Section Heading,Section Title,Paragraph,Figures,Tables
0,Abstract,"We report on a study of the design, phase formation, microstructure, mechanical behavior and strengthening mechanisms of a novel single-phase Co25Ni25Fe25Al7.5Cu17.5 (at.%) high-entropy alloy (HEA). In this investigation, a bulk nanocrystalline (nc) Co25Ni25Fe25Al7.5Cu17.5 HEA with the face-centered cubic (FCC) crystal structure was fabricated by mechanical alloying (MA) followed by consolidation via spark plasma sintering (SPS). The X-ray diffraction (XRD) and transmission electron microscopy (TEM) results revealed that a single FCC solid-solution phase with an average grain diameter of 24 nm was produced following MA. Following SPS, bulk samples exhibiting a bimodal microstructure with both nanoscale grains and ultra-fine grains (UFGs) and with an average grain diameter of 95 nm were obtained, possessing a single FCC solid-solution phase identical to that in the milled powders. The single-phase feature of the Co25Ni25Fe25Al7.5Cu17.5 HEA principally resulted from remarkably high mutual solubility in most binary atom-pairs of the constituent elements, which appears to correspond to a high entropy of mixing. Approximately 5 vol.% of nanoscale twins were observed in the bulk nc samples. The bulk nc Co25Ni25Fe25Al7.5Cu17.5 HEA exhibits a compressive yield strength of 1795 MPa with a hardness of 454 Hv, which is dramatically higher than the yield strength of most previously reported FCC structured HEAs (∼130–700 MPa). Compared to those of the bulk coarse-grained (CG) Co25Ni25Fe25Al7.5Cu17.5 HEA fabricated by arc-melting, the yield strength and Vickers hardness values of the bulk nc samples increased by 834.9% and 251.9%, respectively. Quantitative calculations of the respective contributions from each strengthening mechanism demonstrate that grain boundary strengthening and dislocation strengthening are principally responsible for the measured ultra-high strength of the bulk nc Co25Ni25Fe25Al7.5Cu17.5 HEA.",[],[]
1,Introduction,"In 2004, Yeh et al. proposed a new class of multi-component alloys with equal or nearly equal atomic concentrations for each component and termed them as high-entropy alloys (HEAs) or multi-principal-element alloys[1]. Originally HEAs were loosely defined as homogenous solid-solution alloys with body- or/and face-centered cubic (BCC or/and FCC) crystal structures, consisting of at least five principal-elements with 5–35 at.% concentrations for each element[1–3]. In recent studies, quaternary medium-entropy alloys have also been classified as HEAs[4–6], and a few hexagonal close-packed (HCP) structured HEAs have also been discovered[7–9]. Although HEAs typically contain multiple principal-elements with equal or nearly equal atomic concentrations, intermetallics or complex phases are generally absent in HEAs. In an HEA system, the free energy of mixing (ΔGmix) can be significantly reduced by a high entropy of mixing (ΔSmix) according to the equationΔGmix=ΔHmix−TΔSmix, and accordingly random solid-solution phases are favored compared to ordered phases[1–3].",[],[]
1,Introduction,"Inspection of the HEA literature reveals three important findings. First, there are a substantial number of multi-phase HEAs that have been investigated. Second, when compared to multi-phase HEAs, single-phase HEAs are more consistent with the basic premise that a high entropy of mixing facilitates “mixing” and stabilizes a homogenous solid-solution. Third, in comparison with FCC structured HEAs, BCC structured HEAs often exhibit greater brittleness, albeit with higher strength since ordering usually takes place in BCC HEAs, and the BCC structure has a small number of close packed planes that can operate as glide planes for dislocations[2,3]. In view of these findings, we focused on FCC structured single-phase HEAs in the present work. In previous studies[10–21], reports of single FCC phase formation in HEAs were primarily based on X-ray diffraction (XRD) patterns; however, different FCC phases possessing similar lattice parameters with different chemical compositions can lead to overlapping peaks in XRD patterns, resulting in the incorrect conclusion that only a single phase is present[3,21]. Therefore, reports on single FCC phase HEA systems require additional verification. Moreover, the currently proposed formation criterion for single-phase HEAs, i.e., a single FCC solid-solution phase can be formed when a valence electron concentration (VEC) ≥8.0 and a single BCC solid-solution phase is present whenVEC<6.87[22,23], is too narrow and under active discussion, and accordingly there are very few studies on true “single-phase HEAs” with FCC structure. It is important to note that the equi-atomic Co20Fe20Ni20Cr20Mn20(CoFeNiCrMn) represents a particularly intriguing HEA system that potentially has a single FCC phase. Formation of Cr-rich and/or Mn-rich phases may occur in this Co20Fe20Ni20Cr20Mn20HEA producedviainduction melting followed by suction casting[5,24,25]; however, true single FCC phase can be attained under strict conditions, for example, fast enough cooling rates or appropriate annealing conditions[24]. Additionally, it has been reported that Fe40Mn27Ni26Co5Cr2and Fe40Mn40Co10Cr10HEAs designed on the basis of the equimolar Co20Fe20Ni20Cr20Mn20HEA can steadily achieve true single FCC phase characteristics using conventional casting techniques[26,27]. However, if one adheres to the strict definition of HEAs containing at least five principal-elements with 5–35 at.% concentrations for each element, these two particular chemistries should not be classified as HEAs[1–3].",[],[]
1,Introduction,"In terms of mechanical behavior, most of the previously reported FCC structured HEAs prepared by arc-melting exhibit a relatively low yield strength of ∼130–700 MPa, depending on the constituent elements[2,3,10–21]. The low strength has been attributed to the fact that solid-solution strengthening plays a key role in the mechanical behavior of coarse-grained (CG) FCC HEAs, and this strengthening mechanism is degraded by coherent phase separation as well as rendered ineffective by the small atomic size differences that characterize FCC HEAs[20].",[],[]
1,Introduction,"In view of the above findings, the present study was motivated by the question of whether it is possible to design single-phase FCC HEAs with high strength by introducing strengthening mechanisms in addition to those that originate from a solid solution. Note that equiatomic Co20Ni20Fe20Cr20Mn20(CoNiFeCrMn) HEA represents a particularly interesting HEA system that potentially has a single FCC solid-solution phase[21]. On one hand, to avoid Mn-rich and/or Cr-rich phases in the CoFeNiCrMn HEA system, Cu replaces Mn based on similar values of atomic radius and electronegativity, and Al replaces Cr because its lager atomic radius can enhance solid-solution strengthening[2,3]. On the other hand, Cu-rich phases may form in HEAs with a high concentration of Cu, and moreover, a high concentration of Al usually results in the formation of BCC solid-solution phases or ordered phases[1,2,15,19]. These arguments support the strategy that relatively low concentrations of Cu and Al should be used to ensure that a HEA with a single FCC phase is produced. Accordingly, the approach used in this study is described as follows. First, on the basis of the arguments described above, we design an HEA with the composition Co25Ni25Fe25Al7.5Cu17.5(CoNiFeAl0.3Cu0.7) based on the equiatomic Co20Ni20Fe20Cr20Mn20HEA that can attain a single FCC phase under common casting conditions, and confirm the presence of such a single FCC phase using XRD and diffraction in transmission electron microscopy (TEM). Second, we introduced a nanocrystalline (nc) grain size during processing in order to activate grain boundary (GB) strengthening as an operative mechanism[28–35].",[],[]
1,Introduction,"It is important to note that despite published studies on nc HEAs prepared using casting followed by high-pressure torsion (HPT)[25,36], and using mechanical alloying (MA)[6,37,38]followed by rapid sintering techniques such as spark plasma sintering (SPS)[28,39], fully dense bulk nc HEAs have rarely been studied. In our study, a bulk nc Co25Ni25Fe25Al7.5Cu17.5HEA with a single FCC phase was fabricatedviaMA and SPS. The alloying response, microstructure, phase formation and evolution, and mechanical behavior of the bulk nc Co25Ni25Fe25Al7.5Cu17.5HEA were systematically investigated. Moreover, to provide insight into the strengthening mechanisms in FCC structured single-phase nc HEAs, the respective contribution from each strengthening mechanism was estimated to provide heretofore unavailable insight into the quantitative relationship between microstructure and mechanical behavior. For comparison purposes, bulk CG Co25Ni25Fe25Al7.5Cu17.5HEA preparedviaarc-melting was also investigated.",[],[]
2,Experimental procedures,"Elemental powders of Co, Ni, Fe, Al and Cu with high purity (>99.7 wt.%) and particle sizes ≤45 μm (−325 mesh) were used as starting materials for processing bulk nc and CG Co25Ni25Fe25Al7.5Cu17.5(at.%) samples. The bulk CG Co25Ni25Fe25Al7.5Cu17.5samples were prepared by vacuum arc-melting in a high-purity argon (Ar) atmosphere. The Co, Ni, Fe, Al and Cu powders were blended for 12 h and subsequently the mixed powders were uniaxialy pressed into cylindrical specimens using a hydraulic press, with a compaction pressure of 400 MPa. Then the compacted pellets were melted in a water-cooled Cu mold in an Ar atmosphere. The as-cast samples were 20 mm in diameter and 15 mm in height. To improve chemical homogeneity, the ingots were re-melted a minimum of four times. The bulk nc Co25Ni25Fe25Al7.5Cu17.5samples were preparedviaMA followed by SPS. The MA was performed using a high-energy planetary ball-milling machine operated at 300 rpm. Tungsten carbide balls and as-received powders were placed in stainless-steel vials, with a ball-to-powder weight ratio of 10:1. The entire MA process was conducted in an Ar atmosphere. 45 h of dry milling without a process control agent (PCA) was first performed. Then 4 h of wet milling with ethanol as PCA was conducted from 45th to 49th h of milling. After the completion of milling, the powders milled for 49 h were dried, and the dried powders were allowed to pass through a 75 μm sieve. Subsequently, the sieved powders (≤75 μm) were consolidatedviaSPS using a Dr. Sinter 825 apparatus (Sumitomo Coal Mining Co. Ltd., Japan) at 1273 K, with a heating rate of 90 K min−1. During SPS, a constant pressure of 30 MPa was utilized and the vacuum pressure was maintained <8 Pa. Following SPS, samples with a diameter of 20 mm and height of ∼8 mm were obtained. Specimens for testing were sectioned by electrical discharge machining.",[],[]
2,Experimental procedures,"XRD analyses of powders and bulk samples were performed using a Bruker D8 ADVANCE X-ray diffractometer with a Cu Kα radiation. Microstructures and chemical compositions of the as-milled powders and bulk samples were studied by scanning electron microscopy (SEM) and TEM with energy dispersive spectroscopy (EDS), as well as optical microscopy (OM). SEM was conducted utilizing a Zeiss Supra 40 (Carl Zeiss NTS GmbH, Germany). After TEM specimens were prepared by mechanical thinning followed by ion milling, they were observed using a JEOL JEM-2100 (200 kV) or a JEOL JEM-2500SE (200 kV) with selected area electron diffraction (SAED). Compression tests were carried out three times for each material ofΦ3 mm × 4.5 mm at ambient temperature, utilizing an Instron 5500 testing system. A strain rate of 1 × 10−3s−1was applied for the compression tests. A HVS–1000 digital micro-hardness tester was employed to measure the hardness of bulk samples, with a load of 2942 mN. The average hardness of each sample was obtained from 10 measurements at minimum.",[],[]
3.1,"Results.Microstructure, phase formation and phase composition","Fig. 1(a) shows the XRD patterns of mechanically alloyed Co25Ni25Fe25Al7.5Cu17.5HEA powders as a function of milling time. In the XRD pattern of the 0 h milled (as-blended) powders, peaks corresponding to all of the elemental components are evident. As the MA process proceeds, the intensities of the elemental constituent peaks decrease rapidly, suggesting the beginning of alloying. The peaks corresponding to Al essentially disappear after 6 h of milling, suggesting that Al exhibits the highest alloying rate in this quinary HEA system. After 15 h of milling, only the peaks corresponding to Ni and Fe are detected, and some peaks have shifted evidently, suggesting that Cu and Co have completely dissolved, forming a solid solution. Meanwhile, trace amounts of WC contaminant from the milling balls is observed with increasing milling time. As milling time increases to 30 h, most peaks corresponding to the constituent elements disappear, and peaks corresponding to a single solid-solution phase with an FCC structure are evident. The crystal structure of the solid-solution phase will be confirmed later by TEM. As milling time further increases to 45 h and 49 h, there are no other phases detected by XRD. In addition, peak broadening is evident as milling time increases.",['fig1'],[]
3.1,"Results.Microstructure, phase formation and phase composition","Fig. 1(b) presents the XRD patterns of bulk samples obtained after SPS and casting. For comparison, the pattern of the 49 h milled powders is also included at the bottom. It is evident that both the spark plasma sintered (SPS'ed) and the as-cast samples exhibit a single solid-solution phase with FCC crystal structure, indicating that the desired nc and CG Co25Ni25Fe25Al7.5Cu17.5HEA in bulk form are successfully obtained. In addition, an absence of phase transformation during the SPS process is indicated by the XRD patterns.",['fig1'],[]
