Section Heading,Section Title,Paragraph,Figures,Tables
0,Abstract,"High entropy alloy (HEA) is an emerging class of engineering materials that shows promising potential for high temperature applications. These multi-component alloys are mostly fabricated by arc melting. In this study, direct laser fabrication (DLF) is utilized to prepare AlCoCrFeNi high entropy alloy at optimized operation parameters. The phase, microstructure, mechanical and corrosion properties of as-deposited alloy as well as samples aged at temperatures of 600 °C, 800 °C, 1000 °C and 1200 °C for 168 h have been investigated. The results show that high cooling rate during deposition inhibits the formation of FCC phase, leading to a nearly single B2 solid solution structure for as-deposited sample. After ageing at 800 °C, 1000 °C and 1200 °C, the microstructures exhibit intergranular needle-like and plate-like FCC phase precipitates and wall shaped FCC phase precipitates along grain boundaries. As the FCC phase is softer than B2 phase, the formation of the FCC phase during ageing results in reduced compressive yield strength accompanied with enhanced ductility. The potential difference between Fe-Cr rich FCC phase and Al-Ni rich B2 matrix means the alloy is susceptible to galvanic corrosion, with the B2 matrix corroding preferentially.",[],[]
1,Introduction,"HEA is an emerging class of metallic materials, which was proposed by Yeh et al.[1]at Tsing Hua University of Taiwan as far back 1995. Unlike traditional alloys, HEAs consist of several principal elements with equal or near equal-molar fractions. The ability to form simple solid solution phases in HEAs instead of complex multi-phase microstructures consisting of intermetallics provides unique properties and has attracted much research interest in recent years[2–5]. Numerous HEA systems have been synthesized and characterized over the past twenty years[6,7]. Various early parameters were derived from existing HEA systems to predict the formation of solid solution phases[8–10]. Recently, a new parameter, Φ, the ratio between the Gibbs free energy of a completely disordered solid solution to that of the most likely intermetallic or segregated binary system, is proved to be superior for the prediction of single phase HEAs[11].",[],[]
1,Introduction,"Compared with traditional alloys, HEAs exhibit high strength, excellent resistance to thermal softening, and good structural stability at elevated temperatures[12–16], which makes them promising materials for high temperature applications. One of the most comprehensively investigated high entropy alloy systems is AlxCoCrFeNi, due to the relative abundance and low-cost constituent elements coupled with excellent mechanical properties. The microstructure of AlxCoCrFeNi can be tailored from single FCC solid solution, duplex FCC plus BCC solid solutions to single BCC solid solution with increasing aluminium mole ratio, meanwhile the hardness is increased from 116 Hv to 509 Hv[17,18]. There are not many publications about tensile properties of this HEA system[19]and most compression results available are from AlCoCrFeNi, exhibiting impressive 1.37–1.45 GPa yield stress, 2.96–3.53 GPa ultimate stress and 15.5–24.5% strain[20,21]. Although phases and microstructures at elevated temperatures have been characterized for some compositions in the AlxCoCrFeNi system[22], the influence of phase and microstructure evolution on the mechanical and electrochemical properties has not been examined in the literature. In the present study, the AlCoCrFeNi alloy was selected to examine the microstructure and phase evolution at high temperatures and their effects on the compression and corrosion properties.",[],[]
1,Introduction,"Various processing routes such as arc melting[4,17,22,23], spark plasma sintering[24–27], mechanical alloying[27–29], plasma spray deposition[30], sputter deposition[31]and laser cladding[32,33]have been utilized to fabricate HEAs. DLF is a rapid prototyping technology based on laser cladding that can produce fully-dense metallic parts with complex near-net shape by laser melting and deposition of powders layer by layer. Substantial research work has been done on direct laser fabricated alloys using pre-alloyed powders[34–37]or pure elemental powder blends[38–40]. With the use of elemental powder blends and controlled supply from several hoppers, DLF provides an alternative process to prepare in situ homogenous HEAs efficiently and effectively. In recent years, there have been only a small number of publications regarding DLF of HEAs[41–43]. In the present study, DLF has been employed to prepare AlCoCrFeNi samples.",[],[]
2,Materials and methods,"HEA samples with nominal composition AlCoCrFeNi were prepared by DLF. A TRUMPF TruLaser Cell 7040 apparatus and spherical gas-atomised elemental powder blends were used. The powders of Al, Co, Cr, Fe, and Ni were supplied by American Elements and Micron Metals with 99.99% purity and 50–150 μm particle size distribution. The equi-atomic CoCrFeNi powder mixture was prepared by carefully weighing the powders using METTLER TOLEDO weighing balance with an accuracy of ±0.0001 mg. The mixed powder was homogenised in a rotary tumbler for 12 h. Powder feeder system consisting of two hoppers was employed to separate high density CoCrFeNi powder mixture and low density aluminium powder. By adjusting the spin speed of disks in two hoppers, required amount of powders were delivered into the melt region to get the designed composition. The depositions were implemented on a 15 mm Inconel 618 substrate. To minimise oxidation, the deposition process was undertaken in a sealed, controlled environment which was purged with continuous flow of argon gas to maintain the oxygen concentration as low as 10 ppm. Pre-scan was performed three times in order to minimise the thermal stress between deposit and substrate. All deposit columns of 14 × 14 × 70 mm were fabricated at an operating power of 800 W, a beam diameter of 3 mm, a scan speed of 800 mm/min and a layer thickness of 0.25 mm.",[],[]
2,Materials and methods,"Heat treatments were conducted at 600 °C, 800 °C, 1000 °C and 1200 °C for 168 h respectively. The samples were vacuum encapsulated in quartz tubes to avoid oxidation and water quenched to conserve the microstructures. X-ray diffraction profiling was performed to determine the phase constituents of HEA systems. The crystallographic phases were identified by Philips X-ray diffractometer using monochromatic Cu Kα (λ = 1.54060 Å) radiation at 40 kV and 25 mA with a scanning step size of 0.01° and a scanning range of 20° < 2θ < 120°. EBSD phase map was obtained by JEOL JSM-7001F FEGSEM. The microstructures of HEAs were characterized by FEI Nova Nano SEM. The back scattered images (BSE) of samples were captured at an operating voltage of 20 kV, working distance of 5 mm, high current mode and 60 μm aperture. Bright field images and selected area diffraction patterns (SADP) were obtained using FEI Tecnai G2 T20 TWIN TEM. The samples for the observation were prepared by cutting a 3 mm diameter disk and grinding it with a dimple grinder (Gatan 656) to form a thin film. Next, thin foils were prepared by ion-beam milling (Gatan 691 PIPS). The local chemical composition of samples was analysed by 3 dimension atom probe (3DAP) and Bruker Quantax 400 EDX equipped with SEM. Needle samples for 3DAP were prepared by electrical discharge machining (EDM) into a square rod of dimensions 0.5 × 0.5 × 10 mm followed by electropolishing the square rod to a sharp tip in a solution of 33% nitric acid at a voltage of ∼14 V, and a second-stage electropolishing in a solution of 5% perchloric acid at 17–27 V. 3DAP analysis was conducted in ultrahigh vacuum (<10−8Pa) and ultralow temperature (60 K) on an Oxford nanoScience energy-compensated 3DAP, at a evaporation rate of 0.01 ion per pulse with the pulse repetition rate of 20 kHz and pulse fraction of 20%. Software PoSAP and IVAS were used to analyse the data.",[],[]
2,Materials and methods,Cylindrical compression test samples were prepared by EDM. The dimension of the samples was 4 mm in diameter and 6 mm in height (aspect ratio = 1.5). The compression test was performed using Instron 150 kN model 5984 at a constant strain rate 1 × 10−4s−1at room temperature. Three tests were conducted for each heat treatment condition. Fracture surfaces of samples tested were analysed using FEI Nova Nano SEM.,[],[]
2,Materials and methods,"A three electrode flat-cell (Princeton Applied Research) was used for the potentiodynamic polarization tests to investigate the effect of phases and microstructures on the corrosion kinetics and mechanism. Test solution was 0.6 M NaCl and test temperature was ambient temperature (∼25 °C). The reference electrode was a saturated calomel electrode (SCE) and the auxiliary electrode was a Pt-mesh electrode. Polarization experiments were performed via a BioLogic VMP3 potentiostat using EC-Lab 10.02 software. The quasi-steady-state time for an open circuit was 600 s. Scan speed was 1 mV/s from an initial potential of −0.5 V to a final potential of 1.5 V versus the OCP. Each sample was tested at least 6 times. After polarization test, the morphologies of the corroded surfaces were analysed by FEI Nova Nano SEM.",[],[]
3.1,Results and discussion.Phase and microstructure evolution,"Fig. 1exhibits the X-ray diffraction profiles of as-deposited and aged samples. Two cubic crystal structures, face-centred cubic (FCC) and body-centred cubic (BCC) are identified. The BCC solid solution is the dominant phase for as-deposited and 600 °C aged sample. A minor (111) reflection of FCC structure appears for both samples. The FCC solid solution phase is more unambiguously identified after ageing at 800 °C and above, as the intensities of (111) reflection peaks of FCC structure are increased to be comparable to the (110) reflection peaks of BCC. Meanwhile, (200) and (220) reflections of FCC structure appear. A minor (100) reflection of ordered BCC (B2 superstructure) near 2θ ≈ 31° appears in all of samples. This indicates two possibilities of BCC structure: disordered BCC phase plus B2 phase or single B2 phase. Clarification will be made in the following investigation with TEM. Besides, σ phase appears after aging at 800 °C, but it is dissolved at higher temperatures. It is evident that there is peak shift of both BCC and FCC reflections after ageing. The shift of FCC reflection is towards low-angle side with increasing ageing temperature while the shift of BCC reflection is towards high-angle side, which is also illustrated by lattice parameters of FCC phase and BCC phase inTable 1calculated according to Bragg's Law.",['fig1'],['tbl1']
3.1,Results and discussion.Phase and microstructure evolution,"The microstructures of as-deposited and aged samples are exhibited inFig. 2. The images of the specimens were obtained at the cross-section perpendicular to the building direction. As-deposited sample and 600 °C aged samples (Fig. 2a and b) exhibit similar near single BCC solid solution phase structure.Fig. 3shows the EBSD phase map of 600 °C heat treated sample. In the phase map, red and blue areas indicate the B2/BCC and FCC phases respectively. There is only approximate 2% volume fraction of FCC phase sitting at grain boundaries. Periodic, fine scale structures consisting of alternating bright and dark interconnected phases appear inside grains for both conditions (Fig. 2f and g). These two interconnected phases in 600 °C heat treated sample were investigated by TEM analysis (Fig. 4). SADPs picked from matrix and precipitate phases have exactly the same B2 diffraction pattern, which confirms that both of them are B2 solid solution phases. These two phases are assumed to be conjugate B2 phases formed by spinodal decomposition, which differ in composition but have the same crystal structure. The composition difference is demonstrated by three dimensional atom probe tomography of as-deposited specimen (Fig. 5). The segregation of Ni, Al and Cr is extreme. The dark phase is rich in Al and Ni with homogeneous distribution, while the bright phase is rich in Cr. The distribution of Cr is not homogeneous neither in bright phase nor in dark phase, forming clusters of spiral shape and plate shape respectively. Although Fe and Co is distributed more homogeneously compared with the other three elements, it is still evident the bright phase has a higher concentration of these elements than the dark phase.","['fig2', 'fig2', 'fig3', 'fig2', 'fig4', 'fig5']",[]
