Section Heading,Section Title,Paragraph,Figures,Tables
0,Abstract,"The influence of Ti addition and sintering method on the microstructure and mechanical behavior of a medium-entropy alloy, Al0.6CoNiFe alloy, was studied in detail. Alloying behavior, microstructure, phase evolution and mechanical properties of Al0.6CoNiFe and Ti0.4Al0.6CoNiFe alloys were investigated by X-ray diffraction (XRD), scanning electron microscopy (SEM) and transmission electron microscopy (TEM), as well as by mechanical testing. During the mechanical alloying (MA) process, a supersaturated solid solution consisting of both BCC and FCC phases was formed in the Al0.6CoNiFe alloy. With Ti addition, the Ti0.4Al0.6CoNiFe alloy exhibited a supersaturated solid solution with a single FCC phase. Following hot pressing (HP), the HP sintered (HP’ed) Al0.6CoNiFe bulk alloy was composed of a major BCC phase and a minor FCC phase. The HP’ed Ti0.4Al0.6CoNiFe alloy exhibited a FCC phase, two BCC phases and a trace unidentified phase. Nanoscale twins were present in the HP’ed Ti0.4Al0.6CoNiFe alloy, where deformation twins were observed in the FCC phase. Our results suggest that the addition of Ti facilitated the formation of nanoscale twins. The compressive strength and Vickers hardness of HP’ed Ti0.4Al0.6CoNiFe alloy were slightly lower than the corresponding values of the HP’ed Al0.6CoNiFe alloy. In contrast with HP’ed Al0.6CoNiFe alloy, spark plasma sintered (SPS’ed) Al0.6CoNiFe alloy exhibited a major FCC phase and a minor BCC phase. Moreover, the SPS’ed Al0.6CoNiFe alloy exhibited a lower compressive strength and Vickers hardness, but singificantly higher plasticity, as compared to those of the HP’ed counterpart material.",[],[]
1,Introduction,"In the past decade, solid solution alloys containing five or more principal elements in equi-atomic or nearly equi-atomic proportions have received considerable interest from the scientific community, which have been referred to as high entropy alloys (HEAs) since Yeh et al. defined this new class of alloys[1]. For a completely random mixing in multi-component alloy systems, the entropy of mixing (ΔSmix) is calculated by the following equation[2]:(1)ΔSmix=−R∑i=1n(cilnci)whereciis the atomic fraction of theith element,Ris the gas constant, 8.314JK−1mol−1, andnis the number of component elements. Evidently,ΔSmixreaches its maximum when an equal atomic fraction of each element is used in ann-element alloy system. Whenn≥5,ΔSmix≥1.61Rfor equiatomic HEA systems[1,3]. Traditional alloys based on one or two major metallic element(s) haveΔSmixwhich do not exceed 0.69R, thus these alloys can be classified as low-entropy alloys[4]. Multi-component alloys consisting of three or four elements in equi- or nearly equi-atomic proportions are often defined as medium-entropy alloys[3].",[],[]
1,Introduction,"By definition, HEAs have at least five principal elements whose individual atomic concentrations are between 5% and 35at%[1]. One would assume that intermetallics and other complex compounds can be easily formed in such alloys. Surprisingly, HEAs reported in the literature exhibit only simple solid solutions with FCC and/or BCC structures[1,5–10], and this anomalous phenomenon is attributed to the high-entropy effect. In HEA systems, the high positive entropy of mixing results in a low total free energy, and mixing, i.e., the formation of a solid solution, is favored over phase separation or compound formation, even if the enthalpy of the latter is low. As a result, intermetallics are absent and solid solutions with simple FCC and/or BCC structures are formed in multi-component HEAs. In addition to the above-mentioned unique structural and compositional characteristics, HEAs possess promising mechanical, magnetic and electrochemical properties, such as high hardness, high strength, high thermal stability, excellent wear resistance and outstanding oxidation resistance[11–17], etc.",[],[]
1,Introduction,"In the literature, various experimental techniques have been utilized to prepare HEAs, e.g., arc-melting[11,18], copper mold casting[14], mold-clamp casting[19], fluxed water quenching[20], melt spinning[21], injection casting[22], induction melting[23], mechanical alloying (MA)[24], reactive DC sputtering[25]and laser cladding[26], etc. However, review of the literature shows that casting is the most widely used method for processing HEAs, especially copper mold casting and arc-melting. To overcome the potential segregation and inhomogeneous microstructure generated by casting, MA has been developed to prepare HEAs with better homogeneity of microstructure at room temperature[24,27–30]. In addition, the process of MA tends to form nanocrystalline grains in the alloyed powders. Consolidation techniques, such as hot pressing (HP)[27,29], hot isostatic pressing (HIP)[29]and spark plasma sintering (SPS)[30,31], etc., are usually applied to obtain bulk HEAs from mechanically alloyed HEA powders. It is possible to obtain ultra-fine or even nanocrystalline grain sizes in the bulk HEAs after sintering the alloyed powders, if proper sintering parameters are utilized, e.g., low temperature and high cooling rate.",[],[]
1,Introduction,"Inspection of the literature reveals that most of the reported HEAs which are prepared by MA followed by densification have equi-atomic concentrations[24,27–30], and that there have been very few reports on medium-entropy alloys prepared by MA[30,32]. Fe, Ni, and Co with similar atomic radii can form solid solution easily, and moderate concentrations of Al and Ti with larger atomic radii are usually added into some HEAs with the aim of achieving excellent mechanical properties[14,30,31].",[],[]
1,Introduction,"Thus, in view of the above discussion, the objective of the present study is to provide insight into the influence of chemistry and sintering methodology on phase composition and mechanical behavior of a medium-entropy alloy. To accomplish this objective, a non-equiatomic Al0.6CoNiFe medium-entropy alloy was designed, with a composition that has heretofore not been reported in the literature. In addition, the effect of titanium addition on the alloying behavior, microstructure and mechanical properties of the alloy was systematically investigated. To that effect, an Al0.6CoNiFe medium-entropy alloy and a Ti0.4Al0.6CoNiFe HEA were first processed by MA, and subsequently, the mechanically alloyed powders of Al0.6CoNiFe were sintered by hot pressing (HP) and spark plasma sintering (SPS), respectively, while the mechanically alloyed Ti0.4Al0.6CoNiFe powders were only consolidated by HP. By performing HP and SPS, respectively, on the Al0.6CoNiFe powders, the influence of sintering methodology on the microstructure and mechanical properties of Al0.6CoNiFe alloy was investigated. The selection of SPS as sintering approach was motivated by recent results which suggest that field assisted sintering (FAS) techniques, such as SPS, can effectively retain the initial microstructure in the MA powders after sintering[30,31].",[],[]
2,Experimental details,"The nominal compositions of the investigated alloys are Al0.6CoNiFe and Ti0.4Al0.6CoNiFe (expressed in molar ratio). Elemental powders of Al, Ti, Co, Ni and Fe with high purity (>99.7wt%) and particle size of ≤45µm (325 mesh) were used as starting materials. The powders were placed with tungsten carbide balls with a ball-to-powder weight ratio of 10:1 in a stainless steel vial, and the vial was filled with Ar and then sealed. The sealed vial was fitted in a high energy planetary ball milling machine operated at 300rpm. After milling in Ar for 38h, ethanol was injected into the vial and the powders were subsequently milled in ethanol for 4h. When the milling was completed, the vial was placed in a vacuum oven and the milled powders were allowed to dry via evaporation of ethanol. Following drying, the milled powders were allowed to pass through a 75µm sieve. Finally, the powders were consolidated by HP and SPS, respectively. The HP of Al0.6CoNiFe and Ti0.4Al0.6CoNiFe alloyed powders was performed in a vacuum hot press (HP-12×12×12, Centorr Vacuum Industries, USA), with a vacuum pressure <1.3×10−2Pa. The heating rate was 5°C/min until 200°C, and it was changed to 20°C/min thereafter. The sintering temperature was 1000°C with a holding time of 1h. A constant uniaxial pressure of 30MPa was applied during sintering. After sintering, the samples were naturally cooled down to room temperature. The SPS of the Al0.6CoNiFe powders was carried out using a Dr. Sinter 825 apparatus (Sumitomo Coal Mining Co. Ltd., Japan) in a graphite die with 20.4mm inner diameter at 1000°C for 8min with a constant pressure of 30MPa applied. For easy removal of the sample after sintering and to minimize thermal gradients during SPS, graphite foils of 0.2mm thickness were placed between the punches and the powders, and between the die and the powders. The heating rate used in our experiments was 80°C/min from room temperature to 100°C, 90°C/min from 100°C to 900°C, and 50°C/min from 900°C to 1000°C. The vacuum pressure was maintained at <8Pa. After HP and SPS, the samples with a diameter of 20mm and height of approximately 8mm were grounded to remove the surface layer of 0.5mm thickness in order to eliminate the reaction layer with graphite. The density was measured by the Archimedes׳ method. The specimens for mechanical testing were prepared by electrical discharge machining.",[],[]
2,Experimental details,"The milled powders and sintered bulk samples were analyzed by X-ray diffraction (XRD) using a Bruker D8 ADVANCE X-ray diffractometer with a Cu Kα radiation. The microstructures were analyzed by scanning electron microscopy (SEM) and transmission electron microscopy (TEM). SEM was carried out using a Zeiss Supra 40 (Carl Zeiss NTS GmbH, Germany), and the samples were prepared by polishing and subsequent etching with an aqua regia solution. TEM specimens were prepared by mechanical thinning followed by ion milling at room temperature, and TEM with selected area electron diffraction (SAED) was performed using a JEOL JEM-2100 (Tokyo, Japan) operated at 200kV. Uniaxial compression tests at ambient temperature were performed on samples ofΦ3mm×4.5mm using an Instron 5500 testing system at a strain rate of 1×10−3s−1. Three compression tests were carried out to obtain average mechanical properties for each sample. Vickers hardness measurements were performed on the consolidated samples with a load of 300g using a HVS-1000 digital micro-hardness tester. The reported hardness value of a sample is the average of a minimum of 10 measurements.",[],[]
3.1,Results and discussion.Influence of Ti addition on alloying behavior," Fig. 1 shows the XRD patterns of the mechanically alloyed powders of Al0.6CoNiFe and Ti0.4Al0.6CoNiFe. Fig. 1(a)  presents the XRD patterns of Al0.6CoNiFe alloy powders for different milling times. The data reveal the diffraction peaks corresponding to all elemental components present prior to milling. As milling time increases, the intensity of constituent elemental peaks decreases, and Al and Co dissolve rapidly within 6h. However, as milling time is increased to 27h, the peaks corresponding to Ni and Fe can still be detected, indicating that a complete solid solution has not been formed. After 38h of milling, peaks appear corresponding to solid solution phases exhibiting FCC and BCC crystal structures, respectively. These two solid solution phases can be indexed as a FCC solid solution with a lattice parameter of 3.74Å and a BCC solid solution with a lattice parameter of 3.07Å[27–30]. Following 38h of milling, there are no other phases detected by XRD. To further reduce the grain and particle sizes, the powders milled in Ar for 38h were subjected to additional milling in ethanol for 4h. Peak broadening is evident after the powders were milled for 42h, indicating a reduction in crystallite size as well as an increase in lattice strain. Fig. 1(b)  shows the XRD pattern of Ti0.4Al0.6CoNiFe powders with different milling durations, which contain 10at% Ti. When the milling time is less than 38h, the alloying behavior of Ti0.4Al0.6CoNiFe powders is similar to that of Al0.6CoNiFe powders. As the milling time reaches 38h, the XRD pattern reveals that a solid solution is formed, with FCC crystal structure having a lattice parameter of 3.71Å[27–30]. The FCC phase of Ti0.4Al0.6CoNiFe powders has lattice parameter similar to that of the FCC phase of Al0.6CoNiFe powders. However, with Ti addition, the former does not have the BCC phase that is present in the latter. It appears that Ti facilitates the formation of a single solid solution with FCC crystal structure. After 4h of wet ball milling (42h of total milling duration), the peaks exhibit evident broadening, which is attributed to increase in lattice strain and reduction in crystallite size.","['f0005', 'f0005', 'f0005']",[]
3.1,Results and discussion.Influence of Ti addition on alloying behavior,"The morphology and size of powder particles for milled powders were investigated using SEM. Fig. 2 shows secondary electron micrographs of Al0.6CoNiFe powders milled for different milling times, i.e., 0, 6, 15, 27, 38 and 42h. Fig. 2(a)  shows that before milling, there are large differences in morphology and size among different powder particles. After 6h of milling, powder particles tend to have morphology and size similar to each other, and the particle sizes are increased significantly compared to those before milling ( Fig. 2(b) ). Powder particles in the 15h and 30h milled powders have morphology and sizes similar to those of particles in the 6h milled powders. After 38h of milling, particle sizes tend to decrease, and the particle size distribution becomes wider ( Fig. 2(e) ). After wet ball milling in ethanol for 4h, the powder particles exhibit lamellar morphology, contrasted by the equiaxed morphology before wet milling, and the particle sizes are significantly reduced ( Fig. 2(f) ). EDS was performed on the 42h milled powders. Fig. 2(g)  shows the EDS spectrum corresponding to Area A in Fig. 2(f) , and Fig. 2(h)  displays the composition measured by EDS together with the nominal composition of the powders. It can be seen from Fig. 2(h)  that the observed and nominal compositions are well consistent with each other, suggesting an excellent chemical homogeneity obtained by MA. During the MA process, with addition of Ti into Al0.6CoNiFe powders, the evolution in powder particle size and morphology for Ti0.4Al0.6CoNiFe powders is very similar to that for Al0.6CoNiFe powders. However, it is noted that after 38h of milling, the particles in Ti0.4Al0.6CoNiFe powders have significantly smaller sizes and narrower size distribution than those in Al0.6CoNiFe powders, as revealed by Fig. 3(a) . Similarly, after 4h of wet milling, particle morphology in Ti0.4Al0.6CoNiFe powders changed from equiaxed to lamellar, and particle sizes are significantly reduced compared with those of 38h milled powders ( Fig. 3(b) ). Fig. 3(c)  and (d) display the results of EDS analysis of the 42h milled Ti0.4Al0.6CoNiFe powders. Fig. 3(c)  shows the EDS spectrum from Area B in Fig. 3(b) , and Fig. 3(d)  presents the corresponding measured composition along with the nominal composition of the powders, suggesting that the observed and nominal compositions are consistent with each other.","['f0010', 'f0010', 'f0010', 'f0010', 'f0010', 'f0010', 'f0010', 'f0010', 'f0010', 'f0015', 'f0015', 'f0015', 'f0015', 'f0015', 'f0015']",[]
