Section Heading,Section Title,Paragraph,Figures,Tables
0,Abstract,"The emergence of eutectic high-entropy alloys containing Laves phase provides a new and exciting research direction towards developing advanced structural alloys, in light of the inherent advantages of Laves phase at elevated temperatures. In this work, CoCrFeNiZrx alloys were prepared with varying zirconium contents by vacuum arc-melting method. Typical eutectic microstructure was identified in the as-cast alloy having x=0.5. The alloys consist of face-centered cubic solid solution and C15 Laves phase in the form of lamellae. Crystallographic orientation relationship between these two phases was determined. With the increase of the volume fraction of hard C15 Laves phase, the resulting alloys showed an increase in strength, but became more brittle at room temperature; the fracture process changed from ductile inter-lamellar fracture to brittle trans‑lamellar fracture. With the increase of test temperature, however, the fracture mode converted to be ductile fracture. As such, the eutectic microstructure can accommodate considerable plastic strain and has potential for engineering applications involving elevated temperatures.",[],[]
1,Introduction,"High-temperature structural alloys for the high-pressure turbine section of the engine are a major focus for increased efficiency and performance[1]. Alloy innovations will make a positive impact upon the development of high performance aircraft engines and other propulsion systems, leading to a spectacular decrease in fuel consumption and reduced environmental impact[2–3]. In the power generation sector, the demands for higher turbine efficiency are pushing fossil fuel-fired power plants to operate under ultra-supercritical conditions with steam temperature of up to 700–760°C and pressure of up to 35–37.5MPa[4–5]. The key to unleashing this technical potential lies in the availability of materials with excellent high temperature mechanical properties. Since currently used austenitic and ferritic steels are required to operate at temperature below 680°C, they cannot meet the new material demand for power generation[5]. As a result, traditional high-temperature structural alloys, such as Nimonic 263, Inconel 617 and Haynes 230, are being evaluated as the candidate materials. However, strong alloying effect often resulted in poor castability and compositional inhomogeneity in these alloys. It thus makes the alloy preparation both time- and energy- consuming.",[],[]
1,Introduction,"High-entropy alloys (HEAs) are typically defined as alloys containing five or more elements with the composition of each element in the alloys ranging between 5 and 35at.%[6–7]. Due to their high strength and creep resistance at elevated temperatures, they are viewed as attractive high-temperature materials[8]. However, single-phased HEAs have been found to be difficult to overcome the strength-ductility trade-off[9]. Moreover, the poor castability and compositional segregation are commonly seen in HEAs, which further compromise their mechanical properties and hinder their engineering applications. The design of eutectic HEAs (EHEAs) makes the direct casting of advanced high-temperature alloys possible[10], rendering post-casting thermomechanical treatments redundant. Viewed as in-situ composites, the EHEAs have many unique characteristics, such as excellent phase stability, low-energy phase boundaries and a good balance of strength and ductility[11].",[],[]
1,Introduction,"Laves phase is the largest group of intermetallic compounds. More than 1400 binary or ternary Laves phases have been reported[12–13]. Laves phases are attractive by serving as strengthening agents in structural materials due to their high strength and oxidation resistance at elevated temperatures[14–16]. The EHEAs strengthened by Laves phases have received much attention recently, since Laves phases can greatly enhance the mechanical properties of the HEAs at both room and elevated temperatures. As noted in most of the EHEAs is C14 Laves phase[17–19]. In fact, Laves phase can be characterized by one of three structures; namely, C14 (MgZn2type), C15 (MgCu2type) and C36 (MgNi2type). It has been found that heat treatment at elevated temperatures over extended periods of time could lead to the sluggish transformation from the C14 structure to either the C36 or C15 structure[20]. In view of this, the study of EHEAs strengthened by C15 or C36 Laves phase is important to determining the high temperature applications of the EHEAs strengthened by Laves phases. Unfortunately, there is limited information about the microstructure and mechanical properties of the EHEAs strengthened by the C15 or C36 Laves phase, especially at elevated temperatures.",[],[]
1,Introduction,"The motivation in the development of CoCrFeNiZrxEHEAs can therefore be described as follows: firstly, eutectic structure could be formed between the element pairs of zirconium‑cobalt[21], zirconium‑chromium[22], zirconium‑iron[23]and zirconium‑nickel[24]. Secondly, zirconium is known to be a key element to form the Laves phase, and Co2Zr[25], Cr2Zr[26], Fe2Zr[27]Laves phases all could have C15 structure. In addition, elements used in CoCrFeNiZrxEHEAs have ideal melting points, and as such the alloys have the potential to be applied in high-temperature environments. Moreover, the use of zirconium to replace niobium can reduce the alloy density. Last but not least, zirconium was selected because it is a getter element that has the ability to collect free gases, such as H, for nuclear applications. In this work, we developed CoCrFeNiZrxEHEAs, using vacuum arc-melting method. The microstructure and mechanical properties of the EHEAs were examined and ascertained. In particular, the orientation relationship between C15 Laves phase and FCC solid solution was clarified.",[],[]
2,Experimental procedures,"The CoCrFeNiZrx(x=0.1, 0.2, 0.3, 0.4, and 0.5) HEAs were produced by arc melting of high-purity elements (Co≥99.95, Cr≥99.99, Fe≥99.99, Ni≥99.99, Zr≥99.99wt%) in a Ti-gettered high-purity argon atmosphere. The ingots were flipped and re-melted five times to ensure the alloy was mixed well in the liquid state. The crystal structure of the resulting alloys was identified by a Bruker D8 Discover X-ray diffraction (XRD) with CuKα radiation, operating at a voltage of 40kV and a current of 30mA. The alloy microstructure was examined by an FEI Quanta 3D FEG DualBeam field emission scanning electron microscope (FE-SEM) operating at 25kV in backscattered electron (BSE) mode, as well as an FEI Tecnai G2 transmission electron microscope (TEM) capable of energy disperse spectroscopy (EDS). The thin foil samples for TEM observation were cut from the EHEAs. The sections were firstly mechanically polished, and then ion-beam thinned inside a cold station at 100K.",[],[]
2,Experimental procedures,"The hardness of the new alloys was measured under a 500g load held for 10s (FM-700 automatic micro-hardness tester). Nanoindentation experiments were conducted on MML Nano Test Vantage equipped with a Berkovich indenter at a temperature of 20°C. Three tests were carried out for each case to ensure the accuracy and reliability of the results. The loading rate was fixed to 5mN/s. The tests were carried out until the thermal drift was reduced to <0.05nm/s. The drift correction was conducted at 10% of the maximum load during the unloading process. Tensile tests were carried out on dog bone-shaped tensile samples using an MTS CMT 5105 materials testing machine at a strain rate of 1×10−3s−1at three different temperatures; namely, room temperature (RT), 923K and 1023K. The dog bone-shaped tensile samples had a gauge length of 8mm, a width of 1mm and a thickness of 0.5mm. The percent elongation (i.e., ductility) was measured by measuring the length of the tensile samples before and after tensile testing. Three samples were tested in each case to ensure the reproducibility of the results. After tests, the morphologies of fracture surfaces were examined by an FEI Sirion FE-SEM.",[],[]
3.1,Results.Crystal structure,"The XRD patterns of CoCrFeNiZrxEHEAs are shown in Fig. 1 a. According to the JCPDS cards (47-1417 and 36-1095), two phases, i.e., FCC solid solution and C15 Laves phase, were detected in the CoCrFeNiZrxEHEAs. The lattice parameters of FCC solid solution and Laves phase are shown in Fig. 1 b. With increasing x value, the lattice parameters of both FCC solid solution and Laves phase increase.","['f0005', 'f0005']",[]
3.2,Results.Microstructure," Fig. 2 shows the microstructures obtained under BSE mode. The hypoeutectic microstructures were observed in CoCrFeNiZr0.1, CoCrFeNiZr0.2, CoCrFeNiZr0.3and CoCrFeNiZr0.4alloys, while the eutectic structure was obtained in CoCrFeNiZr0.5alloy. For hypoeutectic CoCrFeNiZrx, the volume fraction of eutectic structures increased with the increase of x value. During the eutectic reaction, Laves phase and FCC solid solution grew in parallel with each other to form fine coupled lamellae. The resulting eutectic alloy consists of the alternating layers of FCC solid solution and Laves phase. For hypoeutectic alloys, the microstructures are composed of primary FCC solid solution and the eutectic colonies. As seen in Fig. 3 , the eutectic microstructures of the EHEAs are identified in the alloys (x=0.1–0.5). Fig. 3 g shows the selected area electron diffraction (SAED) patterns of ‘A’ in the EHEA ( Fig. 3 f). There are multiple stacking faults and twins in the C15 Laves phase, which is in agreement with previous reports[20,28]. The EDS results are presented in Table 1 .","['f0010', 'f0015', 'f0015', 'f0015']",['t0005']
3.3,Results.Mechanical properties," Fig. 4 shows the hardness of the EHEAs. Interestingly, the hardness shows an approximately parabolic increase with increasing volume fraction of Laves phase. Roughly, it can be expressed as yHV=0.07958x2+178.3, where yHVis the hardness value, and x is the volume fraction of Laves phase (vol%). It is understood that the hardness increased, as a result of the increase of the volume fraction of hard Laves phase. Fig. 5 ashows the load-displacement curves of FCC solid solution (in CoCrFeNiZr0.1) and eutectic structure (in CoCrFeNiZr0.5). The indentation depth generated on the eutectic structure is shallower than that on the FCC solid solution. The values of measured hardness and elastic modulus are presented in Table 2 .","['f0020', 'f0025']",['t0010']
