Section Heading,Section Title,Paragraph,Figures,Tables
0,Abstract,"A series of six-component (FeCoNiCrMn)100−                                             x                     Al                        x                      (x                     =0–20at.%) high-entropy alloys (HEAs) was synthesized to investigate the alloying effect of Al on the structure and tensile properties. The microstructures of these alloys were examined using transmission electron microscopy, and crystalline phase evolution was characterized and compared with existing models. It was found that the crystalline structure changed from the initial single face-centered cubic (fcc) structure to a duplex fcc plus body-centered cubic (bcc) structure and then a single bcc structure as the Al concentration was increased. Resulting from the structural changes there were also corresponding variations in tensile properties. In the single fcc region, alloys behaved like a solid solution with relatively low strength but extended ductility. In the mixed structure region, alloys behaved like a composite with a sharp increase in strength but reduced ductility. In the single bcc region, alloys became extremely brittle. In this study, close correlation between the microstructure and mechanical properties was also discussed and presented.",[],[]
1,Introduction,"In the past decade, high-entropy alloys (HEAs) have attracted extensive research attention because of their unusual structural properties[1–5]. The traditional design of alloys involves selecting the major component based on a specific property requirement, and further using alloying additions to confer secondary properties without sacrificing the primary property. By contrast, HEAs are multicomponent alloys containing several components (usually ⩾5) in approximately equiatomic proportions. However, it is of particular interest to note that, despite containing a large number of components, HEAs actually exhibit a significant degree of mutual solubility and tend to form simple face-centered cubic (fcc) and/or body-centered cubic (bcc) solid solutions, instead of complex phases and intermetallic compounds[6], which is often attributed to a high mixing (or configuration) entropy.",[],[]
1,Introduction,"Several studies showed that additions of certain elements into HEAs could have strong effects on the crystalline structure, microstructural morphology and the subsequent mechanical properties[7–15]. In the AlxCoCrFeNiTi system[7], for example, the as-cast structure tends to evolve from a mixture of fcc+bcc duplex phases to a single bcc phase with the increase of Al concentration. In another AlCoCrFeNbxNi system[8], it was found that increasing the addition of Nb promoted the transition from hypoeutectic to hypereutectic and such transition had a pronounced effect on the compressive yielding strength and Vickers hardness. However, quantitative and systematic studies on the alloying effects on the microstructural evolution, particularly the transition from one solid solution phase to another, are still rare. In addition, as a result of low ductility and brittleness in many HEAs, most of the reported mechanical properties were either obtained from compression tests or derived from hardness measurements due to a lack of direct information on plastic instability. Comprehensive understanding of the alloying effects on the microstructural and phase evolution, and their impacts on the subsequent tensile properties and strengthening mechanism, are necessary for further development of this new class of materials for structural applications.",[],[]
1,Introduction,"In this study, we selected a FeCoNiCrMn alloy (all elements in equal atomic proportions) as our baseline alloy system. This alloy has a single fcc phase structure[16]and large compressive plasticity. A systematic study of alloying effects of Al on crystal structure, phase evolution, hardness and tensile properties of the (FeCoNiCrMn)100-xAlx(x=0–20at.%) alloys were conducted. The phase formation mechanism and the correlation between property and microstructure were presented.",[],[]
2,Experimental,"Alloy ingots with a nominal composition of (FeCoNiCrMn)100-xAlx(x=0, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16 and 20at.%) were synthesized by arc-melting a mixture of pure metals (purity >99wt.%) in a Ti-gettered high-purity argon atmosphere. These ingots were remelted at least four times to ensure chemical homogeneity. Melted alloys were eventually drop-cast into a mold 10mm×10mm×60mm.",[],[]
2,Experimental,"Phase identification of all the specimens was conducted by X-ray diffraction (XRD) using CuKαradiation (MXP21VAHF). The morphology and microstructure of the as-cast specimens were characterized by scanning electron microscopy (SEM) using a Zeiss Supra55 operated at 15kV with an energy dispersive spectrometer (EDS), and by high-resolution transmission electron microscopy (TEM) with a JEM-2010. For microstructural observation, samples were sequentially ground and polished down to 0.1μm diamond polishing compound, and etched with a solution composed of hydrochloric acid, sulfuric acid and nitric acid (in a volume ratio of 75:10:5) as well as supersaturated copper sulfate. TEM samples were first mechanically ground to ∼40μm thick and then twin-jet electropolished using a mixed solution of HNO3:CH4O=1:4. Volume fractions of different phases in the alloys were estimated from ten individual areas using the grid method. Tensile samples with a gauge length of 15mm, a width of 5mm and an approximate thickness of 1.3mm were prepared via electric discharging machining. Tensile tests were carried out on a CMT4105 universal electronic tensile testing machine with a strain rate of 1×10−3s−1at room temperature. Hardness measurements were conducted using a Vickers hardness tester (430SVD) with a load of 5N for 15s, and for each specimen, at least 15 indents were measured to obtain an average value.",[],[]
3.1,Results.Structural evolution as a function of the Al concentration,"XRD patterns from the as-cast (FeCoNiCrMn)100-xAlxalloys (denoted as Alxhereafter) are shown in Fig. 1 . Apparently, there is a crystal structure transition from fcc to bcc as the Al content is increased. When the Al concentration is less than 8% (i.e.x<8), only a single fcc crystal structure is observed. However, the (110)bccpeak near the (111)fccpeak begins to appear in the alloy with 9% Al, along with a minor peak from the ordered bcc near 2θ≈30° identified as the (100) plane. In alloys containing a high Al content (i.e.x⩾16), only bcc diffraction peaks are identified, suggesting that either the fcc phase no longer exists or its amount is below the detectable limit of XRD measurements. Detailed evolution of the two characteristic crystalline peaks, i.e. (111)fccand (110)bcc, are demonstrated in Fig. 2 a and b. As indicated, the (111)fccpeak initially shifts towards the low 2θangle, but switches to the high 2θangle in the alloys containing more than 8% Al. The (110)bccpeak shifting is more complicated in alloys having an Al content from 8% to 16%, as a result of the formation of duplex solid solutions. It is worth noting that, in alloy Al8, a weak peak already commences at almost the same 2θdegree as the (110)bccpeak of alloy Al9, suggesting the formation of a low volume fraction of the bcc phase.","['f0005', 'f0010']",[]
3.1,Results.Structural evolution as a function of the Al concentration,"To further investigate phase formation caused by the Al addition, microstructures of the as-cast alloys with different Al contents are presented in Fig. 3 . Al0and Al4alloys are selected to represent alloys with a single fcc phase (see Fig. 3 a and b). Equiaxed fcc grains are observed in these alloys, consistent with the XRD patterns shown in Fig. 1 . Fig. 3 c–j exhibits microstructural morphologies of the Al8, Al9, Al10, Al11, Al12, Al13, Al14and Al16samples, respectively. In Fig. 3 c (i.e. Al8), few dark regions (identified as the bcc phase) are found to be located along grain boundaries; these dark regions correspond to the minor peak mentioned in the XRD analysis ( Fig. 1 ). As the Al content is further increased, the dark region also expanded. In Al10, equiaxed grains are gradually replaced by bright dendrites, and the dark bcc phase is spread in the inter-dendrite region (see Fig. 3 d and e). Chemical compositions of the dendritic and inter-dendritic regions were analyzed using EDS and the results are listed in Table 1 . The dark bcc phase is noted to contain much more Al than the bright fcc dendrites.","['f0015', 'f0015', 'f0005', 'f0015', 'f0015', 'f0005', 'f0015']",['t0005']
3.1,Results.Structural evolution as a function of the Al concentration,"With additional Al, the morphology of the fcc phase further evolves from dendrites to a lamella-like structure known as the Widmanstätten side-plates[17], whilst the bcc phase constitutes the inter-side-plate areas in the Al11and Al12samples ( Fig. 3 f and g). Long side-plates developed from boundaries and grew across grains in Al11, but in Al12alloy these plates are much shorter and thinner. This bcc phase gradually becomes dominant in Al13, Al14and Al16( Fig. 3 h–j), and the minor fcc phase mainly lies in the bcc grain boundaries. A nano-scale, basket-weave-like structure is found in the bcc structure (e.g. Al14and Al16shown in Fig. 3 i and j). Combining with the XRD results, it is speculated that all the bcc phases were initially formed via spinodal decomposition into modulated plate structures of the disordered bcc (A2) phase and the ordered bcc (B2) phase[18,19]. A similar observation has also been reported before in other Al-containing HEA systems, e.g. AlxCoCrCuFeNi and AlxCoCrFeNi[20,21], which also offers a reason for the appearance of two image contrasts in the bcc phase region. Finally, the morphology of the simple bcc alloy Al20is presented in Fig. 3 k in which equiaxial dendrites are clearly revealed with distinctive chemical segregation, mainly Fe and Cr, as indicated in Table 1 .","['f0015', 'f0015', 'f0015', 'f0015']",['t0005']
3.1,Results.Structural evolution as a function of the Al concentration,"In summary, the current high-entropy (FeCoNiCrMn)100−xAlxalloys in the as-cast state can be divided into three categories based on their crystalline structures: single fcc alloys with less than 8% Al (i.e.x<8), duplex fcc–bcc alloys with the Al content between 8% and 16% (i.e. 8%<x<16%) and simple bcc alloys with more than 16% Al (i.e.x>16%). For easy discussion, we herein denote these three categories as regions I, II and III, respectively.",[],[]
