Section Heading,Section Title,Paragraph,Figures,Tables
0,Abstract,"A novel Fe36Mn21Cr18Ni15Al10 high entropy alloy composed mostly of inexpensive components was produced by vacuum arc melting. In the as-cast condition the alloy had a dual-phase structure consisted of a bcc matrix and homogeneously distributed in the matrix cuboidal B2 ordered particles. The matrix phase was enriched with Fe and Cr, and B2 particles were composed mostly of Ni and Al. The alloy had high compression yield strength of 940–990 MPa at temperatures up to 400 °C. Further increase in temperature resulted in pronounced softening. The alloy could be compressed to 50% reduction without fracture at room temperature, but had a limited tensile ductility, especially at room temperature – elongation to fracture was only 2.5%. Annealing at 1200 °C did not change the structure of the alloy noticeably, but after annealing at 1000 °C an additional fcc phase appeared. The formation of the fcc phase caused pronounced softening. The comparison of the experimental results on the phase composition of the alloy with CALPHAD predictions showed reasonable agreement. Possibilities to increase stability of dual bcc-B2 structure were discussed.",[],[]
1,Introduction,"The so-called high entropy alloys (HEAs), usually defined as alloys composed of at least five principal elements with concentrations from 5 to 35 at.%[1], have recently emerged as a new class of metallic alloys with promising mechanical characteristics[2,3]. The initial concept of HEAs relied on an increase in mixing entropy of disordered solid solutions due to a high number of components with nearly equiatomic concentrations to stabilize these high entropy solid solution phases in favor of ordered or intermetallic ones[1]. However, further work has revealed that high mixing entropy is not the sufficient or necessary condition to cause the formation of solid solution phases and actually only a small fraction of the alloys that fulfill the compositional requirements of HEAs has solid solution structure[4–7]. Nevertheless, many of HEAs demonstrate very attractive mechanical properties[8–10], which can often be attributed to the presence of ordered or intermetallic phases[11–16]. This is not surprising, taking in mind that many high-performance commercial alloys heavily rely on the presence of second phases to provide the required characteristics[17]. Probably, the best-known examples are nickel-based superalloys composed of a gamma (fcc) matrix with high volume fraction of cuboidal gamma prime (L12ordered fcc) precipitates[18].",[],[]
1,Introduction,"One of the promising potential applications of HEAs is to use them at high temperatures[8,11,13,15,16,19–21]. Due to impressive high-temperature properties of nickel-based superalloys, especially their high strength at elevated temperatures, efforts have been undertaken to mimic their characteristic gamma-gamma prime microstructure in high entropy alloys[22]. Such alloys have even been referred as special sub-class of HEAs – high entropy superalloys[23]. Some of them offer improved strength[24]or oxidation resistance[25]in comparison with currently used commercial superalloys. However, in general, their compositions and properties are rather close to the conventional superalloys. For example, both the high entropy and usual superalloys contain a similar amount of heavy and expensive Ni and Co (in sum)[22]. Even some newly developed promising HEAs strengthened by L12or B2 (ordered bcc) phases - like AlCoCrFeNi2.1[26,27], (FeCoNiCr)94Ti2Al4[28]or Al0.7CoCrFe2Ni[29]- also contain a lot of Ni and Co that can substantially limit their potential applications.",[],[]
1,Introduction,"Taking into account the above-mentioned issues, it seems interesting to explore the formation of a superalloy-like microstructure in HEAs with the low(er) content of Ni and Co. To this point, such possibility has never been explored. In this paper, we present structure and mechanical properties of the Fe36Mn21Cr18Ni15Al10high entropy alloy. The alloy was designed by adding Al to fcc-structured Fe40Mn28Cr18Ni14multicomponent alloy reported earlier[30].",[],[]
2,Materials and methods,The Fe36Mn21Cr18Ni15Al10alloy (subscripts indicate the nominal content of the corresponding elements in at.%; hereinafter all compositions are given in at.%) was produced by vacuum arc melting of the high-purity (at least 99.9%) constitutive elements. The produced ingot had dimensions of ∼10 × 15 × 60 mm3. The ingot was remelted 5 times to ensure chemical homogeneity. SEM-EDX analysis showed that actual chemical composition of the alloys corresponded to nominal ones (Table 1). The specimens for microstructural characterization were cut from the produced ingot by electric discharge machine. Some specimens were annealed either at 1000 °C or 1200 °C for 24 h in vaccumized quartz tubes and cooled down on air.,[],['tbl1']
2,Materials and methods,"Microstructure and phase composition of the Fe36Mn21Cr18Ni15Al10alloy were studied using X-ray diffraction (XRD), scanning (SEM) and transmission (TEM) electron microscopy techniques. The XRD analysis was performed using a RIGAKU diffractometer and Cu Kα radiation. Samples for SEM observations were prepared by careful mechanical polishing. SEM investigations were performed utilizing a FEI Quanta 600 FEG and a Nova NanoSEM 450 field emission gun (FEG) microscopes equipped with a back-scattered electron (BSE) and an energy-dispersive (EDS) detectors, and an EBSD (electron backscattered diffraction) cameras. The samples for the TEM analysis were prepared by the conventional twin-jet electro-polishing of mechanically pre-thinned to 100 μm foils, in a mixture of 95% C2H5OH and 5% HClO4at the 27 V potential. The TEM investigations were performed using a JEOL JEM-2100 microscope equipped with an EDS detector at accelerating voltage of 200 kV. The volume fractions of different phases were measured from SEM-BSE images using Digimizer Image Analysis Software.",[],[]
2,Materials and methods,"Vickers microhardness of the Fe36Mn21Cr18Ni15Al10alloy in different conditions was measured using a 250 g load applied for 15 s. 20 measurements were made for each condition. Compression and tensile mechanical tests were performed using the samples of the alloy in the as-cast condition. Testing was performed utilizing Instron machines equipped with radial heating furnaces. Rectangular specimens with dimensions of 7 × 5 × 5 mm3and dog-bone specimens with gauge dimensions of 1.5 × 3 × 5 mm3respectively for compression and tensile testing were cut using an electric discharge machine. Prior to testing, the specimens were carefully mechanically polished. Compression testing was performed at an initial strain rate of 10−4s−1until 50% height reduction. Tensile testing to fracture was carried out at an initial strain rate of 10−3s−1. Elongation to fracture was determined by measurements of spacing between marks designating the gauge length before and after the test. The tests were conducted at room (25 °C) and elevated (400, 500, 600 and 800 °C (the latter temperature – only for compression testing)) temperatures. For the elevated temperature testing, the specimens were placed in the preheated to testing temperature furnace and held for ≈10 min to equilibrate the temperature prior to testing. The temperature of the specimens was controlled by a thermocouple attached to the side surface of the specimens. The density of the alloy was measured by hydrostatic weighting method. Measurements were performed on three compression specimens (see above) and the presented value is the average of three measurements.",[],[]
2,Materials and methods,Equilibrium phase diagrams were constructed using Thermo-Calc (version 5) software employing TTNI5 (nickel-based alloys) database.,[],[]
3.1,Results.Structure of the Fe36Mn21Cr18Ni15Al10alloy in the as-cast condition,"Fig. 1shows XRD pattern (Fig. 1a), SEM-BSE image (Fig. 1b) and TEM images (Fig. 1≿ and d) of the Fe36Mn21Cr18Ni15Al10high entropy alloy structure in the as-cast condition. The results of chemical analysis obtained using SEM- and TEM-based EDS are shown inTable 1. The XRD analysis reveals the presence of two bcc phases (designated as BCC1 and BCC2 inFig. 1a; the former has much higher intensity of diffraction peaks,) with slightly different lattice parameters – 2.883 nm and 2.899 nm, respectively. From the low magnification SEM-BSE image (Fig. 1b) one can assume that the alloy has a single phase structure. However, a closer look (high magnification insert inFig. 1b) demonstrates the presence of fine, uniformly distributed cuboidal second phase particles inside the matrix phase. The mean size of the matrix grains is 100 ± 45 μm. The TEM analysis (Fig. 1c–d) confirms the presence of cuboidal second phase particles with the average size of 160 ± 30 nm. The volume fraction of the second phase particles is 50%. The analysis of the selected area electron diffraction patterns (insert inFig. 1d) has revealed that the particles have an ordered bcc B2 structure, while the matrix phase has a disordered bcc structure. The measurements of the chemical composition of the phases (Table 1) have demonstrated that the B2 particles are enriched with Al and Ni, while the matrix is enriched with Cr and Fe. Note that Mn is almost homogeneously distributed between the phases. The measured density of the alloy is 7.18 g/cm3. This value is comparable but yet slightly lower than the density of some HEAs with higher content of Ni and/or Co (AlCoCrFeNi2.1alloy – 7.38 g/cm3[26]).","['fig1', 'fig1', 'fig1', 'fig1', 'fig1', 'fig1', 'fig1', 'fig1', 'fig1']","['tbl1', 'tbl1']"
3.2,Results.Mechanical properties of the Fe36Mn21Cr18Ni15Al10alloy,"The stress-strain curves obtained during compression and tensile testing of the Fe36Mn21Cr18Ni15Al10alloy in the as-cast condition at different temperatures are shownFig. 2a and b, respectively. The resulting mechanical properties, namely yield strength (σ0.2), ultimate tensile strength (σUTS), and fracture strain (ε) are summarized inTable 2. At room temperature, the alloy demonstrates relatively high yield strength of 990 MPa in compression. After yielding, the alloy demonstrates continuous strengthening and reaches 50% height reduction without fracture. The increase in testing temperature results in a decrease of the yield strength. The strain hardening capacity of the alloy also gradually diminishes and at 600 and 800 °C a steady-state flow stage with the constant stress level is observed soon after yielding. At all tested temperatures, the alloy maintains high compression ductility and can be strained to 50% reduction.",['fig2'],['tbl2']
