Section Heading,Section Title,Paragraph,Figures,Tables
0,Abstract,"The valence electron concentration (VEC) is an important physical factor for phase formation. A high VEC is conducive to forming an FCC phase and improving an alloy's ductility, while a low VEC is beneficial in forming a BCC phase that improves an alloy's strength. This is demonstrated for two HEAs, CoCrCuFeNi (FCC) and AlCoCrFeNi (BCC), that were designed as matrix alloys, where Ni and Mo are alloyed. The microstructure, phase evolution, and the mechanical properties for (AlCoCrFeNi)100-x                     Ni                        x                      and (CoCrCuFeNi)100-x                     Mo                        x                      were systematically investigated. As the phase structure for the (AlCoCrFeNi)100-x                     Ni                        x                      high entropy alloy (HEA) transformed from a BCC to an FCC crystal structure as the Ni content increased from 0 at.% to 16 at.%, the FCC volume fraction increased from 0% to 85%, its compressive fracture strain increased from 25% to 40%, its VEC increased from 7.2 to 7.6. As the phase structure for the (CoCrCuFeNi)100-x                     Mo                        x                      HEA transformed from FCC to BCC as the Mo content increased from 0 at.% to 16 at.%, the BCC volume fraction increased from 0% to 65%, its compressive yield strength increased from 260 MPa to 928 MPa, its VEC decreased from 8.8 to 8.3. Selecting an element based upon an alloy's VEC is a practical method for designing compositions for HEAs that balance strength and ductility. According to the needs of practical applications, balancing both strength and plasticity requires the following criteria for selecting an element for incorporation into an HEA system: matrix strength is improved by selecting an element with a VEC lower than the average VEC of the matrix, while ductility is improved by selecting another element with a VEC higher than the average VEC for the matrix.",[],[]
1,Introduction,"Biological triumphs include the double-helix, the genetic code, and the synthesis of artificial cells. Is there a corresponding materials genome[1]? High-entropy alloys (HEAs), with their multiple principal elements, have attracted extensive research attention[2–5]since the concept was independently proposed in 2004 by Yeh[6]and Cantor[7]. HEAs provide the possibility for numerous combinations of novel compositions and properties[1,3,4], which highlights the importance of alloy design in HEA systems.",[],[]
1,Introduction,"Recently, efforts utilizing scientific criterion and approaches for phase prediction were applied in HEA-related topics, such as the entropy of mixingΔSmix[4,6], atomic size differencesδand melting pointsTm[8], the enthalpy of mixingΔHmix[9], the valence electron concentration (VEC)[10,11], and the scale ratio ofΔSmixtoΔHmix, which is represented by Ω[8]. According to previous researches[8,9], if two parameters satisfy the conditions Ω ≥ 1.1 and δ ≤ 6.6%, then a stable, solid-solution phase is formed in an HEA system[8,9]. When the VEC≥8, then the face-centered cubic (FCC) structure's solid-solution phase is formed. But when 6.87 ≤ VEC<8, both the FCC and body-centered cubic (BCC) structure's solid-solution phases are formed. And when the VEC<6.87, only a single BCC, solid-solution phase is present[10,11]. While this is helpful in some aspects of alloy design, more quantitative predictions are still far from complete and requires significantly more experimentation to understand them. Traditional alloy design involves selecting the major elemental component based upon a specific property requirement, and then using additional elements to confer secondary properties without sacrificing the primary property[12]. Several similar methods have been used in designing HEAs[13–20]. For example, Al, V, and Mo were added to FeCoNiCrMn and CoCrFeNi to study the effects of different elements on the structural evolution and mechanical properties of these HEA systems[12,21,22]. As the Al, V, and Mo concentrations increased, the crystalline structure changed from the initial, single ductile, FCC phase to the combined, hard BCC/HCP structure, for FeCoNiCrMn and CoCrFeNi respectively. These results imply that some metal elements have the potential to directly change phase structures and the mechanical properties in HEA systems. HEAs possessing ductile, FCC solid solutions have greater plasticity and lower strength, because they have an abundance of slip directions in the crystal structure[23]. On the other hand, HEAs with hard, BCC/HCP solid solutions are stronger with lower plasticity, because these crystal structures possess fewer slip directions[24]. Meanwhile, single-phase, HEAs could not easily achieve a reasonable balance between strength and plasticity, but a composite FCC and BCC/HCP phase is expected to achieve this balance[25]. The design of HEAs with dual phases – that are both ductile and hard – is an urgent problem in the composition design of HEAs, especially given the existence of limited HEA designs[3].",[],[]
1,Introduction,"In this paper, we introduce an alloy design method based on the relationship between the VEC and the phase structure. We can control the phase structure by adjusting the proportion of each element to optimize the mechanical properties of HEAs. To verify the validity of this alloy design method, two classical HEAs, CoCrCuFeNi and AlCoCrFeNi with possess respective FCC and BCC structures, were selected as matrix alloys for this investigation. A systematic alloying study with Mo and Ni is conducted by investigating the microstructure, phase evolution, and the mechanical properties of (CoCrCuFeNi)100-xMoxand (AlCoCrFeNi)100-xNix. In addition, atomic diffusion models were proposed to describe the phase-forming process, and the relationship between the microstructure and the mechanical properties are discussed.",[],[]
2,Theoretical analysis and the experimental method,"Alloy elements are divided into two categories: one type consists of compact elements or C-elements, and another type is comprised of loose elements or L-elements. C-elements reduce the distance between the C-element and neighboring atoms in the matrix, where the C-element possesses a larger VEC than the average VEC for the matrix. The high atomic density favors the FCC phase. Meanwhile, L-elements increase the distance between the L-element and neighboring atoms in the matrix, where L-elements possess a lower VEC than the average VEC for the matrix. The lower atomic density promotes the BCC phase.Fig. 1shows a schematic diagram that demonstrates the VEC effect on the atomic arrangement.Fig. 1(a) illustrates the atomic arrangements for matrix alloys, wheref1represents the interactions between two atoms in the matrix, andd1represents the distance between these two atoms. The addition of C-elements, which possess a larger VEC than the average VEC for the matrix, are incorporated into the matrix.Fig. 1(b) shows the interactions, between a C-element and its neighboring atoms in the matrix, are increased upon the C-element's introduction into the matrix. The increased force is represented byf2, while the reduced distance between these two atoms are denoted byd2. The values inFig. 1(b) may be compared to their initial values asf2>f1andd2<d1. In the opposite case, where the VEC is below the average VEC of the matrix, interactions between an L-element and its neighboring atoms in the matrix,f3, will be reduced after an L-element is introduced into the matrix. The distance,d3, will be increased, as shown inFig. 1(c), compared to the initial matrix shown inFig. 1(a).","['fig1', 'fig1', 'fig1', 'fig1', 'fig1', 'fig1']",[]
2,Theoretical analysis and the experimental method,"Fig. 1(d) shows the FCC cell structure and its slip systems, whileFig. 1(e) illustrates the BCC cell structure and its corresponding slip systems. The FCC cell structure has a higher atomic density than the BCC cell structure, while the distance between two atoms are also smaller than for the BCC cell structure. Therefore, when atoms are added into an HEA system, and possess a larger VEC than the average VEC for the matrix, then the FCC phase is favored. Conversely, when atoms with a lower VEC than average VEC for the matrix are added into an HEA system, the BCC phase is encouraged. HEAs with ductile, FCC solid solutions have better plasticity and lower strength, because the FCC crystal structure possesses more slip directions than the BCC structure[23]. HEAs with hard, BCC solid solutions, however, are stronger and demonstrate lower plasticity compared to FCC lattices, because its crystal structure contains fewer slip directions[24]. Naturally, a composite containing both BCC and FCC phases are expected to achieve this balance[25]. According to the needs of practical applications, balancing both strength and plasticity requires the following criteria for selecting an element for incorporation into an HEA system: matrix strength is improved by selecting an element with a VEC lower than the average VEC of the matrix, while plasticity is improved by selecting another element with a VEC higher than the average VEC for the matrix.","['fig1', 'fig1']",[]
2,Theoretical analysis and the experimental method,"Table 1shows the VEC for Mo and Ni elements, and the average VEC values for CoCrCuFeNi and AlCoCrFeNi. It shows that Mo has a lower VEC than the average VEC in CoCrCuFeNi, while Ni has a VEC higher than the average VEC in AlCoCrFeNi. The CoCrCuFeNi HEA demonstrates ductile, FCC solid solutions with improved plasticity and a lower strength due to the existence of more slip directions in its crystal cell. Meanwhile, the AlCoCrFeNi HEA possesses hard, BCC solid solutions that are stronger, but with limited plasticity, which stems from this crystal structure containing fewer slip directions. To further prove this methodology's feasibility for designing alloys with customized properties, Mo, which possesses a lower VEC than the average VEC value for CoCrCuFeNi, was selected as the alloy element for incorporation into the CoCrCuFeNi HEA matrix. The aim is to improve this HEA's strength by generating a hard, BCC phase in the alloy. Additionally, Ni, which has a larger VEC than the average VEC value in AlCoCrFeNi, was added into the AlCoCrFeNi HEA to improve the structure's plasticity by generating a ductile, FCC phase in this alloy.",[],['tbl1']
2,Theoretical analysis and the experimental method,"A series of (CoCrCuFeNi)100-xMoxand (AlCoCrFeNi)100-xNixHEAs, wherex= 0, 4, 8, 12, and 16, were prepared by arc-melting a mixture of pure metals (purity˃99%) in a high-purity, argon atmosphere. They were melted seven times to improve the chemical homogeneity. Samples were prepared for microstructure analysis by first polishing use 2000 sandpaper, and then electro-polishing the sample in a mixture of 90% acetic acid and 10% perchloric acid at room temperature. The HEA phase structures were identified by X-ray diffraction (XRD) using Cu Kαradiation (MXP21VAHF), while their microstructures were characterized by scanning electron microscopy (SEM). Compression engineering stress-strain curves were recorded using an initial strain rate of 1 × 10−3min−1at room temperature with an INSTRON Universal Tester. For each specimen, at least 3 samples were measured to confirm reproducibility. Strain was measure by LVDT displacement transducer. The yield strength and the strain were derived directly from the stress-strain curves.",[],[]
3,Results,"Fig. 2shows the XRD patterns for (AlCoCrFeNi)100-xNixand (CoCrCuFeNi)100-xMox. As the Ni and Mo content were increased, the XRD patterns exhibited an intended, structural phase transformation from FCC to BCC or from BCC to FCC (refer to the X-ray diffraction information inFig. 2). Adding both Ni and Mo enabled the HEA systems to attain a dual-phase microstructure, where both phases maximized the strengthening effect in the solid-solution compared to the presence of only a single phase[26].","['fig2', 'fig2']",[]
3,Results,"Fig. 2(a) shows the XRD patterns for (AlCoCrFeNi)100-xNix. When the Ni content was between 0 and 4 at.%, a single, BCC phase structure was exhibited. A dual-phase, FCC/BCC structure was achieved when the Ni content was between 8 and 16 at.%. The peak intensities of FCC (225) also increase at the same time, which indicates the FCC volume fraction increase when Ni content increases from 8 to 16 at.%, it has a positive effect in improving the fracture strain. The XRD patterns for (CoCrCuMnNi)100-xMoxare displayed inFig. 2(b). When the Mo content was between 0 and 4 at.%, only the FCC phase was detected in this HEA system. Meanwhile, a dual-phase, FCC/BCC structure was achieved when the Mo content was between 8 and 16 at.%. The peak intensities of BCC (229) also increase at the same time, which indicates the BCC volume fraction increase when Mo content increases from 8 to 16 at.%, it has a positive effect in improving the yield strength. These results imply that Ni and Mo induced phase transformation processes.","['fig2', 'fig2']",[]
3,Results,"Fig. 3(a) plots the elemental distribution maps for (AlCoCrFeNi)84Ni16HEA. The FCC phases were Al-poor phase. Based upon the elemental distribution maps for (CoCrCuMnNi)84Mo16HEA as shown inFig. 3(b), Mo-rich, BCC phases were detected. This is also indirect proof that Ni and Mo induced the phase transformations.","['fig3', 'fig3']",[]
