Section Heading,Section Title,Paragraph,Figures,Tables
0,Abstract,"A novel HfZrTiTa0.53 high-entropy alloy (HEA) was fabricated by arc vacuum melting. The microstructure, mechanical behavior loaded at the initial strain rates from 1.0×10−3 to 2.2×103                     s−1 and energetic characteristics were studied. Results reveal that the alloy is composed of two phases with the same body-centered cubic (BCC) structure and similar lattice constant. Dispersed nano lamellar modulated structure inside equiaxed grain is derived from spinodal decomposition. Due to the co-contribution of solid solution strengthening and spinodal decomposition hardening, the quasi-static yield strength, compressive strength and fracture strain of HfZrTiTa0.53 alloy reach 786MPa, 1314 MPa and 13.5%, respectively. Strain rate strengthening effect is clearly observed in this alloy. In the dynamic regime, the alloy displays thermoplastic instability and deformation is strong localized in adiabatic shear bands and co-influenced by strain hardening, strain rate strengthening and thermal softening. Upon high-speed impact, the HfZrTiTa0.53 energetic projectiles were initiated and reacted with air to release a large quantity of energy. Excellent mechanical properties and high density, along with good energetic characteristics contribute to structural reliability, good penetrating performance and high energy release of HfZrTiTa0.53 HEA, demonstrating its great potential to be high strength energetic structural materials.",[],[]
1,Introduction,"Energetic structural materials (ESMs) are a class of multifunctional reactive mixtures combining outstanding strength and energetic characteristics, including high density, high energy density and low sensitivity[1]. Such mixtures will be initiated upon impact loading and then release a large quantity of chemical energy through self-reaction or reaction with air[2]. Highly efficient damage can be obtained through the combination of mechanical damage derived from the conversion of kinetic energy and extra damage from the release of chemical energy.",[],[]
1,Introduction,"It is generally accepted that higher strength ensures the structural reliability and improves penetrating performance; greater density increases the kinetic energy and thus leads to better penetrating performance; greater reaction energy contributes to greater lethality. So far, high strength ESMs generally include two types: metal/metal (e.g. Al/Ta, W/Zr)[3–7]and metallic composites (e.g. Hf/Al composites)[8,9]. Meyers[7]reported that the Al/Ta alloy composed of two continuous phases of Ta and Al, possesses relatively high strength but limited ductility. Its yield strength under quasi-static and dynamic loading are 450MPa and 750MPa respectively. As reported by Ning[10], W/Zr alloy displays 1860MPa yield strength but only 1% fracture strain under quasi-static compression tests due to the formation of brittle W2Zr. When the initial strain rate reaches 1000s−1, the yield strength and fracture strain of W/Zr alloy are 2691MPa and 1.46%, respectively. The compressive yield strength of Hf/Al composite is 522MPa according to Grudza[11]. These materials are not sufficiently strong and ductile to be directly applied in high strength structural appliance, such as warheads, prefabricated fragments and explosively formed projectiles[6,7]. Thus, it is significant to find a new type of structural functional integration ESMs combining high strength, sufficient ductility, high density and good energetic characteristics.",[],[]
1,Introduction,"Since firstly proposed in 2004[12,13], high-entropy alloys (HEAs), distinguished from the conventional alloys that are mainly based on one or two elements, comprising at least four major metallic elements[13,14], have always been under worldwide intensive research. It is found that the high mixing entropy of HEAs benefits the formation of solid solution with simple structure but the presence of complex intermetallics. The prominent solid solution hardening arising from severe lattice distortion generally renders HEAs with good mechanical properties and structural stability[15–17]. In addition, according to the rule of mixture, HEAs composed of highly-exothermic elements, such as Al, Mg, Ti, Zr, Hf and Ta, which are commonly used in metal/metal ESMs can be expected to release abundant energy when they react with air. Although HEAs composed of highly-exothermic elements have shown promising potential to be optimal candidates for high strength ESMs, large quantities of investigations on mechanical behavior of HEAs focus on quasi-static loading, dynamic mechanical properties are scarcely studied[18–21]and their energetic characteristics at high strain rates have not been reported yet. However, structural engineering alloys are likely to be subjected to versatile extreme conditions, including blasting shock, penetration, explosive welding molding, punching and high-speed cutting. It is thus necessary and significant to study the dynamic mechanical properties and their energetic characteristics at high strain rates.",[],[]
1,Introduction,"In this study, a novel HfZrTiTa0.53HEA was fabricated and its microstructure, mechanical properties loaded under a wide range of initial strain rates and energetic characteristics were investigated.",[],[]
2,Experimental procedures,"HfZrTiTa0.53alloy was prepared by vacuum arc melting from raw materials with purity of >99.9%, while the residual gases were absorbed by Ti getter. The as-prepared alloy was re-melted six times to achieve a homogeneous distribution of constituent elements. During each cycle, the sample was flipped and kept in a liquid state for ~5min. Crystal structure of the alloy was determined by X-ray diffractometer (XRD, Rigaku Dmax 2500) using Cu Kαtarget with a scanning rate of 3°/min and region between 20° and 100°. Microstructure was examined by scanning electron microscopy (SEM). Fine structure observation and phase composition were performed by transmission electron microscopy (TEM Tecnai G2 F20) equipped with energy-dispersive (EDS) detector. Density of the alloy was measured via Archimedes drainage method. Vickers micro-hardness measurements were conducted under a load of 50g with the duration of 15s. Compression tests were performed on rectangular specimens with dimension of 5mm×5mm×9mm at an initial strain rate of 10−3s−1.",[],[]
2,Experimental procedures,"Dynamic loading tests were conducted using Split Hopkinson pressure bar (SHPB) system and cylindrical projectile with dimensions of Φ 8 mm×3 mm. In SHPB system, the striker, incident and transmitter bar are all with a diameter of 20mm and made of maraging steel which are 300, 1800 and 1200mm in length, respectively. When the cylindrical specimens are loaded by Split-Hopkinson pressure bar, the force applied to deformation region is calculated from the data collected by the strain gages on incident and transmitted bars. The engineering strain, engineering stress and strain rate can be obtained by the following equations[22]:(1)σ=AEA0εt(2)ε=−2c0l0∫0tεrdτ(3)ε̇=−2c0l0εrwhereEandc0are elastic modulus and elastic wave speed in the bar;Ais the cross-sectional area of the bar;A0andl0are the cross-sectional area and the length of the cylindrical specimens;εtandεrare the experimentally measured strain of incident and transmitted stress pulse on the bars respectively.",[],[]
2,Experimental procedures,"Cylindrical projectiles with dimensions of Φ 10mm×10mm, as shown in Fig. 1 a, were encapsulated in a nylon sabot and launched from 12.7mm ballistic gun. In the setup of ballistic experiment ( Fig. 1 b), the interval target includes a 1.5mm A3plate in the front and an armor chamber with 15mm in thickness in the back.","['f0005', 'f0005']",[]
3.1,Results and discussion.Microstructures,"Only one set of diffraction peaks corresponding to disordered body-centered cubic (BCC) structure are observed in the XRD pattern ( Fig. 2 a) of HfZrTiTa0.53alloy. The lattice constant is 343.7pm, similar to the one calculated by the rule of mixture[23](344.7pm) which also suggests random distribution of the elements. After etching, a homogeneous equiaxed grain structure and finer sub-grain structure inside the grains are observed in backscatter electron images ( Fig. 2 b). The TEM images of the alloy ( Fig. 2 c and d) show that the fine microstructure is the modulated structure composed of nano-lamellars which are nearly perpendicular with each other and display different contrast. This structure is a typical morphology of spinodal decomposition[24]and has been reported in other high entropy alloys[25–27]. The selected area electron diffraction (SAED) pattern ( Fig. 2 e) further pointed out that the alloy is actually composed of two phases with both bcc structures (BCC1+BCC2) and very similar lattice constants (343.0 and 341.5pm respectively). According to the EDS results shown in Table 1 , the composition of large area in the matrix basically agrees with the theoretical value of HfZrTiTa0.53alloy. The BCC1 phase (lighter lamellas bisecting the gray/dark lamellas) is depleted with Ta and relatively rich in Ti while the BCC2 phase with very similar but relatively smaller lattice constant (gray/dark lamellas) shows clear Ta enrichment. It is also worth noting that the sum of proportion of Hf and Zr is nearly the same in the modulated structure.","['f0010', 'f0010', 'f0010', 'f0010']",['t0005']
3.1,Results and discussion.Microstructures,"Further analysis is conducted by High-resolution TEM (HRTEM) ( Fig. 3 ). As can be seen, due to its multi-composition essence and spinodal decomposition mode, obvious lattice distortions and high density dislocations were observed in Fig. 3 a. Fast Fourier Transformation (FFT) of Fig. 3 a is displayed in Fig. 3 b and two sets of diffraction spots were observed which are respectively marked with squares (BCC1) and circles (BCC2), further confirming the results in SAED test. Inverse Fast Fourier Transformation (IFFT) of Fig. 3 a is displayed in Fig. 3 c and it is obvious that high density dislocations exist in the matrix (marked with red T-shape marker), which accommodate a large extent of strain.","['f0015', 'f0015', 'f0015', 'f0015', 'f0015', 'f0015']",[]
3.1,Results and discussion.Microstructures,"Unlike the other three elements in alloy which all possess hexagonal close-packed (HCP) structures, Ta at room temperature (RT) is bcc structure ( Table 1 ). The structure of HfZrTiTa0.53is BCC instead of HCP, possibly resulting from the fact that during fast cooling there is not sufficient time for different atoms to move and the alloy thus maintains its structure under high temperature and contains severe lattice distortion and prominent strain accommodation at room temperature. Spinodal decomposition is a type of continuous phase transition decomposition and exists in alloy systems with solubility gap in the phase diagram. It occurs when a negative curvature exists in the Gibbs free energy of mixing between species, which leads to spontaneous composition of fluctuations of two phases. Unlike traditional precipitation, spinodal decomposition does not require particle nucleation, allowing extensive, uniform nanostructures to be obtained without long ageing. From the perspective of thermodynamics, Hf-Ta and Zr-Ta exhibit spinodal decomposition in solid phase region within their binary phase diagrams and the enthalpy of mixing of Hf-Ta, Zr-Ta and Ti-Ta are all positive, which suggests possible spinodal decomposition scheme within HfZrTi-Ta system and the segregation of Ta. In addition, highest melting temperature of tantalum and the fact that solute mobility scales with the homologous temperature[28]( Table 1 ) may jointly contribute to the clustering of Ta. Thus, fine modulated structure with large composition difference formed due to spinodal decomposition. The similarity of Hf and Zr both in topological and electronic properties leads to well-proportioned cluster of Hf and Zr and relatively even distribution in modulated structure.",[],"['t0005', 't0005']"
