Section Heading,Section Title,Paragraph,Figures,Tables
0,Abstract,"The deformation responses at 77 and 293 K of a FeCoNiCr high-entropy alloy, produced by a powder metallurgy route, are investigated using in situ neutron diffraction and correlative transmission electron microscopy. The strength and ductility of the alloy are significant improved at cryogenic temperatures. The true ultimate tensile strength and total elongation increased from 980 MPa to 45% at 293 K to 1725 MPa and 55% at 77 K, respectively. The evolutions of lattice strain, stacking fault probability, and dislocation density were determined via quantifying the in situ neutron diffraction measurements. The results demonstrate that the alloy has a much higher tendency to form stacking faults and mechanical twins as the deformation temperature drops, which is due to the decrease of stacking fault energy (estimated to be 32.5 mJ/m2 and 13 mJ/m2 at 293 and 77 K, respectively). The increased volume faction of nano-twins and twin-twin intersections, formed during cryogenic temperature deformation, has been confirmed by transmission electron microscopy analysis. The enhanced strength and ductility at cryogenic temperatures can be attributed to the increased density of dislocations and nano-twins. The findings provide a fundamental understanding of underlying governing mechanistic mechanisms for the twinning induced plasticity in high entropy alloys, paving the way for the development of new alloys with superb resistance to cryogenic environments.",[],[]
1,Introduction,"High-entropy alloys (HEAs) were first introduced in 2004 [1,2], which aimed to maximise the configuration entropy to form a single phase microstructure via combining four or more principle elements in equimolar or near equimolar ratios. The high configuration entropy, sluggish diffusion, cocktail effect and large lattice distortion lead to their promising properties such as high strength, excellent ductility, and superior fracture toughness [3–8].",[],[]
1,Introduction,"One type of HEA and its variants, based on five 3 d transition elements (Fe, Co, Cr, Mn, Ni), can form a single phase face-centered-cubic (fcc) structure, displaying an excellent combination of high strength, ductility and fracture toughness at both room and cryogenic temperatures. Their mechanical properties improve significantly with decreasing deformation temperatures [3–7]. We termed this group of HEA as tHEA to distinguish them from other high entropy alloys (such as multi-phase HEAs [8]). tHEAs have attracted significant interests for cryogenic applications, such as liquid nitrogen storage and transportation of liquid gas from offshore.",[],[]
1,Introduction,"Many microstructural studies [3–7], on strained or failed tensile specimens, have been carried out, confirming the occurrence of nano-twinning during low temperature deformation of tHEAs. Hence twinning induced plasticity (TWIP) is attributed to the tHEAs' superb mechanical performance. TWIP effect has been at the forefront of research recently as it is one of the micro-mechanistic mechanisms that can overcome the strength-ductility trade-off, which has been demonstrated by fcc metals and alloys with low stacking fault energy (SFE) such as tHEAs and TWIP steels [9–11].",[],[]
1,Introduction,"The deformation mechanisms of fcc metals and alloys are strongly related to the temperature- and composition-dependent stacking fault energy (SFE) [12]. With the drop of SFE, the deformation mechanisms change from dislocation glide alone, to dislocation glide and mechanical twinning, to dislocation glide and martensite transformation [13–15]. This has been demonstrated in many fcc metals and alloys, including austenite steels [16], TRIP (trainsformation induced plasticity) and TWIP steels [3,4], and Cu-Al alloys [17]. The SFE of the tHEAs has been measured or calculated to be 10–40 mJ/m2at room temperature [18–20]. In this SFE range, deformation twinning is usually activated, which has been confirmed in tHEAs by a few experimental studies [3–7]. Recently, martensite phase transformation have been observed when tHEAs were deformed under hydrostatic high-pressure conditions [21,22] at both room and high temperatures, demonstrating that the fcc tHEAs can be destabilized into hcp phase at high pressure (e.g. over 14 GPa [21]).",[],[]
1,Introduction,"It is known that the SFE will drop as the temperature decreases, hence at cryogenic temperatures, the formation of shear bands, deformation twins and stacking faults can be enhanced [6,23]. Simulations using first-principles methods [24,25] confirm the temperature dependent behaviour of SFE and some predict that the SFE of tHEAs can even be negative at cryogenic temperatures [19,26–28]. To validate the simulated results, the SFE of tHEAs at cryogenic temperatures need to be determined experimentally. Although a few studies have measured room temperature SFE of tHEAs using TEM based methods [18], it is not a straight-forward task to measure low temperature SFE using TEM, as the samples deformed at cryogenic temperatures need to be warmed up to room temperature for sample preparation, during which the dislocation and fault structure may have changed. Thereby the development of new methods to measure low temperature SFE is critically needed, which will provide validation for the simulations [19,26].",[],[]
1,Introduction,"To study deformation mechanisms of tHEAs, quantitativein situmapping of microstructure evolution of tHEAs at room temperature has previously been carried out, using TEM [26,29,30], SEM [31], synchrotron X-ray diffraction [32] and neutron diffraction [33,34]. Thein situTEM directly observed the motion of Shockley partials, the formation of stacking faults and 3D network of nano-twins [29,30].In situneutron and X-ray diffraction, on the other hand, can quantify the grain-level behaviour during deformation, which includes the measurement of stacking fault probability [33], single-crystal elastic constants [34], phase transformation [32], and SFE [33]. Thosein situworks significantly improved our understanding of the microstructural and mechanistic origin of tHEAs' superb mechanical properties. Carrying outin situstudies at cryogenic temperatures can provide similar benefits, not only unravelling the underlying mechanisms determining the dramatic increase of strength and ductility at cryogenic temperatures of the alloys, but also determining critical material parameters such as SFE.",[],[]
1,Introduction,"In the current study, we conducted uniaxial tensile deformation on a FeCoCrNi high-entropy alloy at 293 and 77 K. With the help ofin situneutron diffraction, we monitored and quantified the microstructural responses during tensile deformation, including the evolution of lattice strain, stack fault probability and dislocation density versus imposed strain at both temperatures. The different responses between 293 and 77 K were compared. We also calculated the stacking fault energy of the alloy at both 293 and 77 K. TEM observations were carried out on the deformed samples, providing correlative analysis. The work provides in-depth micro-mechanistic understanding involving the complex interaction of stacking faults, twins and dislocations for the studied tHEAs at cryogenic temperatures, which could pave the way for designing advanced metallic materials resistant to cryogenic environments.",[],[]
2,Experimental details,"The FeCoCrNi high entropy alloy was fabricated by powder metallurgical processes, which are detailed in Refs. [33,35], namely, hot extrusion of gas-atomized FeCoCrNi powders. The alloy has a single fcc structure and the average grain size of the as-extruded specimen was approximately 35 μm. The mechanical properties and microstructure of the alloy at room temperature can be found in Ref. [35].",[],[]
2,Experimental details,"In situtime-of-flight neutron diffraction measurements during tensile deformation were performed on the ENGIN-X neutron diffractometer, Rutherford Appleton Laboratory (RAL), ISIS, UK [36,37]. A stress rig with a load capability of 100 KN was used for the experiments. An in-house built cold chamber, integrated with the stress rig, was used which provides a controlled cryogenic temperature environment (10–293 K) [38]. A schematic of the setup is shown inFig. 1a. A low temperature extensometer was used to measure the displacement of the part of gauge length (10 mm). The rig was mounted on the diffractometer horizontally. The loading axis was oriented horizontally, parallel to the extruded direction and orientated 45° relatives to the incident beam. The two detectors (axial and radial) allow collection of the diffraction patterns at fixed horizontal scattering angles of ±90°, with diffraction vectors parallel and perpendicular to the loading direction, respectively.",['fig1'],[]
