Section Heading,Section Title,Paragraph,Figures,Tables
0,Abstract,"To enhance strain hardening of alloys beyond levels accessible by forest hardening slip-twin interactions and twin-twin interactions have been proposed. The high entropy alloy FeMnNiCoCr constitutes a prominent example of exceptionally pronounced strain hardening instigated by profuse slip-twin/twin-slip and twin-twin interaction at cryogenic temperatures. In the current study, we perform uniaxial straining experiments on single crystals at 77 K. The <144>Tension crystal shows the potential ease of twin progression for slip-twin interaction (softening) in contrast to the difficulty for twin advancement in <122>Tension, <111>Tension and <001>Compression cases (hardening). The corresponding self and latent hardening coefficients derived from the data reveal that slip-twin latent moduli are much smaller than twin-twin latent moduli. Unlike previous undertakings, this study demonstrates a novel approach to assess latent hardening where plastic straining is implemented in a monotonic fashion and primary and latent systems operate simultaneously. To predict the flow stress depending on crystal orientation and as a function of strain a numerical model is proposed using the obtained hardening moduli. It emerges that the magnitude of residual Burgers vectors originating from twin-related reactions can explain the experimental hardening/softening trends. These results hold considerable promise for a quantitative description of strain hardening in metals and alloys.",[],[]
1.1,Introduction.Background and objectives,"Deformation twinning is the most widespread mechanism to accommodate plastic strain in metallic materials aside from crystallographic slip. Since the early observation of twinning in FCC (face-centered cubic) materials [1], there have been numerous studies investigating the interactions between slip and twin [2–7]. These interactions play a decisive role for the strain hardening behavior, inasmuch they significantly affect the slope of the stress-strain curve after yielding - i.e. the strain hardening rate. The underlying mechanism can be attributed to the introduction of twin interfaces. Similar to a grain boundary, a twin interface can serve as formidable obstacle to the motion of impinging dislocations. Glissile and sessile dislocations originating from the reaction of incoming dislocations at the interface inevitably affect both strength and ductility. In the majority of studies, twin-slip and twin-twin interactions were found to strengthen (strain-harden) the material effectively [8,9]. However, in some cases the associated mechanical responses can exhibit no hardening [10,11] or even strain-softening [12–14], despite considerable slip and twin activities. A conclusive rationalization for this seeming discrepancy is still to be put forward and, therefore, the purpose of this paper is to examine this very concern.",[],[]
1.1,Introduction.Background and objectives,"For the present case study, we use the equi-atomic FeMnNiCoCr high entropy alloy (HEA) in singe-crystalline form, which falls into the general category of low stacking fault energy (SFE) FCC alloys such as Hadfield steels [15], Co-Ni [16,17] and Cu-Al alloys [18]. Incurred by the low SFE deformation twins have been reported for FeMnNiCoCr when strained at cryogenic temperature (77 K) [19–21]. To effectively elucidate the interaction-controlled mechanical response we chose to illustrate 3 situations exhibiting contrasting interactions and hardening: Case 1: twin-slip hardening, Case 2: twin-slip softening and Case 3: twin-twin hardening. We observed pronounced twin-twin interaction for <001>Compressionand <111>Tensionloading cases, contrary to slip-twin/twin-slip interaction in <122>Tensionand <144>Tension. The stress-strain responses for these four orientations vary distinctively: the deformation twin interfaces create conditions that produce hardening in some cases (<001>Compression, <111>Tensionand <122>Tension) opposed to softening in others (<144>Tension).",[],[]
1.1,Introduction.Background and objectives,"The mechanical response of a polycrystalline material is affected by many-fold factors invoked by its aggregate nature: (i) formation of dislocation pile-ups at grain boundaries [19,20], (ii) dislocation reactions taking place at grain boundaries [22], (iii) the distribution of grain orientation and size, and (iv) compatibility constraints arising from the matrix. The combination of these factors cloaks contributions of individual hardening mechanisms and indisputably complicates any hardening analysis making the identification of the governing processes a challenging task. Such difficulties can be significantly mitigated by studying single crystals in which the effect of grain boundaries and the associated complications in the deformation analysis are removed. Furthermore, number and type of systems (twin and slip) activated in a single crystal are finite permitting selective isolation of interactions. Thus, one can clearly write dislocation interactions a priori based on Schmid factor considerations for the single crystal cases (provided the material obeys Schmid's law) in contrast to polycrystals. Consequently, it is feasible to pinpoint the activated systems and their mutual interactions by using single crystals permitting further analysis of the corresponding hardening and softening response.",[],[]
1.2,Introduction.Mechanisms associated with strain-hardening and strain-softening,"In the absence of twinning strengthening of metallic materials is closely related to the forest dislocation density (Taylor's hardening model). In the case of FeMnNiCoCr, dislocation hardening governs the stress-strain response at RT at low strain while twinning plays a key role at cryogenic temperature from the very early stage of deformation on [20]. It has been recognized that at RT deformation twinning can become dominant at relatively high strains of about 25% axial strain [20]. Earlier literature notes that the significant strengthening of (nano-)twinned materials (e.g. nano-twinned Cu and NiCo) can be attributed to the presence of twin interfaces [23,24]. Upon mechanical twinning, the dynamic Hall-Petch effect provides a plausible rationalization for material strengthening as the introduction of new interfaces due to twinning reduces the dislocation mean free path. Numerous studies using transmission electron microscopy (TEM) have confirmed the formation of dislocation pile-ups at the twin interfaces, justifzing their role as barrier to dislocation motion [9]. In addition, many theoretical studies using molecular dynamics (MD) simulation have been ventured to reveal the underlying mechanisms [5,24–26]. As a dislocation impinges and interacts with a barrier twin boundary, it is suggested that the incident dislocation can either incorporate into or block by or transfer through the twin boundary [5,25]. An important outcome of these dislocation reactions is the creation of residual Burgers vectors, which can serve as obstacles to dislocation glide on the twin boundary. Their magnitude can be indicative of the strain hardening level. In the current study, we show that the magnitude of residual dislocations formed by slip-twin interactions are smaller than those by twin-twin interactions, which complies with the experimental trend.",[],[]
1.2,Introduction.Mechanisms associated with strain-hardening and strain-softening,"Compared to strain-hardening, which has been investigated by many studies for a large variety of materials, fewer works were endeavored to explain the lack of hardening or even strain-softening in alloys. For example, in Hadfield steel (Fe-Mn-C) the plastic flow proceeds at nearly constant stress in the range of 0–20% and 0–10% when loaded along <144> and <111> in tension, respectively [10]. Such behaviors are usually accompanied by the formation of Lüders bands during deformation in experiments [11]. Several mechanisms have been proposed from foregoing undertakings using MD simulations to rationalize such phenomena, especially those associated with strain-softening. It has been revealed that the stacking-fault nucleation energy barrier can be much smaller than the twin migration energy barrier in some materials, e.g. Pd [13]. In this case, the twin boundary acts as a dislocation source and the nucleation and motion of partial dislocations parallel to the twin boundary is energetically favorable, which can eventually lead to detwinning and, thereby, to flow softening. Furthermore, it was suggested that the twin thickness and twin boundary spacing are crucial and responsible for the softening response in nano-twinned metals [14]. A recent work on nano-twinned Cu [12] revealed that defects, such as kink-like steps and curvature, contained in a coherent twin boundary can further facilitate flow softening. In this study, we found more experimental evidence for strain softening behavior in <144>tensionoriented FeMnNiCoCr. The underlying mechanism is rationalized by a combined effect of strain localization and small residual Burgers vector.",[],[]
1.3,Introduction.Determination of self and latent hardening moduli,"Strain hardening and softening are complicated phenomena and correlating them to the underlying deformation mechanisms and interactions (slip, twin, or mixed) remains a challenging endeavor [27,28]. In a single crystalline material, mutual interactions between different deformation systems are expected to dominate the flow stress evolution. The change of the flow stress on each system can be resolved into self hardening of the active system(s) combined with latent hardening, which measures the increase or decrease of the resistance to plastic deformation on latent systems by shearing the primary system [29]. Heretofore, a quantitative analysis of these hardening moduli has been rarely performed although their accurate determination is crucial for predictive crystal plasticity modeling free from fit parameters. The present paper can be deemed as an important and necessary effort taking up this very matter.",[],[]
1.3,Introduction.Determination of self and latent hardening moduli,"Inspired by early works by Mandel [30] and Hill [31], a crystal plasticity framework, idealized as time independent and incorporating contributions from pure slip, pure deformation twinning and mixed interactions (slip-twin, twin-slip) to the strain hardening, may be written as follows:(1)dτicrit=1−∑kNfktw∑jNhijs−sdγjs+∑jNdfjtwhijs−twγtwslip-slipslip-twin+1−∑kNfktw∑jNhijtw−sdγjs+∑jNdfjtwhijtw−twγtwtwin-sliptwin-twinwheredτicritis the change of flow stress on the i-th system,fktwdenotes the volume fraction of thek-th twin system,γjsis the shear strain of thej-th slip system,γtwis the intrinsic twin shear strain for FCC (0.707), andhijs−s,hijs−tw,hijtw−sandhijtw−twrepresent the strain hardening coefficients (moduli) associated with slip-slip, slip-twin, twin-slip and twin-twin interaction, respectively. At this point we would like to draw the reader's attention to the difference between slip-twin vs. twin-slip interactions, which is vital for the following hardening description. In the modulus notation employed, the first index (superscript) specifies the secondary (latent) system and the second index (superscript) the primary system. Thus, the slip-twin modulihijs−twcharacterize the latent hardening of slip by twinning and, vice versa, the twin-slip modulihijtw−sthe latent hardening of twins by slip.",[],[]
1.3,Introduction.Determination of self and latent hardening moduli,"Although there has been some efforts on extracting hardening moduli from polycrystalline materials [32,33], they can only reflect effective values as the distinction between individual interactions from the corresponding stress-strain curve is rather vague. However, the determination of each hardening modulus can be facilitated using differently oriented single crystals where the deforming systems and their interactions can be accurately identified. For example, we confirmed twin-twin activities for both <001>Compressionand <111>Tensionand slip-twin/twin-slip interactions for <122>Tensionand <144>Tension. The correspondinghijvalues can be evaluated using the relevant section of the experimental stress-strain curve for the specific pair of interaction. We will elaborate on the calculation procedure in Section3.5. Note that whenirepresents a slip system, the last two terms in Equation(1)do not appear. Vice versa, whenirepresents a twin system, the first two terms in Equation(1)can be ignored.","['fd1', 'fd1']",[]
1.3,Introduction.Determination of self and latent hardening moduli,"It is important to point out that to determine the (latent and self) hardening moduli in this work we demonstrate a novel approach where the sample is strained in a continuous manner and the moduli are obtained under the condition where both primary and latent systems are active. In foregoing undertakings, so-called ‘latent hardening experiments’ were performed [29,34–39]. In this setting, a primary system was first nucleated via deforming the crystal in its pristine state. Then, a previously inactive system was activated by straining a new sample cut from the pre-deformed crystal at specific angles. The hardening of the latent system was then assessed from the latent hardening ratio (LHR) which relates the critical (yield) stress for the secondary test to the maximum stress measured during the primary test. This indirect measurement has proven very instructive and results obtained thereof have been frequently implemented in crystal plasticity modeling [40]. However, the change of crystal orientation can create a fairly unnatural situation as the primary system is deliberately suppressed by lowering its Schmid factor. Therefore, the previous methodology represents a rather idealized scenario. In the present study, the plastic deformation proceeds in a monotonic fashion to large strains whereby both primary and latent systems remain active throughout. We believe that this newly established approach eliminates the need for crystal-reorientation while allowing determination of the strain hardening levels without ambiguity.",[],[]
