Section Heading,Section Title,Paragraph,Figures,Tables
0,Abstract,"To reveal the operating mechanisms of plastic deformation in an FCC high-entropy alloy, the activation volumes in CrMnFeCoNi have been measured as a function of plastic strain and temperature between 77 K and 423 K using repeated load relaxation experiments. At the yield stress,                                                                                  σ                              y                                                                        , the activation volume varies from ∼60 b                     3 at 77 K to ∼360 b                     3 at 293 K and scales inversely with yield stress. With increasing plastic strain, the activation volume decreases and the trends follow the Cottrell-Stokes law, according to which the inverse activation volume should increase linearly with                                                    σ                           −                                                         σ                              y                                                                         (Haasen plot). This is consistent with the notion that hardening due to an increase in the density of forest dislocations is naturally associated with a decrease in the activation volume because the spacing between dislocations decreases. The values and trends in activation volume agree with theoretical predictions that treat the HEA as a high-concentration solid-solution-strengthened alloy. These results demonstrate that this HEA deforms by the mechanisms typical of solute strengthening in FCC alloys, and thus indicate that the high compositional/structural complexity does not introduce any new intrinsic deformation mechanisms.",[],[]
1,Introduction,"Plastic deformation of metals and alloys is observed to be temperature and strain rate dependent, indicating that the motion of dislocations is controlled by thermally activated processes in the metal. The thermally activated process(es) are governed by the stress-dependent Gibbs free energy ΔG(σ) that captures the energies required for a gliding dislocation to overcome/bypass various metallurgical obstacles (such as solute atoms, precipitates, forest dislocations, sessile locks) in the alloy. The temperature dependence of the plastic strain rateε˙is usually expressed by an Arrhenius-type equation[1].(1)ε˙=ε˙0exp−ΔGσkT,wherekis the Boltzmann's constant,Tthe absolute temperature, andε˙0a microstructure-dependent rate parameter.",[],[]
1,Introduction,"Because the various possible obstacles span a wide range of physical scales, it is the activation volumeVthat reveals the operative size scale in the material at temperatureT, plastic strain rateε˙, and stressσ. The activation volume represents the volume of matter involved in the thermally activated processes driven by a resolved shear stressτacting on coherent thermal fluctuations of dislocation segments, and is defined as(2)V=−∂ΔGτ∂τ|T=−M∂ΔGσ∂σ|T=MkT∂lnε˙∂σ|T=bA,whereM= 3.06 is the Taylor factor that relates the uniaxial stressσand resolved shear stressτin an equiaxed polycrystal,bis the magnitude of the Burgers vector of a perfect dislocation, andAis the activation area swept by the dislocation in reaching the activated state. Commonly, activation volumes are expressed in units ofb3: for instance, individual point defects provide activation volumes on the order ofb3, forest dislocations provide activation volumes on the order ofV∼bwℓwhereℓ=1/ρ>>bis the forest spacing for a dislocation density ofρ, andw>bcharacterizes the local junction energetics, while collective solute fluctuations in dilute solid solutions yieldV∼1000b3[1–12]. For reference,b= 0.255 nm in our CrMnFeCoNi alloy[13], sob3∼ 0.017 nm3. The activation volume is thus a very useful measure for uncovering the underlying length scales of the thermally-activated process(es) of plastic flow, which then points toward the specific operating mechanism(s) in the material.",[],[]
1,Introduction,"High-entropy alloys (HEAs) are an emerging new class of materials with the potential for impressive properties[14–31]. Some HEAs exhibit good yield and high ultimate tensile strengths, high ductility, excellent fracture toughness, and retain strength at elevated temperatures. The large number of possible compositions and classes of HEAs have led to the creation of many different systems, and the origins of their mechanical properties have been the subject of considerable discussion, as researchers draw on the wide range of mechanisms known in established alloys and propose new concepts.",[],[]
1,Introduction,"To provide deeper insight into the mechanisms of plastic deformation, we measure the activation volume versus temperature and plastic strain in the well-established and widely studied FCC equiatomic alloy CrMnFeCoNi[32]in the solid solution state. Trends in the activation volume are interpreted within the context of theory and reveal that the mechanisms of rate-dependent deformation are solid-solution strengthening and forest hardening. The recent theory for initial yield strength of HEAs based on solid-solution strengthening is shown to provide some quantitative agreement with the initial activation volume at the initial yield stress as a function of temperature. Thus the findings here support the notion that the deformation mechanisms in FCC HEAs are precisely those found in dilute solid-solution alloys[33–42]. The additional complexity of compositional disorder in this HEA appears not to play a direct role in establishing the material strengthening and rate dependence.",[],[]
1,Introduction,"The remainder of this paper is organized as follows. In Section2, we describe the experimental methods and analysis used to obtain the activation volume. In Section3, we summarize a specific theoretical framework for flow stress versus strain rate, temperature, and plastic strain. In Section4, we present our results and compare to theoretical predictions (qualitatively and quantitatively). Section5contains further discussion and a brief summary.",[],[]
2.1,Experimental methods and analysis.Material,"An equiatomic CrMnFeCoNi HEA was vacuum induction melted, homogenized, swaged and recrystallized at 900 °C for 1 h. Previously, this process was shown to produce material that is single-phase, FCC, nearly untextured, and with a mean grain sized∼17 μm[43]. The grains are equiaxed and contain annealing twins whose density was determined to be 2.3 ± 0.1 twins per grain using the procedure used in Ref.[44].",[],[]
2.2,Experimental methods and analysis.Mechanical tests,"After recrystallization, rectangular dog-bone shaped tensile samples (gauge length: 20 mm) were machined by electrical discharge machining with their loading axes parallel to the axis of the swaged rod. They were then ground to 1000 grit finish using SiC paper resulting in a final thickness and gauge width of ∼1.2 mm and ∼4 mm, respectively. Tensile tests were performed at engineering strain rates of 10−5s−1and 10−3s−1in a screw-driven Zwick/Roell test rig of type Z100 in the temperature range [77 K - 423 K]. During the tests performed at 77 K, the specimens and grips were kept fully immersed in liquid nitrogen. The higher temperature tests were performed in a temperature-controlled chamber. Activation parameters were determined using repeated load relaxation tests[45]at various plastic strains as follows. After starting the tensile tests at an engineering strain rate of either 10−5s−1or 10−3s−1, when the desired plastic strain was reached, the cross-head was stopped abruptly for 30 s and the load recorded as a function of time (Fig. 1). Then the specimen was re-loaded to the stress at which the first load relaxation started and the next load relaxation was started. This process was repeated to give a total of five load relaxations in each set. The magnified inset inFig. 1shows two such load relaxation sets performed at comparable flow stresses (∼407–410 MPa) at strain rates of 10−3s−1(red curve) and 10−5s−1(black curve). As the activation volumes determined at 293 K for strain rates of 10−5s−1and 10−3s−1were found to be similar (within ±5%), it was concluded that strain rate (in this range) does not affect the activation volume and all subsequent experiments were performed at a strain rate of 10−3s−1.","['fig1', 'fig1']",[]
2.3,Experimental methods and analysis.Experimental determination of activation volumes,"The apparent activation volumes (Vapp) are obtained by fitting the following logarithmic relationship to the first relaxation curve of the repeated load relaxation tests[46]:(3)Δσ=−MkTVappln(1+tc),where Δσ< 0 is the stress decrease during the relaxation timet, the constantc=MkT/VappSε˙p0,Sis the elastic modulus of the machine-specimen assembly, andε˙p0is the plastic strain rate at the start of the load relaxation test. Equation(3)is obtained from a first order Taylor expansion of ΔG(σ) with respect to the flow stress, i.e., the apparent activation volume is assumed to be constant during the load relaxation test. As a consequence, when activation volumes are stress dependent (as they usually are), load relaxations must be analyzed over a “short duration” during which the activation volume can be considered to be constant so that the above Taylor expansion of ΔG(σ) remains valid[47].",['fd3'],[]
2.3,Experimental methods and analysis.Experimental determination of activation volumes,"Physical activation volumesVare related to apparent activation volumesVappby the following equation[48].(4)Vapp=V(1+ΘS),whereΘis the work-hardening rate (dσ/dε) andSis the elastic modulus of the machine-specimen assembly, encountered before in the expression ofcin Eq.(3). Therefore, apparent activation volumes have to be corrected to account for the effects of work hardening of the specimen as well as the stiffness of the test rig. In general, the correction cannot be ignored unless the testing machine is very rigid and/or the specimen does not work harden significantly. While apparent activation volumes are determined from the first load relaxation, subsequent load relaxations allow us to determineV×Θ/Sfollowing Spätig et al.[45]who showed thatVapp-V=V×Θ/Sis related to the successive stress drops in repeated load relaxation tests:(5)(n−1)VΘS=MkTΔσ¯ln(exp(−ΔσnVappMkT)−1exp(−Δσ1VappMkT)−1),wherenis the number of load relaxations, Δσ1and Δσnare the stress drops in the first andnth load relaxation, respectively, and the average stress drop is given by(6)Δσ¯=1n∑nΔσn.",['fd3'],[]
2.3,Experimental methods and analysis.Experimental determination of activation volumes,"Therefore, a plot of the right-hand side of Eq.(5)versusnyields a straight line, with a slope equal toV×Θ/S. Note that, in some cases,Θcan also include a term that accounts for the variation in the density of mobile dislocations during the load relaxation[49].",['fd5'],[]
3.1,Theory of activation volume in solute-strengthened FCC alloys.General framework,"As a framework for interpreting the experimental results, we envision that the strength of the FCC HEA behaves similarly to the many solute-strengthened FCC alloys studied over many decades, but usually in the dilute limit. The strengthening in such systems consists mainly of three contributions: (i) a grain-size-dependent Hall-Petch strengthening (σHPwith length scaled), (ii) solid solution strengthening in the random alloy (σsswith length scaleζc∼10nm), and (iii) dislocation-dislocation interactions in the form of forest hardening (σfwith length scaleℓ). For the sake of simplicity, we ignore in our analysis other dislocation obstacles such as sessile locks and, for the monotonic loading tests performed here, it is not necessary to characterize the hardening in terms of macroscopic continuum concepts such as the isotropic and kinematic hardening components. When multiple mechanisms operate at very different scales, as is the case here withd>>ℓ>>ζc, it is common to assume that the strengthening contributions are additive. We can thus write the alloy strength in the form(7)σT,ε˙,εp,d=σHPd+σssT,ε˙+σfT,ε˙,εp,where the Hall-Petch strengtheningσHP(d)is usually found to be athermal (rate- and temperature-independent)[16,50]and independent of plastic strain[51], the solute strengtheningσssT,ε˙is temperature and strain rate dependent, and the forest hardeningσfT,ε˙,εphas an additional dependence on total plastic strain due to evolution/multiplication of dislocation density. When the strengths are additive, the activation volume of Eq.(2)can be derived as(8)1V=1MkT∂σ∂lnε˙=1MkT∂σss∂lnε˙+1MkT∂σf∂lnε˙=1Vss+1Vf.",['fd2'],[]
3.1,Theory of activation volume in solute-strengthened FCC alloys.General framework,"The Hall-Petch mechanism does not contribute to the activation volume, while the inverse activation volumes of the two rate-dependent strengthening mechanisms are additive, i.e., solute strengthening and forest hardening.",[],[]
3.2,Theory of activation volume in solute-strengthened FCC alloys.Forest hardening,"The strengthening due to forest hardening isσf=Mαμbρwhere the parameterα=αT,ε˙reflects, in principle, the rate dependency associated with the breaking of dislocation junctions in the forest network andμis the shear modulus. The activation volume for forest hardening is associated with the area swept out by the dislocation over lengthℓ=1/ρcombined with overcoming the junction barrier over some length scalew,V∼bwℓ. The length scalew(τ)varies with the resolved shear stressτ, in principle, but this is usually neglected as small compared to the dependence ofVonℓ(and hence onσ). The exact origin of thermal activation is believed in the literature to be related to the formation of jogs on intersecting dislocations or the recombination of short attractive junctions[52,53]. The activation volume for forest hardening can thus be written as(9)Vf∼wMαμb2/σf.",[],[]
3.2,Theory of activation volume in solute-strengthened FCC alloys.Forest hardening,"The inverse activation volume for forest hardening thus scales linearly with forest hardening,(10)1Vf∼βσfM,whereβis a combination of material parameters. Eq.(10)is the long-established Cottrell-Stokes law observed in pure elemental FCC metals.",['fd10'],[]
3.3,Theory of activation volume in solute-strengthened FCC alloys.Solute strengthening,"A general theory for solute strengthening of random FCC alloys at dilute solute concentrations has recently been developed[35,36,40]. A dislocation in the random alloy responds to the presence of spatially-varying solute concentrations by adopting a wavy shape characterized by wavelength2ζcand amplitudewc. The characteristic waviness(ζc,wc)is that which minimizes the total dislocation energy by enabling the dislocation to reside in regions of favorable (energy-lowering) regions of solute concentration fluctuations at the expense of the line tension cost of the wavy shape. The inputs to the theory are the solute/dislocation interaction energies in the alloy, the dislocation line tensionΓ, the dislocation Burgers vectorb, and alloy composition. The outcomes of the theory are a zero-temperature yield stressτy0and activation energy barrierΔEb. These combine to give the activation free energy ΔGas(11)ΔG=ΔEbT1−ττy0T3/2forττy0T>0.5,(12)ΔG=0.55ΔEbTlnτy0Tτforττy0T<0.5,whereΔEb(T)=μ(T)μ(0)ΔEbandτy0(T)=μ(T)μ(0)τy0are theapparentzero-temperature flow stress and activation barrier accounting for the change in the alloy's shear modulusμat finite temperatureT. The transition in form with decreasingτis discussed fully in Ref.[38], and the second form, Eq.(12), is necessary to capture behavior at high temperatures (lower stresses). In fact, the difference between the two equations is small aroundτ=0.5τy0(T).",['fd12'],[]
3.3,Theory of activation volume in solute-strengthened FCC alloys.Solute strengthening,"The finite-temperature/finite-strain rate flow stress then follows directly from application of the Arrhenius law of Eq.(1)as(13)σssT,ε˙=Mτy0T1−kTΔEbTlnε˙0ε˙2/3forσssTσy0T>0.5,(14)σssT,ε˙=Mτy0Texp−kT0.55ΔEbTlnε˙0ε˙forσssTσy0T<0.5.",['fd1'],[]
3.3,Theory of activation volume in solute-strengthened FCC alloys.Solute strengthening,"The activation volume for solid solution strengthening is then also obtained directly fromΔGusing Eq.(2)as(15)VssT,ε˙=3ΔEbT2τy0TkTΔEbTlnε˙0ε˙1/3forσssTσy0T>0.5,(16)VssT,ε˙=0.55ΔEbTτy0TexpkT0.55ΔEbTlnε˙0ε˙=0.55MΔEbTσssT,ε˙forσssTσy0T<0.5",['fd2'],[]
3.3,Theory of activation volume in solute-strengthened FCC alloys.Solute strengthening,"The physical underlying scale for the activation volume due to solid solution strengthening isΔEb/τy0∼bwcζc. The measured activation volume thus directly reveals the product of the key length scales of the wavy dislocation in the solute-strengthened random alloy. In dilute alloys, the predictions of the activation volume versus yield strength, temperature, and/or solute concentration follow experimental trends, and quantitatively are within a factor of 2[38,40].",[],[]
3.3,Theory of activation volume in solute-strengthened FCC alloys.Solute strengthening,"The “dilute limit” model has been extended to arbitrary compositions, making it applicable to HEAs[39]. The underlying concept is that the complex alloy can be viewed as an “effective” matrix that reflects the average properties of the alloy (lattice constant, elastic constants, stacking fault energy, line tension) into which all alloy elements are added as solutes. Each alloy solutenhas a well-defined misfit volumeΔVnin the “effective” matrix material and, more generally, a well-defined interaction energy with a dislocation in the “effective” matrix material. The use of the “effective” matrix accounts for the average surrounding atomic environments that any one solute atom would experience in the alloy. The full interaction energy includes misfit volume, stacking fault energy, core interactions, and the explicit consideration of local spatial fluctuations of the solutes then includes local variations in stacking fault energy. The reduced elasticity theory neglects stacking fault energies, but also shows that the predicted strength is essentially independent of partial dislocation spacing.",[],[]
3.3,Theory of activation volume in solute-strengthened FCC alloys.Solute strengthening,"The full theory can be reduced to an analytic model by assuming that the solute/dislocation interaction energies are due only to the elastic interaction between the solute misfit volume and the pressure field of the dislocation in the effective alloy matrix. For alloys with a partial dislocation separation larger than ∼10b, the partial dislocation separation does not influence the low-to-intermediate temperature results[40]. This rationalizes the observations of variations in stacking fault width[41]because the two partial dislocations adjust their positions, around the average spacing dictated by the average stacking fault energy and elastic interactions, in response to their local solute fluctuations. The model has been applied with quantitative success to the Cr-Mn-Fe-Co-Ni family[39]. For the Cantor alloy studied here, the key alloy properties are computed to be(17)τy0=83MPa;ΔEb=1.13eV,where the line tension has been expressed asΓ=γμb2with the valueγ=0.123measured in several molecular statics simulations of FCC metals. For comparison purposes, results for a smaller line tension parameterγ=0.06125yield(18)τy0=104MPa;ΔEb=0.905eV.",[],[]
3.3,Theory of activation volume in solute-strengthened FCC alloys.Solute strengthening,The temperature-dependent parametersτy0(T)andΔEb(T)then follow by rescaling with the measured finite-temperature shear moduliμ(T)μ(0). This theory thus makes specific parameter-free predictions for the contributions of solid solution alloying to both the initial yield stress and activation volume via Eqs.(13)–(16).,"['fd13', 'fd14', 'fd15', 'fd16']",[]
3.4,Theory of activation volume in solute-strengthened FCC alloys.Activation volume in solute-strengthened FCC alloys,"Combining the contributions of forest hardening and solid solution strengthening to the overall activation volume of the alloy, the above theory (using the high-T/low-stress form for the solid solution strengthening, for simplicity) predicts(19)1V=1Vss+1Vf=10.55ΔEbTMσssT,ε˙+βσfεpM.",[],[]
3.4,Theory of activation volume in solute-strengthened FCC alloys.Activation volume in solute-strengthened FCC alloys,"The first term is independent of plastic strain while the second term increases with plastic strain due to dislocation multiplication that leads to the forest hardening. The inverse activation volume is then typically expressed in terms of the applied stress using Eqs.(7) and (19)as(20)1V=10.55ΔEbTMσssT,ε˙+βMσ−σywithσy=σHPd+σssT,ε˙,whereσyis the initial yield stress. This form corresponds to the well-established Haasen plot,1/Vversusσ-σy, with the intercept value associated solely with solute strengthening and the slope associated solely with forest hardening.","['fd7', 'fd19']",[]
4.1,Results and discussion.Tensile tests,Fig. 1shows stress-strain curves obtained at 293 K for strain rates of 10−3s−1(red curve) and 10−5s−1(black curve). The two stress-strain curves are remarkably similar indicating that strain rate (in this range) has a small effect on the flow stress behavior. These results are consistent with earlier results[15]that showed the relative insensitivity of the yield and ultimate tensile strengths of this alloy to strain rate in this range. This will be discussed further in Section4.2in terms of the strain rate sensitivity of stress.,['fig1'],[]
