Section Heading,Section Title,Paragraph,Figures,Tables
0,Abstract,"The effects of Al and Ti contents on the microstructures and high temperature properties of AlxCo1.5CrFeNi1.5Tiy (x, y values in molar ratio, x + y = 0.5) high entropy alloys have been investigated. With an increase in Al content and a decrease in Ti concentrations, precipitated phases in the FCC high entropy γ matrix can evolve from η to γ′ to β phases. Some of these alloys can possess high hardness values at elevated temperatures due to γ′ precipitations, and continuous Cr2O3 can form on the surfaces of these alloys for protection against oxidation. This study can serve as a guideline for future high entropy alloy design for high temperature applications.",[],[]
1,Introduction,"Without a based element, high entropy alloys can possess a variety of crystal structures, microstructures, and properties. Examples include FCC high entropy alloys, such as CoCrFeMnNi[1–3]and AlCoCrCuFeNi[4–6]; BCC high entropy alloys, such as WNbMoTaV[7,8]and HfNbTaTiZr[9–11]. High entropy alloys can exhibit high wear resistance[12,13], high hardness[13,14], significant high temperature compressive strength[8,10], and good corrosion resistance[15,16]. High entropy alloys can be single phase alloys[1–3,7,17], or they can contain several types of intermetallic phases, such as β[18,19], Laves[20,21]and σ[19,22]. Furthermore, high entropy alloys can exhibit sluggish diffusion effect to enhance the thermal stability of the microstructure[1,23,24].",[],[]
1,Introduction,"Phases formed in multi-components alloy systems can be detrimental or beneficial to properties. For conventional superalloys, a type of high temperature phase instability associated with topologically closed packed (TCP) phases formation can cause deterioration on mechanical properties[25,26], this is due to the softening of the γ matrix resulting from depletion in strengthening elements such as W, Cr, Mo or Re[25,27]. On the other hand, the common strengthening precipitate in Fe–Ni and Ni-based superalloys is L12γ′[28,29]. γ′ precipitates are coherently embedded in γ matrix, and it can hinder the motion of dislocations effectively[30]. Moreover, γ′ particles at grain boundary can hinder grain boundary migration during thermal exposure[31]. In our previous work[32], Co1.5CrFeNi1.5Ti0.5high entropy alloy can also contain γ′ precipitates, but the γ′ phase in this alloy is metastable and can transform into η phase. η phase is known to be brittle with little strain tolerance[33], so the transformation of γ′ to η phase should be avoided. This work aims to optimize Co1.5CrFeNi1.5Ti0.5high entropy alloy by studying the effect of Ti substitution by Al in AlxCo1.5CrFeNi1.5Tiy(x, y values in molar ratio, x + y = 0.5); this is to increase the thermal stability of γ′ phase by substituting the η forming Ti by Al[32,33]. High temperature properties in terms of hardness and oxidation behaviors are presented and discussed. The present research can help the future alloy design of high entropy alloys toward high temperature structural applications.",[],[]
2,Experimental methods,"The compositions of interest in this work have included Co1.5CrFeNi1.5Ti0.5(Ti05), Al0.1Co1.5CrFeNi1.5Ti0.4(Al01Ti04), Al0.2Co1.5CrFeNi1.5Ti0.3(Al02Ti03), and Al0.3Co1.5CrFeNi1.5Ti0.2(Al03Ti02),Table 1.",[],['tbl1']
2,Experimental methods,"Samples of all alloys were prepared by arc-melting process in an argon atmosphere. As-cast samples were solution heat treated at 1150 °C for 6 h followed by water quench, then aged at various temperatures from 650 °C to 900 °C to precipitate γ′ particles. All specimens were etched by 70% H3PO4, and microstructures were analyzed by Hitachi SU8010 scanning electron microscope (SEM) with an energy dispersive spectrometer (EDS). The volume fraction and size of γ′ particles were estimated by ImageJ software. Heat treated samples were examined by transmission electron microscope (Tecnai F30 TEM) under 300 kV; specimens were prepared by twin-jet polishing in a solution of 10% HClO4in CH3OH. X-ray diffractometer (SHIMADZU XRD-6000) equipped with Cu (Kα radiation = 1.5406 Å) target was utilized to analyze phase constituents on samples with plate geometry.",[],[]
2,Experimental methods,"Pyris Diamond TG/DTA was used to examine the thermal properties of samples of 30 mg in an Al2O3crucible at temperatures from 25 to 1420 °C with a heating rate of 10 °C/min and 200 sccm of Ar flow. To measure the compositions of γ and γ′ phases, microstructures had been coarsened by strain aging method, which was accomplished by firstly cold work on as-homogenized samples, then aged at 750 °C for 200 h to allow the coarsening of γ and γ′ phases for EDS analysis.",[],[]
2,Experimental methods,"Although alloys in present study are multi-phases HEA, precipitates can all be solutioned into single phase FCC matrix above the solvus temperatures of intermetallics. By referring to Boltzmann's hypothesis, the mixing entropy, ΔSmix, of a n-element random solid-solution state can be calculated[34], and the ΔSmixfor each alloy is presented inTable 1:ΔSmix=-R(XAlnXA+XBlnXB+…+XnlnXn)where XAis the molar ratio of A element, XBis the molar ratio of B element, etc. R is the gas constant (8.314 J/K mole).",[],['tbl1']
2,Experimental methods,"Hardness of samples were measured by a high temperature Vickers hardness tester (Model AVK-HF, Akashi) equipped with a vacuum chamber and a heating unit. All specimens were tested at room temperature and from 500 °C to 1000 °C at an interval of 100 °C under the argon pressure close to 1 atm. A load of 49 N and a dwell time of 15 s was used. The heating rate of the sample was 10 °C/min and three indentations were made to get an average value. The indentor material was diamond, and indentation positions were all within individual grains. Isothermal oxidation tests were conducted at 900 °C for 200 h. All specimen surfaces were grinded by #1200 sand paper before oxidation test. The oxidation weight gains of specimens were measured by digital weighing scale, and cross sections were examined by SEM and EDS analysis. A sample of Inconel 718 sample, which was processed by the standard heat treatment (as solutioned + 720 °C/8 h (furnace cooling) + 620 °C/8 h (air cooling)) was used for comparative study.",[],[]
3.1,Results and discussion.Microstructure evolution,"Equilibrium phase constituents in these high entropy alloys can be described by Thermo-Calc (TCNI5 database)[35],Fig. 1(a). With an increase in Al content, the microstructures of these alloys can evolve from η + γ to η + γ + γ′ to γ + γ′ to β + γ + γ′ to β + γ for Ti05, Al01Ti04, Al02Ti03, Al03Ti02, and Al05, respectively; only Al02Ti03can possess equilibrium γ and γ′ two phases structure. XRD analysis on aged specimens (900 °C/50 h) has confirmed the presence of η and β in the high Ti and high Al containing alloys, respectively,Fig. 1(b).","['fig1', 'fig1']",[]
3.1,Results and discussion.Microstructure evolution,"However, microstructure observations on samples aged at 750 °C for 50 h have revealed that main phase constituents in Ti05are γ and γ′,Fig. 2(a), which indicates sluggish γ′ to η phase transformation in Ti05. After Ti05has been aged at 900 °C for 50 h, plate-like η can be observed,Fig. 2(b). With an increase in Al content, phase stability of γ′ can be enhanced, the as heat treated Al01Ti04and Al02Ti03can exhibit stable γ and γ′ from 750 °C up to 900 °C,Fig. 2(c) to (f). Although η has been presented as an equilibrium phase in Al01Ti04according toFig. 1, sluggish diffusion can render a microstructure containing no η phase,Fig. 2(d).Fig. 2(g) and (h) show a TEM micrograph of nano size γ′ particles and its diffraction patterns in Al02Ti03(aged at 750 °C for 50 h). The superlattice reflections of γ′ can be observed, and the average size of γ′ is 31 nm; the lattice misfit between γ and γ′ has been estimated to be about 0.2%, which is confirmed by the spherical morphology of γ′ particles shown inFig. 2(g).Fig. 3(a) shows that after ageing at 1000 °C for 50 h, Al01Ti04contains needle-like η phase, and some γ′ precipitates can still be observed; β phase in Al05can be detected after 900 °C ageing for 50 h,Fig. 3(b). According to the compositions of γ and γ′ shown inTable 2, the entropy term in γ′ phase is increased with increasing Al substitution to Ti, this can destabilize γ′ by decreasing the solvus temperature of γ′,Table 1. The increase in Al content has prevented the η phase formation, hence the thermal stability of γ′ is improved in this respect. Comparing to conventional Ni-based superalloys, these high entropy alloys contain relatively high level of Fe content, however it can possess stable γ - γ′ microstructure at high temperatures.","['fig2', 'fig2', 'fig2', 'fig1', 'fig2', 'fig2', 'fig2', 'fig3', 'fig3']","['tbl2', 'tbl1']"
