Section Heading,Section Title,Paragraph,Figures,Tables
0,Abstract,"Aiming to lower the cost and improve mechanical properties of AlCoCrFeNiTi                        x                      high-entropy alloys that were studied previously, the present research investigated the effect of removing Co and lowering Ti contents at various Al contents, namely Al                        x                     CrFeNiTi0.25. The microstructures were investigated using optical microscopy, scanning electron microscopy, energy disperse spectroscopy, X-ray diffraction and transmission electron microscopy. Compression tests were conducted at room temperature. The present study showed that with increasing Al contents, the phase structures of the alloys changed from FCC+BCC to double BCC as the main phases. Among the alloys studied, all of them exhibit distinguished work hardening. Especially the Al0.5CrFeNiTi0.25 alloy has the highest fracture strength and plastic-strain limit of 3.47GPa and 40%, respectively with a yield strength of 1.88GPa. The observed microstructure is analyzed using CALPHAD calculations.",[],[]
1,Introduction,"Recently, high-entropy alloys (HEAs)[1–3], which is based on the concept of the tremendously high configurational entropy of mixing due to the formation of solid solutions of multi-principal elements, have drawn rising interest. HEAs have been reported to possess a series of unique properties, for instance, high hardness[4–8], outstanding wear resistance[9,10], good fatigue resistance characteristics[11], excellent high-temperature strength[12,13], good thermal stability[14], good oxidation[9], and corrosion resistance[15,16]. Research efforts have been undertaken to gain the fundamental understanding of the HEA formation and explore new high-performance HEAs for various applications[17,18,6,19–22]. Ranganathan[23]regarded HEAs, bulk metallic glasses, and rubber metal as the most three breakthroughs alloying theory during the recent decade.",[],[]
1,Introduction,"At present, the research on HEAs is still in the early exploratory stage. Synthesis of new HEAs by traditional trial and error methods has dominated the literature. The effect of addition of the Al content in various HEAs based on 3d-transition metals on their structures, thermodynamics, and mechanical properties has been reviewed and analyzed by Tang et al.[24]. A previous study[5]showed that the AlCoCrFeNiTixalloy system (x=0, 0.5, 1.0, and 1.5 in molar ratio) has promising mechanical properties. The dominant phase in the system is the body-centered cubic (BCC) solid solution, and the system possesses excellent room-temperature compression mechanical properties. In particular, AlCoCrFeNiTi0.5has a yield strength, fracture strength, and plastic strain limit as high as 2.26GPa, 3.14GPa, and 23.3%, respectively. Following that study, we have developed a series of new AlxCrFeNiTi0.25alloys, based on the valence electron concentration (VEC) scheme proposed by Guo et al.[25]. The new alloys do not contain expensive Co in order to reduce the alloy cost and has a much lower Ti content to minimize the formation of brittle Laves phase. The objective of the present study is to identify alloys with the optimal combination of strength and ductility in the AlxCrFeNiTi0.25system.",[],[]
2,Experimental procedures,"Alloy ingots with nominal composition of AlxCrFeNiTi0.25(x: molar ratio,x=0, 0.25, 0.5, 0.75, and 1.0 denoted by Al0, Al0.25, Al0.5, Al0.75, and Al1, respectively) were prepared by arc melting in a Ti-gettered high-purity argon atmosphere. The pure elements have a purity higher than 99.6 weight percent. The alloys were remelted at least four times to improve homogeneity. The ingots were then remelted under high vacuum (10−3Pa) and injection cast into a water-cooled copper mould to obtain cylindrical rods ofΦ5×70mm.",[],[]
2,Experimental procedures,The microstructure of as-cast samples was characterized by X-ray diffraction (XRD). Samples ofΦ5×10mm for compressive tests were prepared and investigated at room temperature with a strain rate of 2×10−4/s. The fracture surface and the morphology of the alloys were examined with scanning electron microscopy (SEM) equipped with an energy-dispersive X-ray (EDX) spectrometer. TEM samples were first mechanically ground to 40μm thickness and then thinned using ion milling till perforations. The TEM observations were carried out with a 300keV Tecnai F30 microscope at the Electron Microscopy Laboratory of Peking University.,[],[]
3.1,Results.Microstructures,"The XRD patterns of AlxCrFeNiTi0.25alloys with various Al contents in the as-cast condition are shown in Fig. 1(a) . The main phases identified are face-centered cubic (FCC) and BCC structures. There are minor unidentified peaks at small angles in Al0, and the structure corresponding to those peaks are desirable for the TEM study as the future work. The FCC phase disappears in Al0.5, while two BCC-type phases appear in Al0.5, Al0.75 and Al1. The overlapping peaks of the BCC phases indicate that their lattice parameters are close to each other. The TEM work showed that they are disordered BCC (designated as A2) and NiAl-type ordered BCC (designated as B2) structure, and the details are provided on the TEM paragraph. As indicated in Fig. 1(b) , the lattice parameters of FCC and BCC phases increase with increasing Al contents.","['f0005', 'f0005']",[]
3.1,Results.Microstructures,"The SEM micrographs of the as-cast AlxCrFeNiTi0.25 alloys are shown in Fig. 2 . Typical cast dendrite and interdendrite (defined as DR and ID, respectively) structures were observed. The morphology of dendrites and interdendrites is diverse in the AlxCrFeNiTi0.25alloy system, which suggests that the Al content also affects the growth behavior of dendrites. This trend is expected because the equilibrium phases, and their compositions strongly depend on the Al content in this alloy system. The chemical composition (atomic%) in the dendrite and interdendrite regions of the Al0.5 alloy are listed in Table 1 . Iron and chromium are segregated to the interdendrite region, and the dendrite is enriched in aluminum, nickel, and titanium.",['f0010'],['t0005']
3.1,Results.Microstructures,"The TEM examination of the microstructure of Al0.5 has been conducted, and the results are shown in Fig. 3 . Two types of microstructures are observed: inter-weaved short rods align at about 90° angles ( Fig. 3 a), and nano-particles of irregular shape distribute in a matrix ( Fig. 3 b). The selected area electron diffraction (SAED) pattern [the insert in Fig. 3(a) ] indicate that those rods are ordered BCC phases (about 30nm in width, 100nmin length) with a lattice constant of 0.303nm. The SAED indicates that the nano-particle is the disordered BCC phase with a lattice constant of 0.297nm (the insert in Fig. 3 b). According to Orowan mechanism, these particles with a disordered BCC structure would provide effective dispersing-strengthening effects. The chemical compositions of both structures are analyzed by EDX, as shown in Table 2 . It can be observed that the matrix is enriched in Cr and Fe, while the particles and tiny long precipitates are enriched in Al and Ni. Those two different structures provide both effective precipitation strengthening and nano-composite strengthening effects.","['f0015', 'f0015', 'f0015', 'f0015', 'f0015']",['t0010']
3.2,Results.Mechanical properties," Fig. 4 shows the compression stress–strain curves of AlxCrFeNiTi0.25at different Al contents, and the values of the fracture strength,σb, yield strength,σ0.2, and plastic strain limit,εp,are listed in Table 3 . All AlxCrFeNiTi0.25alloys exhibit fairly high fracture strength (>1,800MPa) and yield strength (>1,300MPa). When thexvalue is lower than 0.5, the fracture strength, yield strength and plastic strain increase with increasing the Al content. Whenx=0.5, the fracture strength and plastic strain achieved the maximum, namely 3,474MPa and 40%, respectively. With further increasing the Al content, both the fracture strength and strain drop rapidly. Note that Al1 shows little ductility with the lowest strength. Furthermore, a comparison with other typical HEAs[26–31]and bulk metallic glasses (BMGs)[29]are summarized in Fig. 5 ,and the data are listed in Table 4 . It seems that Al0.5CrFeNiTi0.25has the most desirable combination of strength and ductility among HEAs materials listed.","['f0020', 'f0025']","['t0015', 't0020']"
3.2,Results.Mechanical properties," Fig. 6 indicates the fracture surfaces of AlxCrFeNiTi0.25alloys. The fracture surface exhibits both apparently featureless regions (a) and regions with a “rock candy” appearance (b). Rock-candy features are a characteristic sign of the intergranular brittle fracture, where the crack path follows along grain boundaries. Many dimple-like features with a size of 3–5μm are observed in (c), which are typically correlated with good plasticity. With a further addition of Al, the dimple-like features gradually decrease, as shown in (d) for Al0.75, and a typical river pattern is observed. As for Al1,the fracture surface shows high-density short tear edges and cleavage steps with little ductility in (e), and these features indicate a cleavage crack in the Al1 alloy.",['f0030'],[]
