Section Heading,Section Title,Paragraph,Figures,Tables
0,Abstract,"A systematic study of the effects of up to 1.1 at. % carbon on the mechanical properties and evolution of the dislocation substructure in a series of a high entropy alloys (HEA) based on Fe40.4Ni11.3Mn34.8Al7.5Cr6 is presented. Transmission electron microscopy (TEM), synchrotron X-ray diffraction (XRD) and atom probe tomography (APT) were used to show that all the alloys are single-phase f.c.c. random solid solutions. The lattice constant, determined from synchrotron XRD measurements, increases linearly with increasing carbon concentration, which leads to a linear relationship between the yield strength and the carbon concentration. The dislocation substructures, as determined by a TEM, show a transition from wavy slip to planar slip and, at higher strains, and from cell-forming structure (dislocations cells, cell blocks and dense dislocation walls) to non-cell forming structure (Taylor lattice, microbands and domain boundaries) with the addition of carbon, features related to the increase in lattice friction stress. The stacking fault energy (measured via weak-beam imaging of the separation of dislocation partials) decreases with increasing carbon content, which also contributes to the transition from wavy slip to planar slip. The formation of non-cell forming structure induced by carbon leads to a high degree of strain hardening and a substantial increase in the ultimate tensile strength. The consequent postponement of necking due to the high strain hardening, along with the plasticity accommodation arising from the formation of microbands and domain boundaries, result in an increase of ductility due to the carbon addition.",[],[]
1,Introduction,"The need for higher strength alloys at reasonable cost is an ever-present challenge. Recently, high-entropy alloys (HEAs), multicomponent alloys consisting of at least five metallic elements with amounts in the range 5–35 at. %, have seen a surge in interest due to the possibility of producing a combination of high strength, high ductility and good fracture toughness[1–4]. Solid solutionsubstitutionalstrengthening in single-phase HEAs is usually considered to arise from the lattice distortions owing to the constituent elements having different atomic radius and modulus[3,4]. However, modeling the strengthening behavior of substitutional atoms in HEAs is problematic since it is not possible to define the solute atoms and the solvent atoms[4,5].",[],[]
1,Introduction,"In addition to substitutional solid solution strengthening, interstitial strengthening offers another route to achieve improvements in mechanical properties. For example, boron added to Ni3Al not only increased the yield strength by 242–387 MPa per atomic percent[6], but also greatly increased the ductility with an accompanying change of fracture mode from intergranular to transgranular[6]. The large change in strength was a result of the asymmetric strain field produced by boron[7], while the segregation of boron to the grain boundaries promoted the transmission of slip through the boundary and reduced the tendency for cracking, leading to the increase of ductility[8].",[],[]
1,Introduction,"Regardless of the high potential for interstitial strengthening in HEAs, this has received little attention thus far owing to the extremely low solubility of interstitials in f.c.c. metals. However, recently Wu et al.[9]dissolved 0.5 at. % carbon in the FeNiCoCrMn HEA (the carbon content of the alloy did not appear to have been measured) and this increased both the yield strength and the ultimate tensile strength (UTS) but, unfortunately, decreased the ductility.",[],[]
1,Introduction,"Several useful strain hardening mechanisms, e.g. transformation-induced plasticity (TRIP) and twinning-induced plasticity (TWIP)[10], have been observed in multicomponent alloys with either medium or high entropy. Li et al.[11]designed dual-phase (f.c.c. and h.c.p.) Fe50Mn30Co10Cr10alloys producing TRIP and achieved a UTS of ∼880 MPa with an elongation of ∼70%. Nanoscale deformation twinning was observed in the single-phase f.c.c. HEA CoCrFeMnNi[12]at 77 K, producing an excellent combination of high strength (UTS of ∼1100 MPa) and ductility (elongation of ∼90%). Deng et al.[13]induced twinning in single-phase f.c.c. Fe40Mn40Co10Cr10alloys at room temperature by optimizing the stacking fault energy (SFE) via varying the composition, and obtained both good strength and ductility (i.e. UTS of ∼489 MPa and elongation of ∼58%).",[],[]
1,Introduction,"Microband-induced plasticity (MBIP)[14,15]has been proposed as a new strain hardening mechanism to account for the attractive combination of strength and ductility (i.e. UTS of 900 MPa and elongation to fracture of 100%) in high-Mn austenitic steels. Complex dislocation substructures including microbands (MBs), a Taylor lattice (TL) and domain boundaries (DBs) were present in these FeMnAlC steels[14].",[],[]
1,Introduction,"In an earlier short note[16], we showed that the addition of 1.1 at. % carbon to a novel single-phase f.c.c. HEA Fe40.4Ni11.3Mn34.8Al7.5Cr6not only markedly increased the yield strength but also led to a 25% increase in the elongation to fracture. This unusual behavior by the addition of carbon is somewhat similar to that effect of carbon in TWIP steels[17], though the underlying mechanism was not examined. Therefore, in this paper we present a systematic study of the effects of carbon on the room temperature mechanical properties and the dislocation structure evolution. The interstitial strengthening effect as a function of carbon content is discussed in terms of the lattice strain, and the strain hardening mechanisms are discussed in terms of the dislocation substructure evolution.",[],[]
2,Experimental,"Six alloys based on the HEA Fe40.4Ni11.3Mn34.8Al7.5Cr6doped with different carbon contents were produced by melting pieces of 99.8% Fe, 99.95% Ni, 99.8% Mn, 99.8% Al, 99.8% Cr and 99% Fe3C. An additional 5 wt % Mn was added to compensate for the loss of Mn by evaporation during melting. The pieces were arc-melted in a water-chilled copper crucible under an argon atmosphere. Each ingot was flipped and re-melted twice in order to ensure a homogeneous mixture. The chemical compositions of the resulting ingots were measured by Chicago Spectro Service Laboratory using ASTME1019andASTME1621test procedures.",[],[]
2,Experimental,"X-ray diffraction (XRD) patterns were obtained from each of the alloys at the Advanced Photon Source (APS) at Argonne National Laboratory, using the hard X-ray microdiffraction facility at Beamline 2-ID-D[18]. The X-ray radiation was generated from a 7 GeV electron beam and APS undulator A[19]in the storage ring. 18 keV X-rays (wavelength = 0.61992 Å) were selected using a double-crystal Si <111> monochromator. The total count time was 30–50s. The position of each peak was measured on the diffractogram from which the lattice parameter was calculated. The measured lattice parameters were plotted versuscos2ϑ2(1sinϑ+1ϑ)[20], where ϑ is the Bragg angle for each peak and the resulting graph extrapolated to zero to obtain the best value of the lattice parameter.",[],[]
2,Experimental,"Atom probe tomography (APT) experiments were performed at the Center for Nanophase Materials Sciences (CNMS) within Oak Ridge National Laboratory (ORNL). The samples for APT tests were prepared using a dual FIB-SEM system (FEI Nova 200) following the procedures described in Refs.[21,22]. A local electrode atom probe (CAMECA LEAP 4000X HR) was used to perform the APT experiments with a 50 pJ laser energy, a repetition rate of 200 kHz, and a specimen temperature of 50 K[23]. The 3D volumes were reconstructed and analyzed using IVAS 3.6.12 software (CAMECA Instruments).",[],[]
