Section Heading,Section Title,Paragraph,Figures,Tables
0,Abstract,"Structure and mechanical properties of the AlNbTiVZrx (x = 0; 0.1; 0.25; 0.5; 1; 1.5) refractory high-entropy alloys were investigated after arc melting and annealing at 1200°C for 24h. The AlNbTiV alloy had a B2 ordered single phase structure. Alloying with Zr resulted in (i) change of the degree of order of the B2 phase; and (ii) precipitation of the Zr5Al3 and C14 Laves ZrAlV phases. The density of the AlNbTiVZrx alloys varied from 5590kgm−3 for the AlNbTiV alloy to 5870kgm−3 for the AlNbTiVZr1.5 alloy. The compression yield strength at 22°C increased with an increase in the Zr content from 1000MPa for the AlNbTiV alloy to 1535MPa for the AlNbTiVZr1.5 alloy. The plasticity raised from 6% for the AlNbTiV alloy to >50% for the AlNbTiVZr0.5 alloy and then dropped to 0.4% for the AlNbTiVZr1.5 alloy. At 600°C, the strongest alloy was also the AlNbTiVZr1.5, whereas, at 800°C, the AlNbTiVZr0.1 alloy demonstrated the maximum strength. The plasticity of the AlNbTiV alloy at 600°C increased up to 14.3%, while the Zr-containing alloys had lower plasticity. At 800°C, all the AlNbTiVZrx alloys could be plastically deformed up to 50% of strain without fracture. Ordering in the alloys and the reasons of a complicated dependence of mechanical properties of the AlNbTiVZrx alloys on the Zr content and temperature were discussed.",[],[]
1,Introduction,"So-called high-entropy alloys (HEAs) provide a new tempting approach to creation and elaboration of materials with outstanding properties[1–3]. According to the original definition[1], HEAs composed of 5 or more principal elements taken into equiatomic or nearly equiatomic proportions. However, alloys with four constitutive elements can also be considered as HEAs.[4–9]. Conversion from a single-basic-element approach to the multi-component one allows the development of new alloys with highly promising properties for various potential applications[5,7,10,11]. For example, refractory HEAs introduced by Senkov et al. in 2010 demonstrated very high strength up to 1600°C[5]. However, the density of these HEAs (> 10g/cm3) is noticeably higher than that of commercial superalloys. The necessity to decrease the density of these alloys served as a trigger for the developing new light-weight refractory HEAs[6–8,12–16].",[],[]
1,Introduction,"Obvious approaches to develop refractory HEAs with low weight are: (i) using elements with high melting points and relatively low density (like Cr, Nb, Ti, V, Zr) and (ii) adding light-weight metals such as Al. Stepanov et al.[8]introduced an equiatomic single phase AlNbTiV alloy with the density of 5.59g/cm3. This alloy exhibited surprisingly high specific strength up to 800°C but poor plasticity at room temperature. Aluminum was thought to be responsible for the properties demonstrated by the AlNbTiV alloy[8]. Addition of Cr to the AlNbTiV alloy has resulted in the formation of Laves phase particles and further increase in the strength at room and elevated temperatures[13]. However, room temperature ductility of the AlCrxNbTiV alloys decreased pronouncedly with an increase in the Cr content. In contrast, alloying the AlNbTiV alloy with 0.5M fraction of Zr provided a drastic increase in the room-temperature plasticity[14]. This is an interesting finding since the alloy possesses good plasticity despite a relatively high amount (~15vol%) of intermetallic phases. The reasons for a considerable growth in plasticity of the AlNbTiV alloy at ambient temperature in the presence of Zr were not clarified so far. In the current study an effort to elucidate this issue was made. For that purpose, structure of the AlNbTiVZrxalloys with different Zr content was analyzed and the effect of Zr on mechanical properties of the AlNbTiV alloy was evaluated.",[],[]
2,Experimental procedures,"The alloys with a nominal composition of AlNbTiV, AlNbTiVZr0.1, AlNbTiVZr0.25, AlNbTiVZr0.5, AlNbTiVZr, and AlNbTiVZr1.5were produced by arc melting of the elements in a low-pressure, high-purity argon atmosphere inside a water-cooled copper cavity. The purities of the alloying elements were no less than 99.9at%. The produced ingots of the alloys measured ~6 × 12 × 40mm3. As-cast ingots were annealed at 1200°C for 24h. Prior to the annealing, the samples were incapsulated in vacuumed (10−2Torr) quartz tubes filled with titanium chips to prevent any oxidation.",[],[]
2,Experimental procedures,"Microstructure and phase composition of the alloys after annealing at 1200°C were studied using X-ray diffraction (XRD), scanning electron microscopy (SEM) and transmission electron microscopy (TEM). The XRD analysis was performed using RIGAKU diffractometer and CuKα radiation. The obtained XRD data were also used for calculation of a long-range order parameter (LROP) of the AlNbTiVZrxalloys in accordance with the following equation:(1)LROP=(Isl/Ifund)(Lpfund/Lpsl)(Ffund/Fsl),whereIslandIfundare the intensities of the superlattice reflection and the fundamental reflection peaks from the alloy, respectively;LpslandLpfundare parameters which include the Lorentz and the polarization factors and the geometry of the X-ray diffraction recording:(2)Lpfund=(1-cos22θfund)/(sin2θfundsinθfund);Lpsl=(1-cos22θsl)/(sin2θslsinθsl),whereθslandθfundare the Bragg angles for the fundamental and superlattice reflections, respectively; andFfundandFslare the structure factors for the fundamental and superlattice lines, respectively. For the stoichiometric (50:50) composition of a B2 phase, the structure factors for the fundamental and superlattice lines are calculated as follows:(3)Ffund=fA,fund+fB,fund;Fsl=fA,sl−fB,sl,wherefAandfBare the atomic scattering factors for A and B elements, respectively. In the case of AlNbTiVZrxalloys, it is impossible to define a stoichiometric composition of the B2 phase due to the simultaneous presence of a variety of constitutive elements. Therefore, based on a number of earlier studies[17–25]about the site occupations of alloying elements in ordered Ti alloys, the Ti sublattice (i.e. A sites) was assumed to be occupied with Ti, Nb and Zr, while Al and V enter into the Al sublattice (i.e. B sites). The final formula for the calculation of the LROP of the B2 phase in the AlNbTiVZrxalloys can be written as:(4)LROP=(Isl/Ifund)(Lpfund/Lpsl)((fA,fund*+fB,fund*)2/(fA,sl*-fB,sl*)2),Wheref*A= fTi(cTi/(cTi+cNb))+fNb(cNb/(cTi+cNb))+fZr(cZr/(cTi+cZr));f*B= fAl(cAl/(cAl+cV))+fV(cV/(cAl+cV));cTi,cNb,cZr,cAl, andcVare the concentrations of the constitutive elements in the matrix phase, taken from Table 2 .",[],['t0010']
2,Experimental procedures,"Samples for SEM observations were prepared by mechanical polishing. SEM investigations were carried out using either FEI Quanta 600 FEG or Nova NanoSEM microscopes; both instruments were equipped with energy-dispersive (EDS) and electron backscattered diffraction (EBSD) detectors. The volume fraction of different phases was measured by a Digimizer Image Analysis Software using SEM-BSE images. Mechanically pre-thinned to 100µm foils were prepared for TEM analysis by conventional twinjet electro-polishing at temperature of − 35°C and an applied voltage of 29.5V in a mixture of 600ml of methanol, 360ml of butanol and 60ml of perchloric acid. TEM investigations were performed using a JEOL JEM-2100 apparatus equipped with an EDS detector at an accelerating voltage of 200kV.",[],[]
2,Experimental procedures,"The density of the annealed alloys was measured by hydrostatic weighting method. The density was measured on compressive specimens (see below), 3 samples of each alloy were measured.",[],[]
2,Experimental procedures,"Isothermal compression of rectangular specimens measured 6 × 4 × 4mm3was carried out at 22°C, 600°C or 800°C using an Instron 300LX test machine equipped with a radial furnace. The specimens were placed into the preheated to testing temperatures furnace and held for ≈10min to equilibrate the temperature prior to testing. The temperature of the specimen was controlled by a thermocouple attached to a side surface of the specimen. The initial strain rate was 10−4s−1. Three samples of each alloy were tested at each temperature to obtain representative stress-strain curves.",[],[]
3.1,Results.Structure of the AlNbTiVZrx(x = 0; 0.1; 0.25; 0.5; 1; 1.5) alloys," Fig. 1 illustrates the XRD patterns of the AlNbTiVZrxalloys after annealing at 1200°C for 24h. Table 1 summarizes data on some crystal lattice parameters of different phases. The microstructure of the AlNbTiV alloy composed of a single phase ordered B2 phase with the lattice parameters of aB2= 0.3186 ± 0.0001nm ( Fig. 1 , Table 1 ). The AlNbTiVZr0.1and AlNbTiVZr0.25alloys consisted of the B2 and hexagonal Zr5Al3-type[26]phases ( Fig. 1 ). The alloys with higher Zr content, namely the AlNbTiVZr0.5, AlNbTiVZr and AlNbTiVZr1.5alloys, were composed of the B2 phase, Zr5Al3-type phase and hexagonal C14 Laves phase of ZrAlV-type[27]( Fig. 1 ). The intensity of the Bragg peaks associated with the Laves phase of ZrAlV-type gradually increased with an increase in the Zr content ( Fig. 1 ). The lattice parameter of the B2 phase demonstrated a gradual increase with an increasing in the Zr content ( Table 1 ).","['f0005', 'f0005', 'f0005', 'f0005', 'f0005']","['t0005', 't0005', 't0005']"
3.1,Results.Structure of the AlNbTiVZrx(x = 0; 0.1; 0.25; 0.5; 1; 1.5) alloys,"Values of the LROP as a function of the Zr content obtained for the matrix B2 phase of the AlNbTiVZrxalloys are shown in Fig. 2 . With an increase in the Zr percentage the LROP decreased pronouncedly from 0.71 for the Zr-free AlNbTiV alloy to 0.39 for the AlNbTiVZr0.5alloy. Further increase in the Zr content resulted in rather weak reduction of the LROP to 0.38 and 0.37 for the AlNbTiVZr and AlNbTiVZr1.5alloys, respectively.",['f0010'],[]
3.1,Results.Structure of the AlNbTiVZrx(x = 0; 0.1; 0.25; 0.5; 1; 1.5) alloys," Fig. 3 presents microstructures of the AlNbTiVZrx(x = 0; 0.1; 0.25; 0.5; 1; 1.5) alloys after annealing at 1200°C for 24h; data on the chemical compositions, volume fractions and dimensions of the structural constituents are tabulated in Table 2 . The AlNbTiV alloy had a single phase coarse-grained structure with the average size of ~300µm and the nominal chemical composition ( Fig. 3 a and Table 2 ). TEM investigation ( Fig. 3 b) has revealed the presence of thermal antiphase domains (APD). A selected area electron diffraction (SAED) pattern had shown the presence of (100) superlattice maxima which suggested the ordering of the B2 phase; this finding was consistent with the XRD data ( Fig. 1 ).","['f0015', 'f0015', 'f0015', 'f0005']","['t0010', 't0010']"
3.1,Results.Structure of the AlNbTiVZrx(x = 0; 0.1; 0.25; 0.5; 1; 1.5) alloys,The AlNbTiVZr0.1alloy ( Fig. 3 c) had a coarse granular structure of mainly single phase; however a minor (<1%) fraction of another phase (light-gray particles; marked as 2 in Fig. 3 c) can also be observed. This secondary phase was found to be enriched with Zr and Al ( Table 2 ). The same phase was also found in the AlNbTiVZr0.25alloy ( Fig. 3 d) either in the form of a continuous network along the matrix grain boundaries or as individual particles inside grains. The volume fraction of this phase in the AlNbTiVZr0.25alloy was ≈5% ( Table 2 ).,"['f0015', 'f0015', 'f0015']","['t0010', 't0010']"
3.1,Results.Structure of the AlNbTiVZrx(x = 0; 0.1; 0.25; 0.5; 1; 1.5) alloys,"The AlNbTiVZr0.5alloy demonstrated a three-phase structure composed of a matrix phase (marked as 1 in Fig. 3 e), light-gray particles enriched with Zr and Al (marked as 2 in Fig. 3 e) and dark-gray particles, enriched with Zr, Al, and V (marked as 3 in Fig. 3 e). The two last phases have been identified using TEM analysis as the Zr5Al3-type phase and C14 Laves phase of ZrAlV-type (the corresponding TEM micrograph and SAED pattern are not shown), respectively ( Fig. 3 f). TEM studies also revealed the presence of the APD and B2 ordering of matrix, like those in the AlNbTiV alloy ( Fig. 3 b). Both the Zr5Al3-type and ZrAlV-type phases were predominantly located along grain boundaries of the matrix phase as discontinuous chains of particles; however, some particles of the Zr5Al3-type phase were observed inside B2 grains. The volume fraction of the matrix phase, Zr5Al3-type phase, and ZrAlV-type Laves phase were found to be 85 ± 2, 5 ± 1 and 10 ± 2%, respectively. The average grain size of the matrix phase pronouncedly decreased with an increase in Zr content from 300µm for the AlNbTiV alloy to 22µm for the AlNbTiVZr0.5alloy ( Table 2 ).","['f0015', 'f0015', 'f0015', 'f0015', 'f0015']",['t0010']
3.1,Results.Structure of the AlNbTiVZrx(x = 0; 0.1; 0.25; 0.5; 1; 1.5) alloys,"The AlNbTiVZr and AlNbTiVZr1.5alloys also had the three-phase structure and consisted of the ordered B2 matrix phase, Zr5Al3-type phase and ZrAlV-type Laves phase ( Fig. 3 g-i). The volume fraction of the Zr5Al3-type phase was 12 ± 2% for the AlNbTiVZr alloy and 5 ± 1% for the AlNbTiVZr1.5alloy ( Table 2 ). The volume fraction of the ZrAlV-type Laves phase increased to 21 ± 2% for the AlNbTiVZr alloy and to 45 ± 2% for the AlNbTiVZr1.5alloy ( Table 2 ). It should be noted that an increase in the Zr molar fraction resulted in a decrease in the Al content in the matrix phase from 27.4at% for the AlNbTiV alloy to 13.7at% for the AlNbTiVZr1.5alloy ( Table 2 ).",['f0015'],"['t0010', 't0010', 't0010']"
