Section Heading,Section Title,Paragraph,Figures,Tables
0,Abstract,"Microstructural evolution during cold sheet rolling to 80% thickness strain and annealing at 600–1100 °C for 30 min of the CoCrFeNiMn high entropy alloy doped with 1 at.% of C and resulting mechanical properties of the alloy are reported. It is shown that in the initial homogenized (24 h at 1000 °C) condition the alloy has single fcc phase structure. Cold rolling is accompanied by dislocation slip, deformation twinning and formation of shear bands. Annealing at 600 °C after 80% cold rolling results only in partial recrystallization of cold-deformed structure, while an increase of the annealing temperature produces fully recrystallized microstructure. Comparison with the data on undoped CoCrFeNiMn alloy demonstrates that the addition of carbon pronouncedly increases dislocation activity simultaneously retarding deformation twinning during rolling and decreases the fraction of twin boundaries in the annealed condition. The effect of carbon can be attributed to an increase of stacking fault energy of the carbon-containing alloy. Cold rolling results in a substantial strengthening of the alloy; its ultimate tensile strength approaches 1500 MPa, but at the expense of low ductility. Good combination of strength and ductility can be obtained after annealing. For example, after annealing at 800 °C, the alloy has yield strength of 720 MPa, ultimate tensile strength of 980 MPa, uniform elongation of 21% and elongation to fracture of 37%. It is shown that the high strength of the annealed alloy can be attributed to (i) strong grain boundary strengthening; (ii) solid solution strengthening by carbon.",[],[]
1,Introduction,"The so-called high entropy alloys – alloys, composed of 5 or more principal elements in nearly equiatomic proportions[1,2]– has recently attracted considerable attention from the materials scientists worldwide, mostly due to their encouraging mechanical properties[2–10]. One of the most promising and well-studied high entropy alloys is the equiatomic CoCrFeNiMn alloy[11]. It has a single phase face-centered cubic (fcc) structure stable at high temperatures[12–14], although there have been several reports that precipitation of secondary phases can occur after annealing at intermediate temperatures[15–17]. The alloy demonstrates remarkable work hardening capacity both at room and cryogenic temperatures, and thus high ductility[18,19]. Moreover, the CoCrFeNiMn has extremely high fracture toughness at room and cryogenic temperature, exceeding fracture toughness of the most other materials[20]. In general, mechanical behavior of the CoCrFeNiMn alloy resembles much that of high-Mn austenitic TWIP steels[21,22]. For example, both CoCrFeNiMn alloy and TWIP steels have the same disadvantage – relatively low yield strength[18,19,23].",[],[]
1,Introduction,"Several approaches can be used to improve the yield strength of the CoCrFeNiMn alloy. One of them is microstructure refinement through a thermomechanical treatment. High Hall-Petch coefficient was reported for this alloy[18,24]; therefore producing the fine recrystallized microstructure by hot/warm working[25]or cold working with subsequent annealing[26–31]can effectively increase the yield strength of the alloy while maintaining high ductility[18]. It should be noted that cold working without subsequent annealing results in very pronounced strengthening, but at the expense of dramatically reduced ductility[15,22,32]. Another approach is to modify the chemical composition of the alloy. There have been several reports on Co-Cr-Fe-Ni-Mn system alloys with non-equiatomic compositions and/or lower number of constitutive elements, and some of them demonstrated mechanical properties superior to that of the original CoCrFeNiMn alloy[21,33–39]. Additional alloying elements can also be introduced; for instance, it is well established that Al results in a significant strengthening of the CoCrFeNiMn-based alloys[40,41].",[],[]
1,Introduction,"Carbon is the primal alloying elements of steels, including TWIP steels, which has a very pronounced effect on their mechanical properties[23]. But for the high entropy alloys the effect of alloying with carbon is still insufficiently studied[42–44]. First encouraging report was made on mechanical properties of the CoCrFeNiMn alloy containing 0.5 at.% of carbon in fcc solid solution: the alloy has higher both yield strength and ultimate tensile strength, and more pronounced strain hardening capacity, which was ascribed to higher twinning activity than in the CoCrFeNiMn alloy[45]. However, the yield strength of the CoCrFeNiMn-0.5 at.% C alloy at room temperature was not that high – only 225 MPa. On the other hand, exceptional properties were recently reported for the fcc structured Fe40·4Ni11·3Mn34·8Al7·5Cr6alloy, which contained 1.1 at.% of carbon[46]. The yield strength of the alloy was 355 MPa in a coarse-grained condition (d = 120 μm) or 557 MPa in a fine-grained condition (d = 4.7 μm), and the tensile ductility reached ∼50%. Thus, the existing literature demonstrates that alloying with even a relatively small amount of carbon can be an effective way to enhance the mechanical properties of fcc structured HEAs. However, many aspects including the effect of carbon on deformation and strengthening mechanisms, microstructure-properties relationships and some others require additional studies.",[],[]
1,Introduction,"Therefore, in current work we have studied the effect of thermomechanical processing of CoCrFeNiMn-C alloy, containing ≈1 at.% of carbon, on microstructure and mechanical properties of the alloys. According to results of[47], the alloy is anticipated to have single fcc phase structure without any second phase (carbide) precipitates. Typical thermomechanical processing scheme, including multipass flat rolling at ambient temperature with subsequent annealing, was used. Two following aims were pursued: (i) to obtain an alloy with a balanced combination of strength/ductility characteristics; and (ii) to get a better understanding of the effect of alloying with carbon on the mechanical properties of the CoCrFeNiMn alloy.",[],[]
2,Experimental procedures,"The alloy with nominal composition of CoCrFeNiMn-1(at.%)C (≈0.2 wt% C), was produced by arc melting of the elements in a low-pressure, high-purity argon atmosphere inside a water-cooled copper cavity. The purities of the alloying elements were above 99.9 at.%. To ensure chemical homogeneity, the ingots were flipped over and re-melted at least 5 times. The produced ingots had dimensions of about 6 × 12 × 40 mm3. Actual concentration of carbon in the alloy was measured with Leco analyzer and were found to be 0.97 at.%. The alloy was studied after homogenization annealing carried out at 1000 °C for 24 h. Prior to homogenization, the samples were sealed in vacuumed (10−2torr) quartz tubes filled with titanium chips to prevent oxidation. After annealing, the tubes were removed from the furnace and the samples were cooled inside the vacuumed tubes down to room temperature.",[],[]
2,Experimental procedures,"Rectangular samples measured 5 × 10 × 20 mm3were cut by electric discharge machine to carry out thermomechanical processing. Unidirectional multipass rolling using a fixed rolling speed of 30 mm/s at room temperature to a total thickness strain 80% was performed in air using a reduction per pass of approximately 0.2–0.07 mm. The rolling strain was calculated from the thickness of produced specimens. After rolling to the final thickness, some specimens were annealed to produce recrystallized structure. Annealing was carried out at temperatures of 600 °C, 700 °C, 800 °C, 900 °C, 1000 °C and 1100 °C for 30 min. For annealing, the specimens were placed in preheated oven and held for desired period of time. After annealing, the specimens were air cooled.",[],[]
2,Experimental procedures,"The microstructure of the alloy after rolling and annealing was studied using transmission (TEM), scanning (SEM) electron microscopy, EBSD analysis, and X-ray diffraction (XRD) analysis. In the case of the rolled samples, the microstructural investigations were carried out in the plane perpendicular to the transversal direction. The samples for SEM observations and EBSD analysis were prepared by careful mechanical polishing. SEM back-scattered electron (BSE) images were taken using FEI Quanta 3D microscope. EBSD was conducted in an FEI Nova NanoSEM 450 field-emission-gun scanning-electron microscope (FEG-SEM) equipped with a Hikari EBSD detector and a TSL OIM™ system version 6.0. The points with confidence index (CI) ≤ 0.1 were excluded from analysis. The samples for TEM analysis were prepared by conventional twin-jet electro-polishing of mechanically pre-thinned to 100 μm foils, in a mixture of 95% C2H5OH and 5% HClO4at the 27 V potential. TEM investigations were performed using a JEOL JEM-2100 microscope with accelerating voltage of 200 kV equipped with energy-dispersive X-ray spectroscopy (EDS) detector. Dislocation density was evaluated using the results of XRD analysis. XRD analysis was performed using an ARL-X-tra diffractometer with CuKα radiation at 45 kV and 35 mA. The value of the dislocation density,ρ, was calculated using the following equation[48]:(1)ρ=32π<ε502>DbWhere <ε502> is microstrains,Dis the crystallite size, andbis the Burgers vector (b= 2.58×10−10m−2[22]). The microstrains, <ε502>, and the crystallite size, D, values were estimated on the basis of the Williamson-Hall plot[49], using the equation:(2)βscosΘλ=2<ε502>sinΘλ+KDwhereβsis the corrected full width at half maximum (FWHM) of the selected Kα1reflection of the studied material,Θis the Bragg angle of the selected reflection,λis the Kα1wavelength, andKis Scherrer constant. In the present study, FWHM values and positions of fcc (111) and (222) reflections were determined and used for further calculations. The instrumental broadening was determined from FWHM values of the annealed silicon powder.",[],[]
2,Experimental procedures,"Vickers microhardness tests of the specimens after rolling to different thickness reduction of 5–80% and after annealing at 600–1100 °C were conducted at room temperature using 300 g load. At least 10 measurements per each data point were made. Tensile properties of the alloy after 80% thickness strain and annealing at 700 °C, 800 °C, 900 °C and 1100 °C for 30 min (annealing temperatures were chosen by analysis of microhardness data) were determined. To this end, flat dog-bone specimens with gauge dimensions of 16 mm length × 3 mm width × 1 mm thickness, were cut by electric discharge machine and pulled at a constant crosshead speed of 1 mm/min in an Instron 5882 test machine to fracture. The long axis of the specimens was aligned with rolling direction. Elongation to fracture was determined by measurements of spacing between marks designating the gauge length before and after the test. Three samples per each condition were tested.",[],[]
3.1,Experimental results.The initial microstructure of the CoCrFeNiMn-1(at.%)C alloy,"Fig. 1characterizes the initial (homogenized) structure of the CoCrFeNiMn-1(at.%)C alloy using data obtained by different experimental techniques: XRD (Fig. 1a) and EBSD (Fig. 1b). Additional SEM-BSE and TEM (results not shown) investigations were also performed. Detailed examination on different scales has revealed that the microstructure consisted of fcc solid solution without any other phases. The measured lattice parameter of the fcc phase of the CoCrFeNiMn-1(at.%)C alloy equals to 0.3595 nm, which is slightly higher than the fcc lattice parameter of the carbon-free CoCrFeNiMn alloy (0.3593 nm[47]). The higher lattice parameter of the carbon-containing alloy is most likely due to dissolved carbon. The alloy has a granular microstructure with equiaxed or elongated grains. The grain size in the homogenized condition is 250–300 μm. The presence of pores and manganese oxide particles, visible as black dots on EBSD image has to be noted.","['fig1', 'fig1', 'fig1']",[]
