Section Heading,Section Title,Paragraph,Figures,Tables
0,Abstract,"A successful demonstration of applying integrated strengthening using Hall-Petch strengthening (grains size effect) and precipitation strengthening is shown in the fcc based high entropy alloy (HEA) Al0.3CoCrFeNi, leading to quantitative determinations of the Hall-Petch coefficients for both hardness and tensile yield strength, as well as the enhancements in the yield strength from two distinct types of ordered precipitates, L12 and B2. An excellent combination of yield strength (~490MPa), ultimate tensile strength (~850MPa), and ductility (~45% elongation) was achieved by optimizing and coupling both strengthening mechanisms, resulting from a refined grain size as well as both L12 and B2 ordered precipitates. This opens up new avenues for the future development of HEAs, with the appropriate balance of properties required for engineering applications.",[],[]
1,Introduction,"High-entropy alloys (HEAs) were originally defined as single phase solid solutions[1–4]consisting of at least five principal elements in equimolar ratios with elemental compositions typically between 5 and 35 atomic percent (at.%). These alloy systems have fascinated many researchers in last decade, especially due to their remarkable mechanical strength, resistance to corrosion and creep properties[3–7]. In spite of complex compositions these alloy systems have often displayed simple microstructures and crystal structures due to high entropy of mixing. However it should be noted that if N is the number of alloying elements, the entropy of mixing increases as N ln N, whereas the chances to form chemical order at lower temperatures which depends on the interacting pairs increases with N2, which is much faster. Thus, investigations of chemical and structural stability of these alloys and the unique structure-property relationship are alone intriguing. The deformation results, in particular, have an imperative engineering role.",[],[]
1,Introduction,"The superior thermal stability of HEAs has been explained by the sluggish-long range diffusion[8], due to absence of any major diffusing element and the requirement of cooperative diffusion of atoms of different species to facilitate appropriate structural partitioning. Therefore processes like crystallization, grain growth, precipitation etc. which are inherently diffusion dependent are also expected to be slow in these systems.",[],[]
1,Introduction,"Refractory high entropy alloys (body centered cubic crystal structure) have offered strength value as high as ~1.4GPa[9]mainly owing to solid solution strengthening. In case of face-centered cubic (fcc) HEAs yield strength values have mostly been in the range of 150–350MPa at room temperature[10,11].",[],[]
1,Introduction,"A recent article by He et al.[12]discussed the applicability of various strengthening mechanism like solid solution, grain boundary, dislocation, precipitation strengthening etc. in Al/Ti containing CoCrFeNi based high entropy alloys. The authors showed an increase of ~325MPa in yield strength due to precipitation strengthening (Ni-Al-Ti based ordered L12precipitates) and further increment of ~300MPa due to added grain boundary and dislocation strengthening. Recent work by Lu et al.[13,14]has shown the strengthening due to L12 and B2 phases in a near eutectic and eutectic alloy based on the AlCoCrFeNix system. In their report the combination of the softer fcc/L12phase together with the harder B2 phase resulted in a combination of well-balanced strength and ductility.",[],[]
1,Introduction,"To examine the grain growth kinetics & microstructure stability in HEAs and their influence on structural properties, we selected Al0.3CoCrFeNi alloy with a single fcc structure for the current study. A demonstrative approach to grain size optimization and its influence on hardness and yield strength is presented in this study. Further strengthening beyond just increasing the grain boundary area can be achieved by dislocation pinning by fine-scale precipitates. Strengthening due to formation of fine-scale secondary phase is also clearly presented in this study. A combined effect of coherent intra-granular fine scale precipitates and semi-coherent or incoherent intergranular precipitates coupled with grain boundary strengthening was found to boost the yield strength value without much compromise on ductility.",[],[]
2,Materials and methods,"Alloy with nominal chemical composition Al0.3CoCrFeNi was prepared by a conventional arc melting route and microstructural characterization was performed using scanning electron microscopy (FEI Nova-NanoSEM 230™), coupled with energy dispersive spectroscopy (EDS) and electron backscattered diffraction (EBSD) detectors and transmission electron microscopy (FEI Tecnai G2 TF20™ operating at 200kV). TEM lifted-out samples were prepared using an FEI Nova 200 dual beam focused ion beam (FIB). The alloy was cold rolled by 90%, were encapsulated in quartz tubes backfilled with argon and solutionized at 950°C (1223K) for 5min, 10min, 15min and 30min, at 1075°C (1348K) for 10min, 30min, 45min, 60min, 90min and 120min and at 1150°C (1423K) for 2min, 5min, 30min and 60min followed by water quenching to obtain a variety of grain sizes. The grain sizes were measured using the TSL OIM™ software for analyzing grain maps obtained from EBSD data. Samples solutionized at 1150°C for 60 min were aged at 550°C for 150h and 700°C for 50h and water quenched to study the precipitation of secondary phases within the fcc matrix. After microstructural analysis, an optimized solution treatment was carried out at 1150°C for 2 min followed by aging at 620°C for 50h and subsequently water quenched. The room-temperature Vickers microhardness was measured with a load of 10N, and at least 10 points were tested on each sample. The tensile tests were carried out by setting the initial strain rate at 10−3s−1, with respect to change in length. For each test performed, the strain rate variation was noted to be less than 1% from the desired strain rate. These tests are quasi-static tests which used a LVDT (linear variable displacement transformer) extensometer. These tensile test specimens (gauge length ~3mm, width ~1mm and thickness ~0.5–1mm) were machined from the heat-treated samples using electric discharge machine (EDM). At least four independent tensile tests, on four different tensile specimens, were carried out to obtain the tensile elongation and strength datasets. The synchrotron transmission –X-ray diffraction experiments was performed on the 11-IDC beam-line (111keV, λ=0.11165Å) of the Advanced Photon Source (APS) at Argonne National laboratory (ANL) on specimens with dimensions of 5mm×5mm×0.5mm (thickness). A CeO2 standard (NIST diffraction intensity standard set: 674a) was used to calibrate the distance between sample and the 2D detector, the detector tilting angle, and position of the beam center. The scattered radiation was collected on a Perkin Elmer 2D detector system. The 2D diffraction data were integrated and converted to an intensity vs. two-theta (2θ) plot using the program Fit-2D.",[],[]
3,Results and discussion," Fig. 1 show a series of representative pseudo-colored orientation imaging microscopy (OIM) grain maps, acquired using standard EBSD techniques. The figure exhibits the grain size evolution as a function of temperature at 950, 1075 and 1150°C for different aging time periods (5 min to 120 min). The grain size distribution (area fraction (AF) on y axis versus the grain size (μm) on x axis) is shown in the inset of each OIM map. The grain size distribution in some cases varies from a random distribution that could be due to variations in the recrystallization mechanisms of these complex HEA alloys as a function of composition and temperature. This requires further detailed analysis and is beyond the scope of the present study. Therefore, in the present study the average grain diameter was used for developing the Hall-Petch relationships for hardness and tensile yield strength for the Al0.3CoCrFeNi HEA. The grain size increases with aging time and temperature, and grains grow more rapidly as the aging temperature increases. The resulting grain sizes are listed in Table 1 . The Al0.3CoCrFeNi alloy exhibits a singlefccstructure before and after high-temperature aging[15], for all combinations of temperatures and times. The effect of grain coarsening was evaluated via Vickers microhardness measurements. Within the current range of grain sizes, the hardness values closely follow the classical Hall–Petch relationship[16]as shown in Fig. 2 .(1)Hv=Hvo+KHvd−1/2where Hvois the intrinsic hardness of the alloy, d is the average grain size and KHvis the Hall–Petch coefficient. The Hall–Petch coefficient KHvfor the Al0.3CoCrFeNi alloy, which is the slope of the curve, was determined to be 227Hvμm0.5. The intercept of the curve (Hvo), which denotes the hardness of an infinitely large grained material, is 111 Hv for this alloy. Z. Wu et al.[17]have shown the change in Hall-Petch intercept and Hall-Petch slope on going from pure Ni (intercept=69 Hv, slope=34Hvμm0.5) to Ni-Co (intercept=62 Hv, slope=167Hvμm0.5) to Ni-Fe-Co (intercept=97 Hv, slope=131Hvμm0.5) to Fe-Ni-Co-Cr (intercept=118 Hv, slope=165Hvμm0.5). The addition of Al to Fe-Ni-Co-Cr, case of the alloy in the present study, has further increased the slope from 165Hvμm0.5to 227Hvμm0.5. Sriharitha et al.[18]have discussed the effect of Al on increasing the hardness in the AlxCoCrCuFeNi system.","['f0005', 'f0010']",['t0005']
3,Results and discussion,"Additionally, the effect of grain size on the tensile yield strength (YS), has been independently investigated via tensile tests, carried out for three different grain sizes. The corresponding stress-strain plots are shown in Fig. 3(a) . The alloy possesses an excellent strain-hardening capability and thus exhibits very high ductility. The YS increased from ~160MPa to ~260MPa by Hall-Petch strengthening due to grain size reduction as shown in Fig. 3(b) . A summary of YS, UTS and elongation to fracture for various heat treatments is shown in Table 2 . The tensile yield strength can also be expressed using a Hall-Petch relationship as given below:(2)σHP=σ0+Kσd−1/2","['f0015', 'f0015']",['t0010']
3,Results and discussion,"Based on Eq.(2), the Hall-Petch coefficient, Kσand intrinsic yield strength of the alloy σ0, were calculated to be 824MPa (μm0.5) and 95MPa respectively. Otto et al.[11]reported Kσto be 538MPa (μm0.5) and 494MPa (μm0.5) at −196°C and 25°C respectively for the CoCrFeMnNi HEA. Stepanov et al.[19]reported a Kσvalue of 935MPa (μm0.5) for CoCrFeMnNi HEA containing 1 at % C suggesting a very pronounced increase due to addition of carbon. The current alloy, which is interstitial free, also shows a high value for Kσsimilar to the recent report[19].",['fo0010'],[]
