Section Heading,Section Title,Paragraph,Figures,Tables
0,Abstract,"The deformation behaviour of three direct laser fabricated AlxCoCrFeNi high entropy alloys were examined. One alloy had a face-centered cubic (x = 0.3) structure, one had a two-phase structure comprising an ordered (B2) and disordered BCC phase (x = 0.85), and the third alloy contained a mixture of all three phases (x = 0.6). The deformation behaviour of all three alloys was examined by mechanical testing, scanning electron microscopy and transmission electron microscopy. The dislocation density of specimens was measured using x-ray diffraction. For the FCC alloy, it was found that the correlation between dislocation density, applied stress and compressive strain all benchmark closely with the behaviour of austenitic stainless steel. It is therefore found that this alloy does not show any unique deformation behaviours of note, and like austenitic steels, show a low yield point, moderately high work hardening rates and excellent plasticity. For the case of the alloy with a high aluminium concentration, which had a two-phase B2+BCC microstructure, an exceptionally high yield strength of 1400 MPa was observed. Nano-hardness examination of this alloy showed that the B2 phase had an exceptionally high hardness value. Since the alloy contained a large volume fraction of this hard intermetallic B2 phase, is was concluded that the B2 phase is responsible for the high strength of this alloy. It was shown that this alloy behaves like a composite, and its strength can be predicted closely using a simple rule of mixtures approach. The poor tensile ductility of BCC high entropy alloys has been suggested to be the result of the inability of the B2 phase to accommodate shape change, leading to interphase cracking that results in brittle fracture characteristics.",[],[]
1,Introduction,"High entropy alloys (HEAs) are a relatively new concept of alloy design deriving their properties from five or more metallic constituent elements, with the concentration of each element being between 5 and 35 at.%[1–3]. Typically, a disordered solid solution structure is stabilised in these multicomponent alloys by the lowering of Gibbs free energy due to the high configurational entropy of mixing (ΔSconf)[1], low enthalpy of mixing and the chemical compatibility among the constituent elements[4,5]. However, in some cases ordered phases have been found to form[2]. The HEA class exhibits promising mechanical properties with strengths of up to 3 GPa being reported[6]. The AlxCoCrFeNi HEA system shows a unique combination of physical and mechanical properties, and has been chosen for further study in the present manuscript. Depending on the Al concentration, this system is known to have either a single phase FCC structure, or a duplex BCC structure comprising both a conventional disordered BCC (ferritic) phase in addition to a related superlattice structure of either L12or B2 crystal structure[7–9]. A combination of FCC, BCC and superlattice structures can also form[8–16].",[],[]
1,Introduction,"The FCC alloys of the AlxCoCrFeNi system such as Al0.1CoCrFeNi[17]and Al0.3CoCrFeNi[18,19]show fairly low yield strengths of just a few hundred MPa, but show exceptionally high work hardening rates (WHR) which are very similar to TWIP steels[20]. The plasticity mechanisms in FCC HEA's have been well studied and it is known that deformation occurs by normal FCC slip on the {111} plane in the 〈110〉 direction[21,22]. It was shown in the literature that high strength can be achieved in FCC HEAs by grain refinement[23], dislocation hardening[19,24]and precipitation hardening[9]. However, the unusually high WHR is yet to be fully explored. Although we suggested in a previous paper that the high WHR was due to mechanical twinning[18], the precise mechanism is yet to be examined in detail. Work hardening is a balance between the accumulation of dislocations and their concurrent annihilation by dynamic recovery. It is not yet clear if this process of dynamic recovery is retarded in HEA's – this may be the key to their high WHR's. This is one of the aspects of HEA deformation behaviour studied in the present work.",[],[]
1,Introduction,"In stark contrast to the mechanical behaviour of the FCC low-aluminium alloys, those alloys from the AlxCoCrFeNi family with high Al concentrations show extremely high yield strengths of up to 1400 MPa, but very poor ductilities[25,26]. This transition has been suggested in literature[27,28]to be the result of the formation of hard B2 phase (ordered BCC phase enriched in Ni- and Al-) in the BCC alloys, but this has not been studied in detail. It remains unclear why two very similar HEA's, one with a FCC structure and one with a BCC structure would show such markedly different properties. The micro-composite effect associated with the BCC/B2 microstructure may be one of the reasons for both the high strength and low ductility, but the distribution of strain within the different phases has not before been studied, and is therefore not yet understood. The plastic deformation mechanisms of the BCC alloys have not been treated in any detail, and may be more complex than the FCC case suggests. The deformation behaviour of the B2 phase formed in the BCC alloys is not entirely clear, there seems to be consensus that NiAl deforms by slip on the {011} plane, but the direction of slip could be either 〈111〉 or 〈100〉[29–32]. In the present case it may be that the B2 phase do not plastically deform at all, and simply act as rigid particles which are bypassed by dislocations by Orowan bowing. Clearly, we must examine this in more detail before we can understand the transition in behaviour of these alloys as a function of Al concentration. In this manuscript the plastic deformation behaviour and strength-ductility combinations of the AlxCoCrFeNi family with a range of Al concentrations and phase distributions is studied, with particular emphasis on a high-aluminium BCC HEAs.",[],[]
2,Materials and methods,"The compressive and tensile properties of three selected alloys were compared: FCC- Al0.3CoCrFeNi alloy (Al0.3), dual phase- Al0.6CoCrFeNi alloy (Al0.6) and BCC- Al0.85CoCrFeNi alloy (Al0.85) containing B2 phase. These HEAs were fabricated using a TRUMPF TruLaser Cell 7040 direct laser fabrication (DLF) apparatus from spherical gas-atomized powders of Co, Cr, Fe, Ni and Al as discussed elsewhere[27]. Columns were built with a cross-section of 15 × 15 mm2and 100 mm in length. The bulk chemical composition of the HEA samples determined by glow discharge optical emission spectroscopy (LECO GDS 850A) are detailed inTable 1, and showed good agreement with the target compositions.",[],['tbl1']
2,Materials and methods,"X-ray diffraction (XRD) was used to measure the volume fraction of constituent phases and also to examine the dislocation density of selected specimens. Specimens were metallographically prepared by conventional grinding and polishing techniques, followed by a final polishing step with colloidal silica. XRD was carried out on a Bruker D8 Advance with Cu Kα radiation, a Lynxeye-XE energy discriminating line detector and line focus optics. The volume fraction of phases were calculated using the fitting software TOPAS version 5. Instrumental broadening was measured using a NIST standard LaB6specimen, and microstrain was also calculated using TOPAS. Microstrain was converted to dislocation density (ρ) using the relationship given in equation(1)[33].(1)ρ=kε02/b2ρ = dislocation densityεo= microstrain measured by XRDb = Burgers vector, estimated from the lattice parameter measured in XRDk = 16.1 for FCC and 14.4 for BCC structures",['fd1'],[]
2,Materials and methods,ρ = dislocation density,[],[]
2,Materials and methods,εo= microstrain measured by XRD,[],[]
2,Materials and methods,"b = Burgers vector, estimated from the lattice parameter measured in XRD",[],[]
2,Materials and methods,k = 16.1 for FCC and 14.4 for BCC structures,[],[]
