Section Heading,Section Title,Paragraph,Figures,Tables
0,Abstract,"The present work is focused on synthesis and mechanical properties evaluation of non-equiatomic Ni1,5Co1,5CrFeTi0,5, ductile single phase high entropy alloy (HEA) with excellent mechanical properties (bend strength R                                             mb                                          =2593MPa, tensile strength R                                             m                                          =1384MPa, tensile elongation to fracture of 4.01%, and elastic modulus of 216GPa) surpassing those of traditional as-cast HEA. For the alloy production, a combination of mechanical alloying (MA) process in a planetary ball mill and spark plasma sintering (SPS) for powder densification was utilized. The tensile properties of a bulk material produced by a combination of MA+SPS are characterized for the first time. The feedstock powder and corresponding bulk material microstructure, elemental and phase composition, and mechanical properties were investigated by scanning (SEM) and transmission (TEM) electron microscopy, energy-dispersive X-ray spectroscopy (EDX), electron backscatter diffraction (EBSD), X-ray diffraction (XRD), as well as impulse excitation of vibration, Vickers microhardness and tensile and bend strength tests, respectively. The structure of the samples consisted of single-phase FCC high entropy solid solution of extremely fine-twinned grains and oxide inclusions inherited from the original powder feedstock. Dimple-like morphology corresponding to ductile fracture mode has been observed on the fracture surfaces, with crack initiation sites on the inclusions phases.",[],[]
1,Introduction,"In their pioneer work, Yeh et al.[1]designed an equiatomic elements alloy comprising of five elements with a simple disordered solid solution structure. Along with others like Cantor[2,3], they provided a new direction in metal alloys development; instead of using the traditional element-doped-into-base-matrix design approach, they chose multi-element systems with near equimolar ratios. This new class of materials was denominated as high entropy alloys (HEA). Over the time, a number of various alloy systems have been examined[4]. However, most of such studied systems exhibited complicated structures containing e.g. intermediate phases, thereby deriving from the original idea of one solid solution[5–7]. Such multi-phase microstructure alloys of near equimolar element ratios are now referred to as multi-principal-element alloys (MPEA). As well as HEA, these alloys are, too, being developed considering their suitability for some targeted use such as high strength or high temperature applications (where their multi-phase structure is more desirable[8,9]). In fact, Wu et al.[10]proposed that the idea of stabilization of simple solid solutions by high configurational entropy (i.e., the currently acknowledged basic HEA principle) may be wrong and highlighted more prominent role of the mixing enthalpy.",[],[]
1,Introduction,"Regardless of the terminology, these new materials have attracted substantial scientific interest due to their excellent combination of properties like high strength and ductility[11,12], wear resistance[13], or e.g. fracture resistance[14]. This behavior is a result of the inherent ductile nature of solid solutions with high strength, derived from severe lattice strains present in the microstructure[4].",[],[]
1,Introduction,"Despite the variety of designed and studied HEA, their tensile strength test performance was rarely documented. Due to the relative simplicity of the tests, the reported mechanical behavior of HEA mainly come from compression loading, which usually yields higher apparent strength and ductility combination[15]. To boost the application of HEA, mechanical testing that better corresponds with the stress-strain conditions of real parts in service is needed (cf. the outcomes of compression testing only). Results indicate that in general, FCC lattice HEA usually possess good tensile ductility, but their strengths are low, while BCC lattice HEA can have a high strength but rather poor tensile ductility[4].",[],[]
1,Introduction,"At the present, majority of HEA is produced by the melting and casting procedure. Due to chemical or segregation phenomena, additional time and energy consuming processes like homogenization and hot working[10,16]are required to obtain the desired properties.",[],[]
1,Introduction,"By utilizing powder metallurgy (PM) fabrication approach, in particular mechanical alloying (MA) of pure elemental powders and a subsequent powder densification by spark plasma sintering (SPS), it is possible to – relatively easily – obtain dense bulk materials, as proven in a number of previous studies[17–20]. There are a number of benefits resulting from this manufacturing method, such as production of nano-grained materials[19,21], ease of advanced composite preparation[22,23], and no segregation problems[24]. Given these, it could be expected that the properties of PM fabricated HEA bulks have a potential of overcoming limitations encountered in the casting routes. At the moment, though, the high hardness and high strength HEA materials fabricated via PM routes usually possess very limited ductility values. This may present a problem for e.g. structural materials, where ductility is a critically important property for manufacturing of damage tolerant structures[25]. As such, there is a need to produce HEA with sufficient ductility values, too.",[],[]
1,Introduction,"According to the authors knowledge, this paper present the first systematic study reporting bend and tensile strength test behavior and fracture mechanism of HEA materials produced by a combination of MA+SPS showing strengths superior to those of as-cast bulks, while maintaining reasonable ductility (and hence promising application potential).",[],[]
2,Experimental,"The nominal composition of the investigated alloy was Ni1,5Co1,5CrFeTi0,5(expressed in molar ratio). The particular concentration was chosen from the previous studies due to its combination of superior corrosion properties, wear resistance and high temperature strength[13,26,27]. Importantly, the alloy also inherently represents a promising material of a good combination of strength-to-ductility. Elemental powders of Cr, Co, Ni, Fe, and Ti with high purity (all>99.5wt%, Sigma Aldrich) were processed by mechanical alloying. The process was carried out in an in-house made EN 1.2379 (X120CrMoV 12-1) hardened tool steel vial, into which the powders were sealed together with hardened EN 1.3505 (100Cr6) steel balls (a mixture of 15mm and 20mm balls, 10:1 total ball to powder weight ratio) in a high purity (6.0) nitrogen atmosphere. The sealed vial was then placed in a high energy planetary ball milling (Fritsch Pulverisette 6) and dry milled at speeds of 250rpm for 30h. Consequently, additional 2h of wet milling in toluene to decrease the powder particles size and to remove powder stuck to the milling media was carried out.",[],[]
2,Experimental,"The ball milled powders were subsequently consolidated by SPS technology in a 50mm-inner-diameter graphite die at 1423K for 20min. The sintering was performed in vacuum (residual cell pressure<8Pa) at a constant pressure of 30MPa. For easy removal and reduction of a potential surface contamination, graphite foils coated with boron nitride layer were placed between the die and the powders. The sintering had been controlled by a preset heating program. The heating from RT to 1273K was done at a heating rate of 100K·min−1with 15min dwell time at temperature of 823K to ensure removal of organic compounds (e.g. residual toluene from the wet milling). From 1273K to 1373K, the heating rate was reduced to 50K·min−1and further to 20K·min−1in the final sintering range of 1373–1423K to ensure the best possible densification conditions. After the sintering, the pressure from pistons and the electric current were removed and the whole setup was left to cool down to RT in the vacuum encapsulation. The resulting specimen was then a 50mm diameter cylinder with thickness of 7mm.",[],[]
2,Experimental,"From the sintered compact, four different sample types were prepared. For SEM, EDX, EBSD, and XRD analyses, bars with dimensions 6×4×4mm were cut, resin-mounted and metallographically polished. The SEM characterization (powders, bars, and fracture surface after the mechanical testing) was carried out using Zeiss Ultra Plus microscope at accelerating voltage of 10kV in both secondary and backscattered electrons mode, as well as in electron channelling contrast imaging (ECCI) mode[28]. The phase composition observation (XRD) of the materials was carried out using Philips X'Pert diffractometer (40kV) with Cu Kαradiation and the 2θ range of 30–90°, followed by the spectra analysis in X'Pert High Score Plus software. Secondly, thin foil coupons were prepared for TEM (Jeol 2200FS) observation of microstructure and selected area electron diffraction (SAED) analysis. Lastly, 22×6×4mm and 27×6×4mm bars were cut from the samples by means of EDM (electric discharge machining) for bend strength and tensile strength testing, respectively. The 6mm face of these samples corresponded to the direction parallel to the SPS pressing direction. The specimens for tensile strength testing were then further machined to obtain cylindrical shape with the gauge length of 12.5mm and diameter of 3.5mm.",[],[]
