Section Heading,Section Title,Paragraph,Figures,Tables
0,Abstract,"The influence of annealing on the constitutive stress-strain response of nanocrystalline (nc) CoCrFeMnNi high-entropy alloy (HEA) was investigated through a series of nanoindentation experiments using five different three-sided pyramidal indenters. The nc HEA, produced by high-pressure torsion (HPT), was subjected to annealing at 450 °C for 1 and 10 h. Microstructural analysis using transmission electron microscopy (TEM) showed that three different nano-scale precipitates (NiMn-, FeCo-, and Co-rich phases) form in the primary single-phase matrix of nc HEA after annealing. The strain-dependent plastic flow response of nc HEA pre- and post-annealing was estimated using the indentation strain and constraint factor, revealing a significant strain softening in nc HEA, which becomes pronounced after annealing. TEM analysis of the deformed material underneath the indenter suggests that the plastic deformation aids in the dissolution of the annealing-induced intermetallic precipitates, which could be the mechanism for the pronounced softening. The dissolution mechanism was rationalized by the destabilization of precipitates during plastic deformation due to the increase in interface energy.",[],[]
1,Introduction,"High-entropy alloys (HEAs), a new class of alloys defined for practical purposes as multicomponent alloys containing five or more elements in (near-)equal atomic percent, exhibit excellent mechanical properties over a wide range of temperatures (from elevated to cryogenic temperatures)[1–5]. Recently, it has been reported that those properties of HEAs can be further enhanced in a substantial manner through significant grain refinement, which can be easily achieved by severe plastic deformation (SPD) processing methods such as equal-channel angular pressing (ECAP)[6]and high-pressure torsion (HPT)[7]. It is possible to obtain nanocrystalline (nc) structure (average grain size,d< 100 nm[8–12]) in HEAs by subjecting them to HPT, which paves the way for exploiting synergy between HEA and nc alloys[13–16].",[],[]
1,Introduction,"Recently, the issue of phase stability in HEAs during thermal treatments has been examined closely. It was observed that secondary phases can form in the HEA matrix, when they are annealed at the temperatures below ∼800 °C[14,17–20]. Since grain boundaries (GBs), especially non-equilibrium GBs in HPT-processed materials, can serve as energetically favorable nucleation sites for the formation of new phases, the annealing-induced formation of new phases is expected to be accelerated in nc HEAs due to the large fraction of GBs in them. Indeed, Schuh et al.[14]reported that the decomposition of the primary matrix phase occurs in nc CoCrFeMnNi HEA in an accelerated manner (i.e., in 5 min at 450 °C). They also observed a significant hardness increase and concomitant ductility loss in the nc HEA after annealing, which suggests that further investigation of the annealing effects may be required for elevated temperature applications of nc HEAs. Nevertheless, the annealing effect on the constitutive stress-strain behavior in the plastic regime (i.e., strain hardening or softening), which is crucial from the potential applications point of view, has not yet been studied systematically due to the difficulties in conventional mechanical testing. Vickers hardness tests provide only hardness corresponding to a specific single indentation strain, and tensile tests using micro-sized samples cannot represent the properties of only nc HEA since there is a marked gradient of microstructure in HPT-processed disk samples and only the edge regions of the disks (that can hardly cover the whole gauge part of tensile specimen) show nc structures.",[],[]
1,Introduction,"This difficulty may be overcome by performing nanoindentation tests that can estimate various mechanical properties by analyzing load-displacement (P-h) curve recorded during the experiment[21–24]. In addition to being a simple and easy procedure, nanoindentation offers many advantages; the important one being that it requires only small volumes of test material. Thus, the tests have been extensively performed to explore mechanical properties of local microstructures[25,26]. Recently, Maier-Kiener et al.[27]performed such experiments on nc CoCrFeMnNi HEA annealed at various temperatures and investigated the influence of annealing on hardness and elastic modulus, from which the usefulness of the nanoindentation technique in the mechanical analysis of nc HEAs was established[27]. Additionally, such tests also allow for the exploration of the strain-dependent plastic flow behavior. There are two possible ways for achieving this goal. The first one is by using a spherical tip. Since this tip does not have a geometrical self-similarity, stressσand strainεunderneath the indenter can increase with the applied load. Although it has a strong merit that elastic deformation and yield behavior can be obtained during indentation, plastic deformation at large strains cannot be achieved for the following two practical issues. (1) The depth to which spherical shape can be maintained is limited due to the limitation of the tip manufacturing process. (2) The widely used Hertz theory for the analysis of spherical indentation is developed on the assumption that the tip geometry is a “paraboloid of revolution” that can be considered as a “sphere” and hence is applicable only for shallow depths of penetration. Another way ofσ-εestimation is using a series of sharp (typically, three-sided pyramidal) indenters having different indenter angles. Generally, sharper indenters induce larger elasto-plastic strains in the material[23,28–30], and indentations made with different angles lead to different levels of plastic strain, thereby allowing a systematic evaluation of the effects of the imposed strain.",[],[]
1,Introduction,"Accordingly, here we explored the influence of the annealing on the strain-dependent plastic flow, and thus on the constitutive behavior of HPT-processed nc CoCrFeMnNi through a series of nanoindentation experiments using five different three-sided pyramidal indenters having different values for the centerline-to-face angle,ψ. In addition, the tests under the identical conditions were also carried out on the coarse-grained (cg) HEA (i.e., as-cast HEA) for comparison purposes. The results revealed that the nature of plastic flow in nc CoCrFeMnNi HEA is significantly affected by the annealing treatment.",[],[]
2,Experimental,"The equiatomic CoCrFeMnNi HEA examined in this work was prepared by arc-melting a mixture of pure metals (purity >99 wt.%) in a Ti-gettered high-purity Ar atmosphere. The as-cast alloy was cut and electrical-discharge machined into 10 mm diameter, 0.8 mm thick disks. They were subjected to HPT at room temperature with a pressure of 6.0 GPa at 1 rpm for a total of 2 turns.Fig. 1shows the microstructures of the as-cast and HPT-processed HEA samples. It is evident that HPT induces a substantial reduction in average grain sizedfrom ∼40 μm to ∼40 nm, which confirms earlier observations that HPT process can achieve significant grain refinement in the CoCrFeMnNi HEA[13–15]. Subsequent to HPT, some samples were subjected to annealing at 450 °C (at which hardness was found to be the maximum in the previous isochronal annealing study[14]) for 1 and 10 h (hereafter, designated HPT+1A and HPT+10A samples, respectively). For comparison purposes, the as-cast sample was also examined, and thus there are four different samples that were tested here; as-cast, HPT, HPT + 1A, and HPT + 10A samples. The surfaces of the specimens were mechanically polished with fine SiC papers (grit number up to 2000) and subsequently with 0.05 μm colloidal silica. Then, surfaces were vibration-polished for 24 h with 0.02 μm colloidal silica using VibroMet 2 (Buehler, Lake Bluff, IL) to remove any possible surface damage induced during prior polishing.",['fig1'],[]
2,Experimental,"Nanoindentation experiments were performed at the edge regions (within 0.3 mm from the edge) of the HPT disks using a Nanoindenter-XP (formerly MTS; now Keysight, Santa Rosa, CA) with five different three-sided pyramidal indenters having a centerline-to-face angleψof 35.3° (cube-corner indenter), 50°, 65.3° (Berkovich indenter), 75°, and 85°. The samples were loaded to a maximum load,Pmax, of 100 mN under constant strain rate, (dP/dt)/P(wherePis indentation load), of 0.05 /s. More than 20 tests were performed for each condition. The hardness impressions were imaged using atomic force microscopy (AFM; XE-100, Park Systems, Suwon, Korea).",[],[]
2,Experimental,"Annealing-induced microstructural changes were examined using transmission electron microscopy (TEM; Talos F200×, FEI Co., Hillsboro, OR). To prepare cross-sectional TEM samples, focused ion beam (FIB) milling was performed with a Nova 200 NanoLab (FEI Co., Hillsboro, OR). During TEM analysis, element mapping was performed using energy dispersive X-ray spectroscopy (EDS).",[],[]
3.1,Results.Nanoindentation hardness variation,"RepresentativeP–hcurves of the HPT, HPT + 1A, and HPT + 10A samples recorded during nanoindentations with five indenters with differentψare displayed inFig. 2a. Since the recorded displacement range for the as-cast sample differs significantly from those processed by HPT, itsP-hplots are displayed separately in the inset ofFig. 2a. It is clear that the displacement at the peak load,hmax, decreases with increasingψfor all four samples. Importantly,hmaxfor a givenψdecreases in the sequence of as-cast, HPT, HPT + 1A, and HPT + 10A.","['fig2', 'fig2']",[]
3.1,Results.Nanoindentation hardness variation,"The ratio of the residual displacement after unloading,hf, tohmaxis a useful indicator of the relative portion of the plastic deformation in the total elasto-plastic deformation that occurs during indentation.Fig. 2b summarizes the variations inhf/hmaxwithψfor all samples. For a givenψ, thehf/hmaxvalues obtained from three HPT-processed samples are much lower than for the as-cast sample, implying that plasticity in the former is less pronounced than in the latter. Importantly, the value ofhf/hmaxincreases with decreasingψ, indicating that indeed a higher level of plasticity is produced with a sharper indenter. Forψ= 35.3° (the sharpest tip), all four samples exhibit highhf/hmaxvalues (> ∼0.9), indicating that the portion of plasticity is much higher than that of elasticity. Forψ= 85° (the least sharp tip), a clear difference can be found between the as-cast and other samples; while the as-cast sample continues to show relatively high values ofhf/hmax(∼0.74), the three HPT-processed samples show very lowhf/hmaxvalues around 0.2. These results suggest that, forψ= 85°, the portion of elasticity is much higher than that of plasticity in HPT-processed samples whereas plasticity still prevails over elasticity in the as-cast sample.",['fig2'],[]
3.1,Results.Nanoindentation hardness variation,"The most popular procedure for estimating the hardness by only nanoindentationP-hcurve analysis is the Oliver-Pharr (O-P) method[21]. Nevertheless, here we did not adopt the O-P method. This is mainly because the correlation constantβin the O-P method (which relates stiffnessSto contact areaAand thus must be known for determining the area function and hence the hardness) is known only for the commonly used Berkovich indenter (as a constant of 1.034[21]), but not for other indenters although some effort has been made[31].",[],[]
