Section Heading,Section Title,Paragraph,Figures,Tables
0,Abstract,"Often the experimentally-observed, single-phase high entropy alloy (HEA) is the result of second-phase precipitation constrained by thermodynamic and kinetic factors. Using Al0.3CoCrFeNi as a candidate HEA, this paper demonstrates the strong influence of thermo-mechanical processing on the transformation pathway adopted for isothermal second-phase precipitation. A traditional thermo-mechanical processing route comprised of homogenization cold-rolling solution treatment in the single fcc phase region, followed by a precipitation anneal at a lower temperature, results in a homogeneous distribution of nanometer scale-ordered L12 (gamma prime-like) precipitates within the fcc matrix. In contrast, if cold-rolling is followed directly by annealing at the precipitation temperature, then the resulting microstructural evolution pathway changes completely, with concurrent recrystallization of the matrix fcc grains and precipitation of B2 and sigma phases, largely at the grain boundaries. These experimentally observed variations in transformation pathway have been rationalized via the competition between the thermodynamic driving force and activation barrier for second-phase nucleation in this alloy, coupled with the kinetics of the process. The microstructural variations that result from these dramatically different phase transformation pathways can lead to some rather exceptional mechanical properties that can be varied over a large range even for a single Al0.3CoCrFeNi HEA composition.",[],[]
1,Introduction,"High Entropy Alloys (HEAs) are an intriguing new class of metallic materials that offer a versatile range of permutations of composition and phase structures with a wide range of structure-property combinations [1–10]. This new class of alloys derives their properties from being multi-element systems, and can crystallize as simple phase structures despite high concentrations of five or more elements [2–10].",[],[]
1,Introduction,"Researcher fascination with HEAs is concentrated on their many superior mechanical and physical properties, some of which are more attractive than commercially-optimized and -used alloys. For example, ultrahigh fracture toughness of somefcc-based HEAs is comparable to cryogenic steel [11–13], significant resistance to fatigue [9,14], oxidation [15,16] and corrosion in various environments [17–21]; extremely good irradiation resistance [22–24]; large strain hardenability [25–27]; superconductivity [28]; magnetic properties [29–32]; high-temperature strength and toughness [33–36]; and chemical properties [37]. The literature often debates whether the superior properties of HEAs are direct consequences of four core effects; i.e., high entropy, sluggish diffusion, severe lattice distortion and cocktail effect [38–40]. Due to competition between enthalpy and entropy, these systems should be dealt individually and generalizing any one rule on all these alloys might not be possible or scientifically correct all the time.",[],[]
1,Introduction,"Instead, in general, the rich compositional variability of HEAs means they offer tremendous opportunities to micro-engineer the microstructure and manipulate the resultant properties. Several different mechanisms governing the final properties can be activated at the same time in these alloys to attain a cumulative effect on the resultant property. The major concern forfcc-based alloys is the lower strength as compared to bcc-based materials. Also, many researchers have critically assessedfccHEAs being similar to multi-component austenitic stainless steels or Ni-based super-alloys, which are often composed of more than two major alloy elements; for example, commercial alloys INCONEL 800 (Cr23Fe46Ni31), INCONEL 600 (Ni74Cr18Fe8), and SS 316 (Cr18Fe67Mn2Mo1Ni12). Most of the reported mechanical strength data onfccHEAs suggest strength very similar to that of commercially-used austenitic stainless steels (yield strength = 250–500 MPa and elongation to failure = 5–30%) [6,8–10,12,25,26,38–42]. Ni-based alloys provide even higher strength and stability in a wider range of temperatures extending to 900–1000 °C [43]. Some precipitation-strengthened stainless steels like PH-17-4 or PH 13-8 offer exceptional room temperature ultimate tensile strength (UTS) of >1.4 GPa. PH steels have an austenitic matrix under solutionized condition (UTS = <700 MPa), but are used mostly after a thermal treatment that induces martensitic transformation along with fine-scale precipitation, which improves strength tremendously. Also, commercial alloys represent exhaustive research and experience to satisfy an exquisite balance of requirements that go far beyond first- and second-tier properties. The minor additions of interstitial elements, focused heat treatment cycles and standardized manufacturing routes have been established to fine-tune the properties that match the requirements for all commercial alloys.",[],[]
1,Introduction,"HEAs offer tremendous potential, and identifying the right candidate for coherent applications is important for further development of the alloy. Precipitates and refined grain structure both add to improving material strength.Fcc-based Al0.3CoCrFeNi (a quinary HEA) has successfully demonstrated the potential to be precipitation-strengthened via ordered phases [12,27,44–47]; it also showed a strong capability for grain boundary strengthening [47]. The addition of Ti, Mo, Nb in CoCrFeNi (quaternary alloy) and Al0.3CoCrFeNi alloy systems has further strengthened the alloy at room temperature by forming strong precipitate phases [48–55]. The Al0.3CoCrFeNi alloy displayed high yield strength of 1600 MPa in fiber form at 77 K [12] and shows good radiation resistance up to 60 peak dpa [23]. The alloy exhibits remarkable resistance to shear localization and is a potential candidate for penetration protection applications such as armors [56,57]. Room-temperature strength of the alloy reported so far has been rather low (∼300 MPa) [27,58], whereas corrosion resistance was reported to be better than SS 304 and SS 316 [19]. The unique combination of various elements like Al for precipitation strengthening, Cr for corrosion resistance, Ni for strength and creep resistance, and Co for superior creep resistance makes this alloy a perfect candidate for applications such as structural material in pressure water reactors, and in nuclear powers plants if material strength could be improved.",[],[]
1,Introduction,"In the current work we used different processing routes to examine the possible phases in anfcc-based HEA (Al0.3CoCrFeNi). The processing history not only influenced the precipitation sequence, precipitate type, size scale and distribution but also provided a range of strength-ductility combinations in the same composition. This work compares strengthening by incoherent/semi-coherent phase precipitation with strengthening by coherent precipitates using the same composition. Varying the inherent strain in the system in the form of defects, dislocations and deformation bands can change the precipitation sequence and result in drastic engineering of the microstructure.",[],[]
2.1,Experimental methods.Materials processing,"HEA of composition Al0.3CoCrFeNi was obtained from Sophisticated Alloys Inc. The as-received alloy was homogenized at 1150 °C for 10 h. Previous microstructural assessment of the alloy confirmed that the alloy has a single-phasefcccrystal structure above ∼1100 °C [47]. The homogenized alloy was cold-rolled at room temperature for 90% reduction in thickness and subsequently cut into several slabs. Two different processing routes were followed to process the alloy further (Fig. 1). The first route consisted of solutionizing the alloy at high temperature (1150 °C for 2 min) to recrystallize the alloy, followed by annealing at a lower temperature of 620 °C for 50 h. It has been previously established that this alloy composition can be precipitation-strengthened by coherent L12(orderedfccintermetallic) [47]. The second route aimed at achieving concurrent recrystallization and precipitation at low temperature. Hence the separate recrystallization step at 1150 °C was not done; instead, the cold-rolled slab was aged directly at 620 °C for 50 h. The microstructural details from heat treatments are discussed in the following sections.",['fig1'],[]
2.2,Experimental methods.Microstructural characterization,"To analyze the microstructure of the material after processing, pieces were cut and metallographically polished in stages. Final mirror surface finish was achieved by 0.02 μm colloidal silica gel VibroMet™ polishing. The crystal orientations and elemental composition were characterized by electron backscattered diffraction (EBSD) and energy dispersive spectroscopy (EDX), respectively, in a FEI Nova Nano scanning electron microscope (SEM). Lift-out samples for Transmission electron microscopy (TEM) and atom probe tomography (APT) were prepared using an FEI Nova 200 dual beam focused ion beam (FIB). TEM analysis was conducted using an FEI Tecnai F20 operated at 200 kV fitted with a STEM-EDS detector. APT experiments were conducted on a CAMECA local electrode atom probe 3000× HR instrument. All experiments were performed in the temperature range of 40–50 K with target evaporation of 0.5% and pulse fraction of 20% of a steady-state applied DC voltage. APT data reconstruction and analysis were carried out using CAMECA IVAS® 3.6.10 software.",[],[]
2.3,Experimental methods.Synchrotron x-ray diffraction,"Samples forin situsynchrotron studies were prepared with dimensions of 5 mm × 5 mm × 0.5 mm (thickness). The experiment was carried out at the 11-IDC beam-line (111 keV, l ¼ 0.117418 Å) of the Advanced Photon Source (APS) at Argonne National Laboratory (ANL). A CeO2standard (NIST diffraction intensity standard set: 674a) was used to calibrate the distance between and among the samples and the 2D detector, the position of the beam center and the detector tilt angle. The high energy of the synchrotron beam at APS permitted carrying out the XRD experiments in the transmission mode through relatively thick samples, and led to averaging over substantial sample volumes. The samples were rocked from ±5°, with a square beam of 500 × 500 μm2and sample thickness ∼1000 μm. With an average grain size of ∼20 μm, {(500 × 500 × 1000)/(20)3} ∼31000 grains were included in the study. The scattered radiation was collected on a Perkin Elmer 2D detector system. Fit-2D software was used to radially integrate the 2D diffraction data to produce 1D intensity vs. two-theta (2θ) plots. The resulting 1D diffraction data were analyzed using the Pawley method [59], as embodied in TOPAS software (Bruker), to obtain accurate measurements of the lattice parameters for the two phases as a function of temperature.",[],[]
2.4,Experimental methods.Mechanical characterization,"Dog-bone-shaped tensile specimens with gauge length 3 mm were machined from the rolled and annealed sheets by Electrical Discharge Machining (EDM). Both sides of the specimen were ground using SiC paper to achieve final thickness of ∼0.7 mm and gauge width of ∼1.0 mm. Tensile tests were performed at an engineering strain rate of 10−3s−1. Each test was performed at least three times to ensure consistency; representative results are reported herein. These quasi-static tests used a LVDT (Linear Variable Displacement Transformer) extensometer to perform at least four independent tests to obtain tensile elongation and strength data. The elongation of the gauge length of each sample was measured after testing, and engineering stress–strain curves were calculated from the load-displacement data. Yield strength, ultimate tensile strength, and elongation to failure were determined from the uniaxial tensile stress–strain curves.",[],[]
