Section Heading,Section Title,Paragraph,Figures,Tables
0,Abstract,"The AlCrxNbTiV (x = 0, 0.5, 1, 1.5) high entropy alloys were produced by vacuum arc melting. The crystal structure, microstructure, density and compression mechanical properties at 22°C–1000 °C of the AlCrxNbTiV alloys after homogenization annealing at 1200 °C for 24 h are reported. After homogenization the AlNbTiV and AlCr0.5NbTiV alloys consist from single bcc solid solution phase, while the AlCrNbTiV and AlCr1.5NbTiV alloys contain bcc phase and respectively 13% and 35% of hexagonal (C14) Laves phase. The density of alloys increases with increase of Cr content from 5590 kg m−3 of the AlNbTiV alloy to 5900 kg m−3 of the AlCr1.5NbTiV alloy. The strength of the AlCrxNbTiV alloys increases with increase of Cr concentration at temperatures from room to 800 °C. The yield strength of the AlNbTiV and AlCr1.5NbTiV alloys is 1000 MPa and 1700 MPa respectively at room temperature and 560 MPa and 970 MPa at 800 °C. Strengthening of the AlCrxNbTiV alloys with increase of Cr content is accompanied by decrease of ductility. Phase composition of the alloys was affected by deformation at 800 °C and 1000 °C. In the AlNbTiV and AlCr0.5NbTiV alloys Nb2Al-type phase precipitated predominantly on grain boundaries, while in the AlCrNbTiV and AlCr1.5NbTiV alloys additional amounts of Laves phase appeared inside grains of bcc matrix. The experimentally observed phase composition of the AlCrxNbTiV alloys is compared with results of thermodynamical modeling of equilibrium phases in the alloys. The effect of phase composition of the alloys on mechanical properties is discussed and possibilities for properties optimization of the Al–Cr–Nb–Ti–V high entropy alloys are suggested.",[],[]
1,Introduction,"The so-called high-entropy alloys (HEAs) – alloys, usually composed of at least 5 elements in approximately equimolar proportions[1]– have recently attracted considerable attention, mostly due to their exceptional mechanical properties[2]. One of the potential applications of HEAs is high temperatures materials[3]. For that purpose, HEAs based on refractory elements were introduced[4]. Some of high entropy alloys based on refractory elements have demonstrated remarkable high temperature strength, outperforming currently used nickel-based superalloys[4–12]. However, the first-developed alloys had disadvantage of high density of more than 10000 kg m−3. Lighter alloys of the Cr–Nb–Ti–V–Zr system with density of ≈6500 kg m−3and attractive mechanical properties were introduced[13,14]. Addition of Al also has been proved to have beneficial effect on density and strength of HEAs intended for high temperature application[15–21]. For example, the AlNbTiV alloy has low density of 5590 kg m−3, single bcc phase structure and yield strength of 1020 MPa and 685 MPa at room temperature and 800 °C, respectively[20]. However, further increase of strength of the alloy is desirable in order to be more competitive with currently-used nickel-based superalloys.",[],[]
1,Introduction,"Intentional addition of second phase particles was recently suggested to be an effective strategy for development of HEAs for structural applications with desired properties[3]. Published data on structure of the Cr–Nb–Ti–V–Zr system alloys[13]suggests that addition of Cr to the AlNbTiV alloy can result in formation of Laves phase particles. Laves phase has been demonstrated to have beneficial effect on elevated temperature mechanical properties of the Cr–Nb–Ti–V–Zr system alloys[14]. Moreover, Cr content in hypothetical AlCrxNbTiV alloys supposedly can control volume fraction of Laves phase. It can be suggested that mechanical properties of the AlCrxNbTiV alloys would be largely determined by volume fraction of Laves phase. For example, direct correlation between volume fractions of respective B2 phase and σ-phase and strength was found in AlxCoCrFeNiMn and CoCrFeNiMnVxalloys[22,23]. However, experimental studies are required to prove these suggestions.",[],[]
1,Introduction,"In most cases, the volume fraction of second phase(s) will be dependent not only on chemical composition of the alloy, but also on temperature. The temperature dependence of phase composition may result in structure instability at elevated temperature and provide the possibility to control second phase precipitates via annealing treatment[24]. In conventional alloys phase diagrams are used to predict stable phases at given temperatures. However, the experimental data on phase diagrams of compositionally complex HEAs is extremely limited[25,26]. Application of thermodynamic modeling can provide useful results[13,27–29], but does not always results in accurate predictions of phase transformations in HEAs[30]. Comparison between the experimentally observed phases in the promising alloys with predicted ones is required to establish the validity of thermodynamic modeling results.",[],[]
1,Introduction,"Therefore, the aim of current work can be summarize as following: (i) to examine structure of the AlCrxNbTiV (x = 0, 0.5, 1, 1.5) alloys and establish dependence of phase composition on Cr content; (ii) to study high temperature mechanical behavior of the AlCrxNbTiV alloys and to analyze effect of phase composition on strength of the alloys; (iii) to compare phase structure of the AlCrxNbTiV alloys with thermodynamic modeling predictions; (iv) to compare specific properties of the AlCrxNbTiV alloys with other high-temperature materials.",[],[]
2,Experimental procedures,"The alloys with nominal composition of Al25Nb25Ti25V25(subscripts indicate at.-% of corresponding elements, all the compositions given in text will be in at.-%), Al22Cr12Nb22Ti22V22, Al20Cr20Nb20Ti20V20and Al18Cr28Nb18Ti18V18, further denoted as AlNbTiV, AlCr0.5NbTiV, AlCrNbTiV and AlCr1.5NbTiV, were produced by arc melting of the elements in a low-pressure, high-purity argon atmosphere inside a water-cooled copper cavity. The purities of the alloying elements were above 99.9%. To ensure chemical homogeneity, the ingots were flipped over and re-melted at least 5 times. The produced ingots of the alloys had dimensions of about 6 × 12 × 40 mm3. The cast ingots of the alloys were homogenized at 1200 °C for 24 h, in accord with regime used previously for the AlNbTiV and CrNbTiVZr alloys[13,20]. Prior to homogenization, the samples were sealed in vacuumed (10−2torr) quartz tubes filled with titanium chips to prevent oxidation. After annealing, the tubes with the samples were removed from the furnace and were cooled down to room temperature due to heat exchange with surrounding air. No signs of oxidation were observed after annealing.",[],[]
2,Experimental procedures,"Density of the homogenized alloys was measured hydrostatic weighting method. Density was measured on compressive specimens (see below), 3 samples of each alloy were measured. Compressive tests were performed on rectangular specimens with dimensions of 6 × 4 × 4 mm3using the Instron 300LX machine equipped with radial heating furnace. The compressive specimens were cut from homogenized ingots and carefully polished prior to testing. The specimens for testing were mechanically polished up to 4000 grit and then polished with OP-S suspension. Testing was carried out at temperatures of 22 °C, 600 °C, 800 °C and 1000 °C. For high temperature testing, specimens were put in preheated furnace, which was kept at desired temperature for ≈1 h, and held for 10 min prior to testing to equilibrate the temperature. The temperature of the specimen was controlled by thermocouple attached to its side surface. The initial strain rate was 10−4s−1. Testing was carried out to fracture of the specimens or to 50% strain. After testing specimens were taken out from the furnace and cooled on air. Signs of oxidation were found only after testing at 1000 °C. Samples after 50% compression strain were cut in half and their structure was studied on plane parallel to compression axis.",[],[]
2,Experimental procedures,"Crystal structure and microstructure of the homogenized and deformed alloys were studied using X-ray diffraction (XRD) and scanning electron microscopy (SEM) techniques on the carefully mechanically polished samples. The specimens for structural investigations were mechanically polished up to 4000 grit and then polished with OP-S suspension. The XRD analysis was performed using RIGAKU diffractometer and Cu Kα radiation. SEM investigations were performed utilizing Quanta 600 FEG and Quanta 200 3D microscopes equipped with back-scattered electron (BSE), energy-dispersive (EDS) and electron backscattered diffraction (EBSD) detectors. The average grain size and dimensions of second phase particles were measured from SEM-BSE images using the linear intercept method with Digimizer Image Analysis Software. Volume fraction of different phases was also measured using the same software and binarization procedure. Chemical composition of the alloys was measured using SEM-EDS by scanning area of 2 × 2 mm2. 2–3 scans in different areas were performed. Chemical composition of different structural constituents of the alloys was measured by point SEM-EDS analysis. 5–10 points were analyzed for each constituent. EBSD maps of bcc phase were collected with step size of 0.2–0.5 μm. TSL OIM Analysis 5.2 software was used to produce EBSD inverse pole figure (IPF) maps. Points with confidence index (CI) below 0.05 were excluded from consideration. No clean-up procedure was used. The low-angle (<15°) and high-angle (≥15 °C) boundaries are shown as white and black lines respectively.",[],[]
2,Experimental procedures,Thermodynamic modeling of equilibrium phase diagrams was conducted using Thermo-Calc (version 5) software employing TTTI3 (titanium alloys) database.,[],[]
3.1,"Results.Density and mechanical properties of the AlCrxNbTiV (x = 0, 0.5, 1, 1.5) alloys","The experimentally determined density of the of the AlCrxNbTiV alloys after homogenization annealing is given inTable 1. The given values demonstrates that increase of Cr content results in gradual increase of density of the alloys from 5590 kg m−3of the AlNbTiV to 5900 kg m−3of the AlCr1.5NbTiV alloy. Using the rule of mixtures and densities of the constitutive elements, the densities of disordered solid solutions with composition of the studied alloys were calculated (Table 3) using the following formula:(1)ρmix=∑Aici/∑((Aici)/ρi);where Ai, ciand ρiare atomic weight, concentration and density of theielement. Good correlation between the experimentally determined and calculated values of the density is observed. Good correlation between rule of mixture predictions and experimental density has been already reported for HEAs having either single solid solution phase or multiple phases, including ordered or intermetallic ones[4,7,8,13,15,17,20,21].",[],"['tbl1', 'tbl3']"
