Section Heading,Section Title,Paragraph,Figures,Tables
0,Abstract,"The tensile deformation and strain hardening behaviors of an equimolar CoCrFeMnNi high-entropy alloy (HEA) were investigated and compared with low and medium entropy equiatomic alloys (LEA and MEA). The HEA had a lower yield strength than the MEA because the addition of Mn weakens solid solution hardening in the HEA. However, deformation twinning induced the multiple stage strain hardening behavior of the HEA and enhanced strength and elongation. Using tensile-interrupted electron backscatter diffraction analysis, geometrically necessary dislocations were observed as plume-shaped features in grain interior, and a considerable texture was characterized, which is typical of face centered cubic metals. Moreover, the relationship between favorably oriented grains and twinning in the HEA bore a clear resemblance to the same tendency in TWIP steels. The thickness of the twin bundles was less than 100nm. A high density of stacking defects was found in the nanotwins. Nano twinning and stacking faults were found to contribute to the remarkable mechanical properties. Deformation induced twinning not only demonstrated the dynamic Hall-Petch effect but also changed dislocation cell substructures into microband structures.",[],[]
1,Introduction,"Most conventionally produced metallic materials, such as steel, titanium and aluminum alloys, are based on one, or rarely two, principal elements. To improve their mechanical and chemical properties, composition designs using various additional alloying elements have been studied. Unlike these conventional alloy systems, high-entropy alloy (HEA) systems contain at least five major elements, at concentrations ranging between 5 and 35at%, and have attracted intensive research during the past decade[1–3]. The implicit hypothesis in the term “high-entropy” is that the entropic stabilization of a random solid solution phase is achieved against intermetallic compounds when numerous elements are mixed in an equimolar fraction[2,4]. This assumption is not always valid for all multi-component alloys because the high-entropy effect has overestimated the real mixing entropy of a HEA[3]. Nevertheless, the formation of a single solid solution phase of many HEAs has promising properties for various applications, and has generated extensive research interest in the scientific community as well[4,5].",[],[]
1,Introduction,"Among various HEAs, an equiatomic alloy of Co, Cr, Fe, Mn, and Ni has been widely studied because of its excellent mechanical properties at room temperature, and even better properties at cryogenic temperature[4,6,7]. The fracture toughness values of this single face-centered cubic (FCC) metal measured at 77K were found to exceed 200MPam1/2at crack initiation, and rise to >300MPam1/2for stable crack growth[4]. Deformation twinning promotes these outstanding properties at cryogenic temperatures. However, it has recently been reported that twinning is not observed at room temperature due to the high critical twinning stress of ~720MPa at ambient temperature in tension[8].",[],[]
1,Introduction,"It is widely accepted that deformation twinning induces an increase in the strain hardening rate of low stacking fault energy (SFE) FCC metals. SFE is a material property, and it controls the ease of cross-slip. In low SFE metals such as austenitic steels and brass, whose SFEs are generally lower than 20mJ/m2, deformation twinning is their main deformation mechanism. It is interesting to note that the equimolar CoCrFeMnNi HEA has a SFE of 20–25mJ/m2as reported by Zaddach et al.[9].",[],[]
1,Introduction,"Understanding the microstructure-property relationship is of great importance for material development and engineering applications, and accurate characterization of strain hardening behavior is the most widely used technique to investigate microstructural plastic deformation in a material.",[],[]
1,Introduction,"In this research, the deformation behavior of equimolar CoCrFeMnNi HEA was compared to CoNi and CoCrFeNi equiatomic alloys, which are classified as low entropy and medium entropy alloys (LEA and MEA), respectively. The tensile deformation behavior of the HEA is discussed in detail in terms of strain hardening rate and grain orientation. Interestingly, we found that deformation twinning occurred in the HEA during the tensile test, and the unique nano-twinning behavior was analyzed using tensile-interrupted electron backscatter diffraction (EBSD), and transmission electron microscopy (TEM). Moreover, the observed dislocation substructures were found to be different from previously reported dislocation cell structures.",[],[]
2,Material and methods,"A series of metals composed of CoNi, CoCrFeNi, and CoCrFeMnNi were fabricated for analysis with a common basis for comparison. Their mixing entropies, approximately represented by the configurational entropy, are 0.69R, 1.39R, and 1.61R, respectively. With this range of entropies, the alloy series cover a representative range of LEA, MEA, and HEA[10].",[],[]
2,Material and methods,"All the experimental alloys were vacuum arc-melted from starting elements with purities higher than 99.9wt%. The specimens were re-melted and re-solidified at least four times under the protection of argon to ensure their uniform compositions. Then, the alloys were cast into a 10×20×40mm3slab. After surface machining of the cast slabs, a cold-rolling reduction of 65% was performed from an initial thickness of 8mm to a final thickness of 3.2mm. The alloys were then subjected to a homogenization treatment at 1100°C for 6h and subsequently quenched in water.",[],[]
2,Material and methods,"The sheets were wire-cut by an electrical discharge machine into tensile specimens with gauge lengths of 19mm and widths of 3mm. The final thickness of the specimens was 2mm, and any oxides in the top and bottom surface layer were removed. Mechanical properties were measured using compression and tensile tests with an initial strain rate of 1.0×10−4s−1. During the mechanical tests, precise strains were measured using digital image correlation (DIC) with a vision strain gauge system (ARAMIS 5M, GOM mbH). Random speckle pattern was applied by spray painting on the tensile specimens, and the average speckle size and spacing were both approximately 35µm.",[],[]
2,Material and methods,"Deformation behavior and twinning were analyzed, using the tensile-interrupted EBSD to examine the same area of a specimen in a 3D Total Analysis device (Helios Nanolab) equipped with a field-emission gun and a Hikari EBSD detector at an accelerating voltage of 20kV. Deformed microstructures of the LEA and MEA were observed on the uniformly elongated region of the fractured tensile specimen using the EBSD. Crystal orientations were determined using an automatic scanning beam. Confidence index (CI) gives an indication of reliability, and all data with a CI below 0.1 were removed for a correct solution. Ag nanodots were employed to produce the surface pattern for the DIC[11]to analyze local heterogeneous strain using the DIC software (ARAMIS) and field emission secondary electron microscopy (FE-SEM) images. For the fine structural analysis, TEM samples of particular grains selected from the tensile-interrupted EBSD sample were prepared using focused ion beam (FIB). High-resolution TEM (HRTEM) images were taken using a JEOL JEM-2200FS with an image Cs-corrector.",[],[]
