Section Heading,Section Title,Paragraph,Figures,Tables
0,Abstract,"The maximization of the mixing entropy with the optimal range of enthalpy in high-entropy alloys (HEAs) can promote the formation of a stable single solid-solution phase with the absence of competing intermetallic compounds. The resultant effects, such as lattice distortion, can contribute to excellent mechanical properties, which has motivated numerous efforts to develop and design single-phase HEAs. However, challenges still remain, particularly on quantifying the lattice distortion and relating it to materials properties. In this study, we have developed a NbTaTiV refractory HEA with a single body-centered-cubic (BCC) structure using an integrated experimental and theoretical approach. The theoretical efforts include thermodynamic modeling, i.e., CALculation of PHAse Diagram (CALPHAD). The microstructural evolutions have been investigated by systematic heat-treatment processes. The typical dendrite microstructure was observed, which is caused by the elemental segregation during the solidification in the as-cast condition. The structural inhomogeneity and chemical segregation were completely eliminated by the proper homogenization treatment at 1200 °C for 3 days. The homogeneous elemental distribution was quantitatively verified by the Atom Probe Tomography (APT) technique. Importantly, results indicate that this HEA exhibits the high yield strength and ductility at both room and high temperatures (up to 900 °C). Furthermore, the effects of the high mixing entropy on the mechanical properties are discussed and quantified in terms of lattice distortions and interatomic interactions of the NbTaTiV HEA via first-principles calculations. It is found that the local severe lattice distortions are induced, due to the atomic interactions and atomic-size mismatch in the homogenization-treated NbTaTiV refractory HEA.",[],[]
1,Introduction,"Novel metallic alloys beyond Ni-based superalloys with high strengths, thermal stabilities, and desirable ductility at high temperatures are highly desirable in the aviation and aerospace industries. To meet the increasing demand of elevated-temperature alloys, exotic multi-principal-element metallic alloy systems, also referred to as high-entropy alloys (HEAs), have been proposed and studied due to their simple microstructures and promising properties. The ideal HEA-design strategy is to form a single solid-solution phase, considering the configurational entropy (>1.5R, whereRis the ideal gas constant), and the enthalpy of formation(ΔHf)with the combinations of alloy components [1–8]_ENREF_1. The reduction of the Gibbs free energy by the high configurational entropy leads to the formation of the simple solid-solution phase, such as face-centered-cubic (FCC) [9], body-centered-cubic (BCC) [10–13], and hexagonal-close-packed (HCP) [14,15] structures. These features, in turn, contribute to attractive materials properties, especially, high hardness/strengths, and excellent softening resistance at elevated and cryogenic temperatures [3–5]. These properties of the near-equimolar HEAs are known to be associated with the locally-strained atomic structures (lattice distortion) in the simple-single solid-solution phase. Moreover, the recently-developed twinning or transformation-induced plasticity (TWIP or TRIP) HEAs, whose compositions are greatly deviated from the near-equimolar ratios, have also attracted the increasing attention due to their excellent mechanical properties [1,5,16–25].",[],[]
1,Introduction,"There have been extensive efforts to develop single-phase refractory HEAs for high-temperature applications above 1100 °C [10–13,26–28] and to comprehend the underlying relationship between their unique microstructure and mechanical performance. However, limited studies have investigated the lattice distortions in HEAs, using x-ray or neutron diffraction [29–31]. Furthermore, the quantitative evaluation of the lattice distortion, through statistical calculations with experimental observations, is still not fully developed. Moreover, only a small number of alloy systems have been verified as single BCC solid-solution phases from experiments [32,33]. For instance, many HEAs exhibit not only elemental segregations in the as-cast condition, but also the formation of small amounts of ordered phases after the heat treatment [27,34–36]. The chemical inhomogeneity and second-phase formation could hinder the fundamental and in-depth understanding of the main strengthening effect of HEAs. Therefore, the development of single solid-solution phase HEAs with homogeneous elemental distributions is vital to elucidate how lattice distortions affect mechanical properties. In the present study, we have designed a NbTaTiV refractory HEA, which contains a single BCC solid-solution phase, via the CALculation of PHAse Diagram (CALPHAD) approach [37–39]. The structure of the NbTaTiV alloy was investigated, using the integrated experimental and theoretical approach. The systematical heat treatments were conducted to develop the single-phase solid-solution microstructure with the fully-homogenous elemental distribution.",[],[]
1,Introduction,"Furthermore, we investigated the lattice distortion and the local atomic environment of the BCC NbTaTiV alloy system through theab initiomethod, based on Special Quasirandom Structures (SQS) [40] that approximate random distributions of atomic species in a medium-sized supercell. The fully-homogeneous single-phase NbTaTiV refractory HEA shows excellent yield strengths at room and high temperatures (up to 900 °C), which are mostly induced by the lattice distortion. The in-depth understanding of the lattice-distortion effect on mechanical properties gained through this investigation is expected to provide the alloy-design strategy for a significant step forward in obtaining the in-depth understanding of the refractory HEAs' microstructures and properties for high-temperature applications.",[],[]
2.1,Experimental methods.Materials,"The alloys were prepared from Nb, Ta, Ti, and V elements of 99.99 wt percent (wt.%) purity by vacuum arc-melting. Prior to each alloying, the chamber was evacuated to 10−5torr. After the chamber pressure reached the desired value, the ultra-high purity argon gas was supplied to produce an arc beam. A Ti getter was used to consume traces of oxygen and hydrogen for all melting steps. To achieve a fully-homogeneous distribution of elements, the ingot was melted more than 10 times, by flipping them over between each step. From the master alloys, rods with a 4-mm diameter and 50-mm length were solidified in a Cu mold under the Ar atmosphere, followed by direct casting into cylindrical rods, using a drop-casting technique. These fabricated alloys were sealed in the vacuumed (10−2torr) quartz tube with the triple-pumped argon and experienced the heat treatments at 1000 °C for 1 day, 1200 °C for 1 day, and 1200 °C for 3 days. After that, the samples were water quenched.",[],[]
2.2,Experimental methods.Computational methodologies,"The CALPHAD calculations were carried out, using the TCNI8 thermodynamic database supplied by ThermoCalc™ [41]. This database covers the entire composition ranges of all six constituent binaries of the NbTaTiV system. However, it is anticipated that the inclusion of thermodynamic descriptions for all ternaries will enhance the reliability of the database especially in applications for HEAs. Recent publications [37,38,42] detail the database developments and applications of the CALPHAD modeling for HEAs.",[],[]
2.3,Experimental methods.Microstructural characterization,"Scanning-electron microscopy (SEM) was conducted, using a Zeiss Auriga 40 equipped with back-scattered electrons (BSE), and energy-dispersive X-ray spectroscopy (EDS). The SEM images were analyzed, using the ImageJ software [43] to obtain the volume fractions of dendrites and interdendrites, respectively. The surface morphology of the polished samples was studied by the electron-backscatter diffraction (EBSD) to indicate the presence of a single solid-solution phase and confirm the variation of the grain size and morphology after the heat treatment.",[],[]
2.3,Experimental methods.Microstructural characterization,"For the APT observation, needle-shaped specimens were made, using standard lift-out methods with an FEI Nova focused ion beam (FIB) [44,45]. The data collection was conducted, using a local electrode atom probe (CAMECA LEAP 4000X HR) equipped with an energy-compensating reflectron lens and a 10 pico-second 355 nm ultraviolet (UV)-pulsed laser. The specimen was cooled to 30 K, while a 50 pJ laser energy and a 200 kHz pulse repetition rate were used to evaporate ions with a detection rate of 0.005 ions per pulse. The data reconstruction and analysis were conducted, employing the IVAS 3.6.12 software (CAMECA instruments).",[],[]
2.4,Experimental methods.In-situ neutron-diffraction experiments,"In-situ neutron-diffraction (ND) measurements of as-cast and heat-treated NbTaTiV alloys with a specimen diameter of 4 mm and length of 8 mm under compression were performed to investigate the deformation behavior at room temperature (RT), using an MTS load-frame on the VULCAN Engineering Diffractometer at the Spallation Neutron Source (SNS), Oak Ridge National Laboratory (ORNL) [46,47]. The ND instrument utilizes the time-of-flight (TOF) arrangement, which allows for the ND measurements with a diffraction pattern, covering a wide range of d spacings without the rotation of samples or detectors. The VULCAN is equipped with two detectors, designated as Banks 1 and 2 at ± 90°. These two detectors were employed to record diffraction patterns corresponding to the lattice planes, which are parallel to the axial and transverse directions, respectively. The sample is illuminated by the incident neutron beam of a 3 × 3 mm2slit size and 2-mm collimators. During the measurement of the diffraction patterns, a constant load-control mode with a stepwise-loading sequence was utilized. The measurement time of the neutron-diffraction data was 20 min at each stress level. When the stress level reached 1100 MPa (close to the yield strength), the control mode was changed from the load to displacement control modes with an incremental step of 0.2 mm. The collected data were analyzed by single-peak fitting, using the VULCAN Data Reduction and Interactive Visualization software (VDRIVE) program [48].",[],[]
2.5,Experimental methods.Mechanical tests,"The mechanical experiments were carried out under uniaxial compression for the as-cast alloy at RT, as well as the heat-treated alloy at RT, 300 °C, 500 °C, 700 °C, 800 °C, and 900 °C, using a computer-controlled Material Test System (MTS) servo-hydraulic-testing machine. It was very difficult to obtain high-quality specimens without the cast flaws, such as pores using copper-mold drop casting. Alternatively, further processes, such as rolling, are necessary to remove the flaws. Indeed, the secondary processing, i.e., rolling, seems to be quite effective to eliminate the micro-flaws formed during solidification. However, the microstructure, such as the grain size of samples after secondary processing, will be significantly changed or modified from that of the as-cast microstructure. It is believed that uniaxial compression is a possible method to obtain the intrinsic mechanical properties of as-cast and heat-treated NbTaTiV refractory HEAs. The experiments were conducted at an initial strain rate of 10−3s−1with a specimen diameter of 4 mm and length of 8 mm (aspect ratio of 2:1). During the experiments at high temperatures, the test specimens were heated to the desired temperature by a furnace. Note that the mechanical test result is obtained from three to five repeated trials. All values of yield strengths and stress-strain curves are chosen as the representative data, which indicates the mean values of yield strengths. The repeated measurements of mechanical properties at elevated temperatures suggested that each set of tests show less than 8% deviation. The surface of the heat-treated specimen was polished to observe the surface-deformation morphology after 15% deformation.",[],[]
