Section Heading,Section Title,Paragraph,Figures,Tables
0,Abstract,"Recent studies indicate that eutectic high-entropy alloys can simultaneously possess high strength and high ductility, which have potential applications in industrial fields. Nevertheless, microstructural origins of the excellent strength–ductility combination remain unclear. In this study, an AlCoCrFeNi2.1 eutectic high-entropy alloy was prepared with face-centered cubic (FCC)(L12)/body-centered-cubic (BCC)(B2) modulated lamellar structures and a remarkable combination of ultimate tensile strength (1351 MPa) and ductility (15.4%) using the classical casting technique. Post-deformation transmission electron microscopy revealed that the FCC(L12) phase was deformed in a matter of planar dislocation slip, with a slip system of {111} <110>, and stacking faults due to low stacking fault energy. Due to extreme solute drag, high densities of dislocations are distributed homogeneously at {111} slip plane. In the BCC(B2) phase, some dislocations exist on two {110} slip bands. The atom probe tomography analysis revealed a high density of Cr-enriched nano-precipitates, which strengthened the BCC(B2) phase by Orowan mechanisms. Fracture surface observation revealed a ductile fracture in the FCC(L12) phase and a brittle-like fracture in the BCC(B2) lamella. The underlying mechanism for the high strength and high ductility of AlCoCrFeNi2.1 eutectic high-entropy alloy was finally analyzed based on the coupling between the ductile FCC(L12) and brittle BCC(B2) phases.",[],[]
1,Introduction,"High-entropy alloys (HEAs), which emerged in 2004, are solid solution multicomponent alloys that contain more than four principal elements in equal or non-equal atomic percentage[1–5]. HEAs are a new kind of alloys because they are different from conventional alloys that have one or two principal elements as main components. HEAs have attracted increasing attention recently due to their unique atomic structure and properties, such as high strength of body-centered-cubic (BCC) AlCoCrFeNi alloy at room temperature and TaNbHfZrTi alloy at elevated temperatures, high ductility of face-centered cubic (FCC) CrMnFeCoNi alloy and transformation-induced plasticity-assisted meta-stable dual-phase Fe50Mn30Co10Cr10alloy, sluggish diffusion, and high thermal stability[6–17].",[],[]
1,Introduction,"The review of literature indicates that two kinds of HEAs have been widely investigated in the last 10 years: single-phase FCC HEAs and BCC HEAs. Single-phase FCC HEAs generally have high tensile ductility but low yield strength. Examples are CrMnFeCoNi alloy with an elongation to failure of ∼50% and yield strength of ∼410 MPa[7], Fe40Mn40Co10Cr10alloy with a tensile ductility of ∼58% and low yield strength of ∼240 MPa[17], and Fe40Mn26Ni27Co5Cr2alloy with a total elongation to failure of ∼58% and low yield strength of ∼95 MPa at room temperature[18]. However, BCC HEAs have high yield strength but low ductility. For example, [316]-oriented and [001]-oriented Nb25Mo25Ta25W25single crystalline pillars have an extraordinarily high strength level (about 4–4.5 GPa) but low plasticity (less than 0.2%)[19]. Therefore, for the single-phase HEAs, it seems difficult to achieve a balance between high strength and high ductility. In addition, the industrial applications of HEAs are restricted certainly by poor castability, liquidity, and composition segregation.",[],[]
1,Introduction,"Recently Lu et al.[20]proposed a designation concept of eutectic high-entropy alloys (EHEAs) to combine the high strength of BCC HEAs and high ductility of FCC HEAs and produced an AlCoCrFeNi2.1EHEA with regular FCC(L12)/BCC(B2) lamellar structures and an excellent combination of high strength and high ductility. More recently, the mechanical properties of AlCoCrFeNi2.1EHEA were optimized by thermal mechanical processes, that is, multi-pass cold rolling to a 90% reduction in thickness and subsequently annealed at 800–1200 °C for 1 h[21,22]. As a result, the processed HEAs had tensile ductility more than 10% and high tensile strength greater than 1 GPa. This indicated that the properties of the EHEA could be successfully tailored using thermo-mechanical processing for a wide range of engineering applications. However, the microstructural origins of excellent strength–ductility combination and underlying deformation mechanisms of EHEAs still need systematic investigations.",[],[]
1,Introduction,"In this study, transmission electron microscopy (TEM) and atom probe tomography (APT) were used to systematically characterize the microstructural characteristics of post-deformed AlCoCrFeNi2.1EHEA to find answers to the aforementioned problems.",[],[]
2,Experiments,"The master alloy of the eutectic AlCoCrFeNi2.1(elements in atomic ratios) was prepared from commercially pure elements (99.9 wt% for Al, Co, and Ni; 99.5–99.6 wt.% for Cr and Fe) in a ZrO2crucible of a vacuum induction melting furnace. The ZrO2crucible was first heated to 600 °C and held for 1 h to remove the water vapor. After the elements (approximately 2.5 kg) were put into the furnace, the furnace chamber was evacuated to 0.06 Pa and backfilled with high-purity argon gas to reach 0.06 MPa. The elements were finally melted, superheated, and poured into a high-purity graphite crucible with an inner length of 220 mm, upper inner diameter of 62 mm, and bottom inner diameter of 50 mm. The pouring temperature was set to be 1500 °C. A TRTM-2CK infrared pyrometer was used to monitor the temperature with an absolute accuracy of±2 °C. A Walter + bai LFM 20 kN tensile testing machine was used for tensile testing at room temperature with a normal strain rate of 1 × 10−3s−1. The flat dog bone-shaped tensile samples had a gauge dimension of 20 × 3 × 2 mm3. The strain was measured using a standard non-contacting video extensometer. Three tensile specimens were measured to obtain reliable results.",[],[]
2,Experiments,"Microstructure and composition analyses were carried out by means of x-ray diffraction (XRD), electron back-scattered diffraction (EBSD), TEM, and APT. Specifically, the XRD analyses of crystalline structures were performed on a Bruker D8 with Cu radiation target scanning 2θ from 20 to 80°. EBSD of as-cast specimen was conducted using a high-resolution field emission Carl Zeiss-Auriga-45-66 scanning electron microscope (SEM) equipped with a fully automatic Oxford Instruments Aztec 2.0 EBSD system (channel 5 software). Before EBSD, the specimens were mechanically polished and then electro-polished in an electrolyte containing 90 vol.% acetic acid and 10 vol.% perchloric acid using a voltage of 50 V and polishing time of 45 s in Buehler electromet-4. TEM observations were conducted in a FEI-Tecnai G220 S-TWIN microscope operated at 200 kV, and the high-resolution TEM (HRTEM) was conducted on a Titan G2 60-300. TEM specimens were prepared as follows: the tensile deformed gauge parts were carefully ground to foils with a thickness of about 50 μm, punched into disks with a diameter of 3 mm, and finally electro-polished to an electron-transparent thickness in an aqueous electrolyte containing 10% perchloric acid and 90% ethanol at −25 °C using a twin-jet polishing system. The HRTEM specimen was prepared by means of ion milling on a GATAN 691 to avoid the different electro-polishing rates of the two eutectic phases.",[],[]
2,Experiments,"The APT specimen was prepared by electro-polishing combined with a focus iron beam (FIB) cutting along the phase interface. A low-energy (5 keV) Ga beam was used for final ion milling to minimize beam damage. The APT experiment was performed with a local electrode atom probe (LEAP 4000X Si) under ultraviolet laser pulsing at a laser energy of 40 pJ, a pulse repetition rate of 200 kHz, and a target evaporation rate of 0.5% per pulse at 25 K. APT data reconstruction and quantitative analysis were performed using a CAMECA visualization and analysis software (IVAS) 3.6.8.",[],[]
3.1,Results.Initial structures and tensile testing results,"Fig. 1a shows the XRD pattern of the as-cast AlCoCrFeNi2.1alloy. The as-cast AlCoCrFeNi2.1alloy consisted of FCC(L12) and BCC(B2) dual-phase. The L12and B2 structures, which were further confirmed by subsequent TEM-SAEDs (select area electron-beam diffraction patterns), were consistent with the results reported in the literature[21,22].Fig. 1b shows the large-area EBSD phase mapping of typical FCC(L12)/BCC(B2) lamellar microstructures. Fine BCC(B2) lamellae (about 2 μm thick, yellow color) were parallel to each other and distributed in the FCC(L12) phase (cyan color). In addition, some coarse BCC(B2) lamellae and islands also appeared. The volume fraction of FCC(L12) and BCC(B2) phases was about 66.3% and 31.2%, respectively. Moreover, some amounts of high-angle grain boundaries (marked in red) were formed during casting.","['fig1', 'fig1']",[]
3.1,Results.Initial structures and tensile testing results,"Tensile testing showed that the as-cast AlCoCrFeNi2.1alloy possessed an excellent combination of high strength and high ductility owing to the uniform FCC(L12)/BCC(B2) lamellar microstructures.Fig. 2shows the tensile engineering and true stress–strain curves of the as-cast AlCoCrFeNi2.1alloy. It is evident that the ultimate tensile stress was 1100±50 MPa and the ductility was 18±2%. When the engineering stress–strain curve (blue line) was converted into a true stress–strain curve (red line), the ultimate tensile stress and ductility were 1351 MPa and 15.4%, respectively.",['fig2'],[]
